0100000007	Genesis
0102160062	And the rib, which the LORD God had taken from man, made he a woman, and brought her unto the man.
0102170080	And Adam said, This is now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man.
0102180073	Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.
0102190045	And they were both naked, the man and his wife, and were not ashamed.
01030100bd	Now the serpent was more subtle than any beast of the field which the LORD God had made. And he said unto the woman, Yea, has God said, All of you shall not eat of every tree of the garden?
0103020058	And the woman said unto the serpent, We may eat of the fruit of the trees of the garden:
01030300a7	But of the fruit of the tree which is in the midst of the garden, God has said, All of you shall not eat of it, neither shall all of you touch it, lest all of you die.
0103040045	And the serpent said unto the woman, All of you shall not surely die:
0103050091	For God does know that in the day all of you eat thereof, then your eyes shall be opened, and all of you shall be as gods, knowing good and evil.
01030600ed	And when the woman saw that the tree was good for food, and that it was pleasant to the eyes, and a tree to be desired to make one wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat.
010307008a	And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves aprons.
01030800bc	And they heard the voice of the LORD God walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the LORD God among the trees of the garden.
0103090044	And the LORD God called unto Adam, and said unto him, Where are you?
01030a0067	And he said, I heard your voice in the garden, and I was afraid, because I was naked; and I hid myself.
01030b007b	And he said, Who told you that you were naked? Have you eaten of the tree, whereof I commanded you that you should not eat?
01030c0060	And the man said, The woman whom you gave to be with me, she gave me of the tree, and I did eat.
01030d0080	And the LORD God said unto the woman, What is this that you have done? And the woman said, The serpent misled me, and I did eat.
01030e00d8	And the LORD God said unto the serpent, Because you have done this, you are cursed above all cattle, and above every beast of the field; upon your belly shall you go, and dust shall you eat all the days of your life:
01030f008e	And I will put enmity between you and the woman, and between your seed and her seed; it shall bruise your head, and you shall bruise his heel.
01031000c0	Unto the woman he said, I will greatly multiply your sorrow and your conception; in sorrow you shall bring forth children; and your desire shall be to your husband, and he shall rule over you.
0103110102	And unto Adam he said, Because you have hearkened unto the voice of your wife, and have eaten of the tree, of which I commanded you, saying, You shall not eat of it: cursed is the ground for your sake; in sorrow shall you eat of it all the days of your life;
010312005e	Thorns also and thistles shall it bring forth to you; and you shall eat the herb of the field;
010313009f	In the sweat of your face shall you eat bread, till you return unto the ground; for out of it were you taken: for dust you are, and unto dust shall you return.
010314004e	And Adam called his wife's name Eve; because she was the mother of all living.
0103150056	Unto Adam also and to his wife did the LORD God make coats of skins, and clothed them.
01031600b9	And the LORD God said, Behold, the man is become as one of us, to know good and evil: and now, lest he put forth his hand, and take also of the tree of life, and eat, and live for ever:
010317006b	Therefore the LORD God sent him forth from the garden of Eden, to till the ground from whence he was taken.
01031800a4	So he drove out the man; and he placed at the east of the garden of Eden Cherubims, and a flaming sword which turned every way, to keep the way of the tree of life.
010401007a	And Adam had sexual contact with Eve his wife; and she conceived, and bare Cain, and said, I have got a man from the LORD.
0104020069	And she again bare his brother Abel. And Abel was a keeper of sheep, but Cain was a tiller of the ground.
010403006f	And in process of time it came to pass, that Cain brought of the fruit of the ground an offering unto the LORD.
0104040088	And Abel, he also brought of the firstlings of his flock and of the fat thereof. And the LORD had respect unto Abel and to his offering:
0104050068	But unto Cain and to his offering he had not respect. And Cain was very angry, and his countenance fell.
0104060053	And the LORD said unto Cain, Why are you angry? and why is your countenance fallen?
0104070097	If you do well, shall you not be accepted? and if you do not well, sin lies at the door. And unto you shall be his desire, and you shall rule over him.
0104080092	And Cain talked with Abel his brother: and it came to pass, when they were in the field, that Cain rose up against Abel his brother, and slew him.
010409006b	And the LORD said unto Cain, Where is Abel your brother? And he said, I know not: Am I my brother's keeper?
01040a0061	And he said, What have you done? the voice of your brother's blood cries unto me from the ground.
01040b0071	And now are you cursed from the earth, which has opened her mouth to receive your brother's blood from your hand;
01040c0083	When you till the ground, it shall not henceforth yield unto you her strength; a fugitive and a vagabond shall you be in the earth.
01040d0046	And Cain said unto the LORD, My punishment is greater than I can bear.
01040e00e4	Behold, you have driven me out this day from the face of the earth; and from your face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, that every one that finds me shall slay me.
01040f00af	And the LORD said unto him, Therefore whosoever slays Cain, vengeance shall be taken on him sevenfold. And the LORD set a mark upon Cain, lest any finding him should kill him.
0104100063	And Cain went out from the presence of the LORD, and dwelt in the land of Nod, on the east of Eden.
0104110092	And Cain knew his wife; and she conceived, and bare Enoch: and he built a city, and called the name of the city, after the name of his son, Enoch.
0104120085	And unto Enoch was born Irad: and Irad brings forth Mehujael: and Mehujael brings forth Methusael: and Methusael brings forth Lamech.
0104130063	And Lamech took unto him two wives: the name of the one was Adah, and the name of the other Zillah.
010414005d	And Adah bare Jabal: he was the father of such as dwell in tents, and of such as have cattle.
010415005d	And his brother's name was Jubal: he was the father of all such as handle the harp and organ.
0104160080	And Zillah, she also bare Tubalcain, an instructor of every artificer in brass and iron: and the sister of Tubalcain was Naamah.
01041700b6	And Lamech said unto his wives, Adah and Zillah, Hear my voice; all of you wives of Lamech, hearken unto my speech: for I have slain a man to my wounding, and a young man to my hurt.
0104180047	If Cain shall be avenged sevenfold, truly Lamech seventy and sevenfold.
01041900b0	And Adam had sexual contact with his wife again; and she bare a son, and called his name Seth: For God, said she, has appointed me another seed instead of Abel, whom Cain slew.
01041a007d	And to Seth, to him also there was born a son; and he called his name Enos: then began men to call upon the name of the LORD.
0105010071	This is the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;
0105020071	Male and female created he them; and blessed them, and called their name Adam, in the day when they were created.
0105030086	And Adam lived an hundred and thirty years, and brings forth a son in his own likeness, and after his image; and called his name Seth:
0105040071	And the days of Adam after he had begotten Seth were eight hundred years: and he brings forth sons and daughters:
0105050051	And all the days that Adam lived were nine hundred and thirty years: and he died.
0105060040	And Seth lived an hundred and five years, and brings forth Enos:
010507006d	And Seth lived after he brings forth Enos eight hundred and seven years, and brings forth sons and daughters:
0105080049	And all the days of Seth were nine hundred and twelve years: and he died.
0105090035	And Enos lived ninety years, and brings forth Cainan:
01050a0071	And Enos lived after he brings forth Cainan eight hundred and fifteen years, and brings forth sons and daughters:
01050b0047	And all the days of Enos were nine hundred and five years: and he died.
01050c003b	And Cainan lived seventy years and brings forth Mahalaleel:
01050d0075	And Cainan lived after he brings forth Mahalaleel eight hundred and forty years, and brings forth sons and daughters:
01050e0048	And all the days of Cainan were nine hundred and ten years: and he died.
01050f0042	And Mahalaleel lived sixty and five years, and brings forth Jared:
0105100075	And Mahalaleel lived after he brings forth Jared eight hundred and thirty years, and brings forth sons and daughters:
0105110055	And all the days of Mahalaleel were eight hundred ninety and five years: and he died.
010512004a	And Jared lived an hundred sixty and two years, and he brings forth Enoch:
0105130065	And Jared lived after he brings forth Enoch eight hundred years, and brings forth sons and daughters:
010514004d	And all the days of Jared were nine hundred sixty and two years: and he died.
0105150042	And Enoch lived sixty and five years, and brings forth Methuselah:
0105160074	And Enoch walked with God after he brings forth Methuselah three hundred years, and brings forth sons and daughters:
0105170042	And all the days of Enoch were three hundred sixty and five years:
010518003c	And Enoch walked with God: and he was not; for God took him.
0105190050	And Methuselah lived an hundred eighty and seven years, and brings forth Lamech.
01051a007a	And Methuselah lived after he brings forth Lamech seven hundred eighty and two years, and brings forth sons and daughters:
01051b0053	And all the days of Methuselah were nine hundred sixty and nine years: and he died.
01051c0049	And Lamech lived an hundred eighty and two years, and brings forth a son:
01051d009b	And he called his name Noah, saying, This same shall comfort us concerning our work and toil of our hands, because of the ground which the LORD has cursed.
01051e0074	And Lamech lived after he brings forth Noah five hundred ninety and five years, and brings forth sons and daughters:
01051f0053	And all the days of Lamech were seven hundred seventy and seven years: and he died.
0105200052	And Noah was five hundred years old: and Noah brings forth Shem, Ham, and Japheth.
010601006c	And it came to pass, when men began to multiply on the face of the earth, and daughters were born unto them,
0106020074	That the sons of God saw the daughters of men that they were fair; and they took them wives of all which they chose.
010603008c	And the LORD said, My spirit shall not always strive with man, for that he also is flesh: yet his days shall be an hundred and twenty years.
01060400d7	There were giants in the earth in those days; and also after that, when the sons of God came in unto the daughters of men, and they bare children to them, the same became mighty men which were of old, men of renown.
0106050091	And God saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually.
010606005c	And it repented the LORD that he had made man on the earth, and it grieved him at his heart.
01060700c5	And the LORD said, I will destroy man whom I have created from the face of the earth; both man, and beast, and the creeping thing, and the fowls of the air; for it repents me that I have made them.
010608002d	But Noah found grace in the eyes of the LORD.
0106090070	These are the generations of Noah: Noah was a just man and perfect in his generations, and Noah walked with God.
01060a0039	And Noah brings forth three sons, Shem, Ham, and Japheth.
01060b004e	The earth also was corrupt before God, and the earth was filled with violence.
01060c006f	And God looked upon the earth, and, behold, it was corrupt; for all flesh had corrupted his way upon the earth.
01060d00a5	And God said unto Noah, The end of all flesh has come before me; for the earth is filled with violence through them; and, behold, I will destroy them with the earth.
01060e0072	Make you an ark of gopher wood; rooms shall you make in the ark, and shall pitch it within and without with pitch.
01060f00ac	And this is the fashion which you shall make it of: The length of the ark shall be three hundred cubits, the breadth of it fifty cubits, and the height of it thirty cubits.
01061000c1	A window shall you make to the ark, and in a cubit shall you finish it above; and the door of the ark shall you set in the side thereof; with lower, second, and third stories shall you make it.
01061100ba	And, behold, I, even I, do bring a flood of waters upon the earth, to destroy all flesh, wherein is the breath of life, from under heaven; and every thing that is in the earth shall die.
010612008d	But with you will I establish my covenant; and you shall come into the ark, you, and your sons, and your wife, and your sons' wives with you.
0106130093	And of every living thing of all flesh, two of every sort shall you bring into the ark, to keep them alive with you; they shall be male and female.
01061400aa	Of fowls after their kind, and of cattle after their kind, of every creeping thing of the earth after his kind, two of every sort shall come unto you, to keep them alive.
0106150080	And take you unto you of all food that is eaten, and you shall gather it to you; and it shall be for food for you, and for them.
0106160042	Thus did Noah; according to all that God commanded him, so did he.
0107010082	And the LORD said unto Noah, Come you and all your house into the ark; for you have I seen righteous before me in this generation.
0107020090	Of every clean beast you shall take to you by sevens, the male and his female: and of beasts that are not clean by two, the male and his female.
010703006f	Of fowls also of the air by sevens, the male and the female; to keep seed alive upon the face of all the earth.
01070400b6	For yet seven days, and I will cause it to rain upon the earth forty days and forty nights; and every living substance that I have made will I destroy from off the face of the earth.
010705003c	And Noah did according unto all that the LORD commanded him.
010706004f	And Noah was six hundred years old when the flood of waters was upon the earth.
010707007d	And Noah went in, and his sons, and his wife, and his sons' wives with him, into the ark, because of the waters of the flood.
010708006f	Of clean beasts, and of beasts that are not clean, and of fowls, and of every thing that creeps upon the earth,
0107090065	There went in two and two unto Noah into the ark, the male and the female, as God had commanded Noah.
01070a0057	And it came to pass after seven days, that the waters of the flood were upon the earth.
01070b00c8	In the six hundredth year of Noah's life, in the second month, the seventeenth day of the month, the same day were all the fountains of the great deep broken up, and the windows of heaven were opened.
01070c003c	And the rain was upon the earth forty days and forty nights.
01070d009e	In the very same day entered Noah, and Shem, and Ham, and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, into the ark;
01070e00c7	They, and every beast after his kind, and all the cattle after their kind, and every creeping thing that creeps upon the earth after his kind, and every fowl after his kind, every bird of every sort.
01070f0061	And they went in unto Noah into the ark, two and two of all flesh, wherein is the breath of life.
0107100070	And they that went in, went in male and female of all flesh, as God had commanded him: and the LORD shut him in.
010711007f	And the flood was forty days upon the earth; and the waters increased, and bare up the ark, and it was lift up above the earth.
0107120072	And the waters prevailed, and were increased greatly upon the earth; and the ark went upon the face of the waters.
010713007c	And the waters prevailed exceedingly upon the earth; and all the high hills, that were under the whole heaven, were covered.
010714004d	Fifteen cubits upward did the waters prevail; and the mountains were covered.
010715009f	And all flesh died that moved upon the earth, both of fowl, and of cattle, and of beast, and of every creeping thing that creeps upon the earth, and every man:
0107160054	All in whose nostrils was the breath of life, of all that was in the dry land, died.
0107170108	And every living substance was destroyed which was upon the face of the ground, both man, and cattle, and the creeping things, and the fowl of the heaven; and they were destroyed from the earth: and Noah only remained alive, and they that were with him in the ark.
0107180042	And the waters prevailed upon the earth an hundred and fifty days.
01080100a6	And God remembered Noah, and every living thing, and all the cattle that was with him in the ark: and God made a wind to pass over the earth, and the waters subsided;
010802006f	The fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained;
0108030082	And the waters returned from off the earth continually: and after the end of the hundred and fifty days the waters were decreased.
010804006b	And the ark rested in the seventh month, on the seventeenth day of the month, upon the mountains of Ararat.
0108050093	And the waters decreased continually until the tenth month: in the tenth month, on the first day of the month, were the tops of the mountains seen.
0108060067	And it came to pass at the end of forty days, that Noah opened the window of the ark which he had made:
010807006e	And he sent forth a raven, which went forth back and forth, until the waters were dried up from off the earth.
0108080068	Also he sent forth a dove from him, to see if the waters were decreased from off the face of the ground;
01080900e3	But the dove found no rest for the sole of her foot, and she returned unto him into the ark, for the waters were on the face of the whole earth: then he put forth his hand, and took her, and pulled her in unto him into the ark.
01080a0054	And he stayed yet other seven days; and again he sent forth the dove out of the ark;
01080b00a0	And the dove came in to him in the evening; and, lo, in her mouth was an olive leaf plucked off: so Noah knew that the waters were decreased from off the earth.
01080c0068	And he stayed yet other seven days; and sent forth the dove; which returned not again unto him any more.
01080d00f8	And it came to pass in the six hundredth and first year, in the first month, the first day of the month, the waters were dried up from off the earth: and Noah removed the covering of the ark, and looked, and, behold, the face of the ground was dry.
01080e005a	And in the second month, on the seven and twentieth day of the month, was the earth dried.
01080f0020	And God spoke unto Noah, saying,
0108100054	Go out of the ark, you, and your wife, and your sons, and your sons' wives with you.
01081100f7	Bring forth with you every living thing that is with you, of all flesh, both of fowl, and of cattle, and of every creeping thing that creeps upon the earth; that they may breed abundantly in the earth, and be fruitful, and multiply upon the earth.
010812004e	And Noah went forth, and his sons, and his wife, and his sons' wives with him:
0108130086	Every beast, every creeping thing, and every fowl, and whatsoever creeps upon the earth, after their kinds, went forth out of the ark.
0108140088	And Noah built an altar unto the LORD; and took of every clean beast, and of every clean fowl, and offered burnt offerings on the altar.
0108150103	And the LORD smelled a sweet savour; and the LORD said in his heart, I will not again curse the ground any more for man's sake; for the imagination of man's heart is evil from his youth; neither will I again strike any more every thing living, as I have done.
010816007b	While the earth remains, seedtime and harvest, and cold and heat, and summer and winter, and day and night shall not cease.
010901006a	And God blessed Noah and his sons, and said unto them, Be fruitful, and multiply, and replenish the earth.
01090200db	And the fear of you and the dread of you shall be upon every beast of the earth, and upon every fowl of the air, upon all that moves upon the earth, and upon all the fishes of the sea; into your hand are they delivered.
0109030068	Every moving thing that lives shall be food for you; even as the green herb have I given you all things.
0109040056	But flesh with the life thereof, which is the blood thereof, shall all of you not eat.
01090500bc	And surely your blood of your lives will I require; at the hand of every beast will I require it, and at the hand of man; at the hand of every man's brother will I require the life of man.
010906005d	Whoso sheds man's blood, by man shall his blood be shed: for in the image of God made he man.
0109070069	And you, be all of you fruitful, and multiply; bring forth abundantly in the earth, and multiply therein.
010908003a	And God spoke unto Noah, and to his sons with him, saying,
010909004e	And I, behold, I establish my covenant with you, and with your seed after you;
01090a00b4	And with every living creature that is with you, of the fowl, of the cattle, and of every beast of the earth with you; from all that go out of the ark, to every beast of the earth.
01090b00ae	And I will establish my covenant with you, neither shall all flesh be cut off any more by the waters of a flood; neither shall there any more be a flood to destroy the earth.
01090c0096	And God said, This is the token of the covenant which I make between me and you and every living creature that is with you, for perpetual generations:
01090d0061	I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth.
01090e0068	And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud:
01090f00a6	And I will remember my covenant, which is between me and you and every living creature of all flesh; and the waters shall no more become a flood to destroy all flesh.
01091000b3	And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant between God and every living creature of all flesh that is upon the earth.
0109110084	And God said unto Noah, This is the token of the covenant, which I have established between me and all flesh that is upon the earth.
0109120071	And the sons of Noah, that went out of the ark, were Shem, and Ham, and Japheth: and Ham is the father of Canaan.
010913004d	These are the three sons of Noah: and of them was the whole earth overspread.
010914003a	And Noah began to be an farmer, and he planted a vineyard:
0109150050	And he drank of the wine, and was drunken; and he was uncovered within his tent.
0109160062	And Ham, the father of Canaan, saw the nakedness of his father, and told his two brethren without.
01091700d3	And Shem and Japheth took a garment, and laid it upon both their shoulders, and went backward, and covered the nakedness of their father; and their faces were backward, and they saw not their father's nakedness.
010918004e	And Noah awoke from his wine, and knew what his younger son had done unto him.
0109190053	And he said, Cursed be Canaan; a servant of servants shall he be unto his brethren.
01091a004e	And he said, Blessed be the LORD God of Shem; and Canaan shall be his servant.
01091b0064	God shall enlarge Japheth, and he shall dwell in the tents of Shem; and Canaan shall be his servant.
01091c003d	And Noah lived after the flood three hundred and fifty years.
01091d0048	And all the days of Noah were nine hundred and fifty years: and he died.
010a010078	Now these are the generations of the sons of Noah, Shem, Ham, and Japheth: and unto them were sons born after the flood.
010a02005f	The sons of Japheth; Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras.
010a03003b	And the sons of Gomer; Ashkenaz, and Riphath, and Togarmah.
010a040042	And the sons of Javan; Elishah, and Tarshish, Kittim, and Dodanim.
010a050083	By these were the isles of the Gentiles divided in their lands; every one after his tongue, after their families, in their nations.
010a06003d	And the sons of Ham; Cush, and Mizraim, and Phut, and Canaan.
010a070079	And the sons of Cush; Seba, and Havilah, and Sabtah, and Raamah, and Sabtechah: and the sons of Raamah; Sheba, and Dedan.
010a080047	And Cush brings forth Nimrod: he began to be a mighty one in the earth.
010a09006f	He was a mighty hunter before the LORD: wherefore it is said, Even as Nimrod the mighty hunter before the LORD.
010a0a0064	And the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh, in the land of Shinar.
010a0b0058	Out of that land went forth Asshur, and built Nineveh, and the city Rehoboth, and Calah,
010a0c003e	And Resen between Nineveh and Calah: the same is a great city.
010a0d0047	And Mizraim brings forth Ludim, and Anamim, and Lehabim, and Naphtuhim,
010a0e0049	And Pathrusim, and Casluhim, (out of whom came Philistim,) and Caphtorim.
010a0f0037	And Canaan brings forth Sidon his first born, and Heth,
010a100035	And the Jebusite, and the Amorite, and the Girgasite,
010a11002f	And the Hivite, and the Arkite, and the Sinite,
010a120077	And the Arvadite, and the Zemarite, and the Hamathite: and afterward were the families of the Canaanites spread abroad.
010a13009e	And the border of the Canaanites was from Sidon, as you come to Gerar, unto Gaza; as you go, unto Sodom, and Gomorrah, and Admah, and Zeboim, even unto Lasha.
010a14006f	These are the sons of Ham, after their families, after their tongues, in their countries, and in their nations.
010a150079	Unto Shem also, the father of all the children of Eber, the brother of Japheth the elder, even to him were children born.
010a160048	The children of Shem; Elam, and Asshur, and Arphaxad, and Lud, and Aram.
010a17003c	And the children of Aram; Uz, and Hul, and Gether, and Mash.
010a18003d	And Arphaxad brings forth Salah; and Salah brings forth Eber.
010a190086	And unto Eber were born two sons: the name of one was Peleg; for in his days was the earth divided; and his brother's name was Joktan.
010a1a0049	And Joktan brings forth Almodad, and Sheleph, and Hazarmaveth, and Jerah,
010a1b0022	And Hadoram, and Uzal, and Diklah,
010a1c0021	And Obal, and Abimael, and Sheba,
010a1d0045	And Ophir, and Havilah, and Jobab: all these were the sons of Joktan.
010a1e004d	And their dwelling was from Mesha, as you go unto Sephar a mount of the east.
010a1f006b	These are the sons of Shem, after their families, after their tongues, in their lands, after their nations.
010a20009a	These are the families of the sons of Noah, after their generations, in their nations: and by these were the nations divided in the earth after the flood.
010b01003b	And the whole earth was of one language, and of one speech.
010b02007a	And it came to pass, as they journeyed from the east, that they found a plain in the land of Shinar; and they dwelt there.
010b030090	And they said one to another, Go to, let us make brick, and burn them thoroughly. And they had brick for stone, and bitumen had they for mortar.
010b0400b3	And they said, Go to, let us build us a city and a tower, whose top may reach unto heaven; and let us make us a name, lest we be scattered abroad upon the face of the whole earth.
010b050056	And the LORD came down to see the city and the tower, which the children of men built.
010b0600b6	And the LORD said, Behold, the people is one, and they have all one language; and this they begin to do: and now nothing will be restrained from them, which they have imagined to do.
010b07006c	Go to, let us go down, and there confound their language, that they may not understand one another's speech.
010b080072	So the LORD scattered them abroad from thence upon the face of all the earth: and they left off to build the city.
010b0900bd	Therefore is the name of it called Babel; because the LORD did there confound the language of all the earth: and from thence did the LORD scatter them abroad upon the face of all the earth.
010b0a0076	These are the generations of Shem: Shem was an hundred years old, and brings forth Arphaxad two years after the flood:
010b0b0066	And Shem lived after he brings forth Arphaxad five hundred years, and brings forth sons and daughters.
010b0c0041	And Arphaxad lived five and thirty years, and brings forth Salah:
010b0d0071	And Arphaxad lived after he brings forth Salah four hundred and three years, and brings forth sons and daughters.
010b0e0034	And Salah lived thirty years, and brings forth Eber:
010b0f006d	And Salah lived after he brings forth Eber four hundred and three years, and brings forth sons and daughters.
010b10003d	And Eber lived four and thirty years, and brings forth Peleg:
010b11006e	And Eber lived after he brings forth Peleg four hundred and thirty years, and brings forth sons and daughters.
010b120033	And Peleg lived thirty years, and brings forth Reu:
010b13006a	And Peleg lived after he brings forth Reu two hundred and nine years, and brings forth sons and daughters.
010b14003b	And Reu lived two and thirty years, and brings forth Serug:
010b15006b	And Reu lived after he brings forth Serug two hundred and seven years, and brings forth sons and daughters.
010b160035	And Serug lived thirty years, and brings forth Nahor:
010b170063	And Serug lived after he brings forth Nahor two hundred years, and brings forth sons and daughters.
010b18003e	And Nahor lived nine and twenty years, and brings forth Terah:
010b19006f	And Nahor lived after he brings forth Terah an hundred and nineteen years, and brings forth sons and daughters.
010b1a0048	And Terah lived seventy years, and brings forth Abram, Nahor, and Haran.
010b1b006f	Now these are the generations of Terah: Terah brings forth Abram, Nahor, and Haran; and Haran brings forth Lot.
010b1c005a	And Haran died before his father Terah in the land of his nativity, in Ur of the Chaldees.
010b1d00b4	And Abram and Nahor took them wives: the name of Abram's wife was Sarai; and the name of Nahor's wife, Milcah, the daughter of Haran, the father of Milcah, and the father of Iscah.
010b1e0027	But Sarai was barren; she had no child.
010b1f00fb	And Terah took Abram his son, and Lot the son of Haran his son's son, and Sarai his daughter in law, his son Abram's wife; and they went forth with them from Ur of the Chaldees, to go into the land of Canaan; and they came unto Haran, and dwelt there.
010b20004f	And the days of Terah were two hundred and five years: and Terah died in Haran.
010c010095	Now the LORD had said unto Abram, Get you out of your country, and from your kindred, and from your father's house, unto a land that I will show you:
010c020073	And I will make of you a great nation, and I will bless you, and make your name great; and you shall be a blessing:
010c03007b	And I will bless them that bless you, and curse him that curses you: and in you shall all families of the earth be blessed.
010c040092	So Abram departed, as the LORD had spoken unto him; and Lot went with him: and Abram was seventy and five years old when he departed out of Haran.
010c0500ed	And Abram took Sarai his wife, and Lot his brother's son, and all their substance that they had gathered, and the souls that they had got in Haran; and they went forth to go into the land of Canaan; and into the land of Canaan they came.
010c06007c	And Abram passed through the land unto the place of Sichem, unto the plain of Moreh. And the Canaanite was then in the land.
