0100000007	Genesis
01020f006b	And Jehovah God taketh the man, and causeth him to rest in the garden of Eden, to serve it, and to keep it.
0102100066	And Jehovah God layeth a charge on the man, saying, 'Of every tree of the garden eating thou dost eat;
0102110086	and of the tree of knowledge of good and evil, thou dost not eat of it, for in the day of thine eating of it — dying thou dost die.'
010212006d	And Jehovah God saith, 'Not good for the man to be alone, I do make to him an helper — as his counterpart.'
01021300df	And Jehovah God formeth from the ground every beast of the field, and every fowl of the heavens, and bringeth in unto the man, to see what he doth call it; and whatever the man calleth a living creature, that [is] its name.
01021400aa	And the man calleth names to all the cattle, and to fowl of the heavens, and to every beast of the field; and to man hath not been found an helper — as his counterpart.
010215008d	And Jehovah God causeth a deep sleep to fall upon the man, and he sleepeth, and He taketh one of his ribs, and closeth up flesh in its stead.
0102160076	And Jehovah God buildeth up the rib which He hath taken out of the man into a woman, and bringeth her in unto the man;
010217009b	and the man saith, 'This [is] the [proper] step! bone of my bone, and flesh of my flesh!' for this it is called Woman, for from a man hath this been taken;
0102180075	therefore doth a man leave his father and his mother, and hath cleaved unto his wife, and they have become one flesh.
010219005e	And they are both of them naked, the man and his wife, and they are not ashamed of themselves.
01030100c6	And the serpent hath been subtile above every beast of the field which Jehovah God hath made, and he saith unto the woman, 'Is it true that God hath said, Ye do not eat of every tree of the garden?'
0103020059	And the woman saith unto the serpent, 'Of the fruit of the trees of the garden we do eat,
0103030082	and of the fruit of the tree which [is] in the midst of the garden God hath said, Ye do not eat of it, nor touch it, lest ye die.'
010304003c	And the serpent saith unto the woman, 'Dying, ye do not die,
0103050087	for God doth know that in the day of your eating of it — your eyes have been opened, and ye have been as God, knowing good and evil.'
01030600ec	And the woman seeth that the tree [is] good for food, and that it [is] pleasant to the eyes, and the tree is desirable to make [one] wise, and she taketh of its fruit and eateth, and giveth also to her husband with her, and he doth eat;
0103070083	and the eyes of them both are opened, and they know that they [are] naked, and they sew fig-leaves, and make to themselves girdles.
01030800d1	And they hear the sound of Jehovah God walking up and down in the garden at the breeze of the day, and the man and his wife hide themselves from the face of Jehovah God in the midst of the trees of the garden.
010309004b	And Jehovah God calleth unto the man, and saith to him, 'Where [art] thou?'
01030a0069	and he saith, 'Thy sound I have heard in the garden, and I am afraid, for I am naked, and I hide myself.'
01030b0088	And He saith, 'Who hath declared to thee that thou [art] naked? of the tree of which I have commanded thee not to eat, hast thou eaten?'
01030c0073	and the man saith, 'The woman whom Thou didst place with me — she hath given to me of the tree — and I do eat.'
01030d0092	And Jehovah God saith to the woman, 'What [is] this thou hast done?' and the woman saith, 'The serpent hath caused me to forget — and I do eat.'
01030e00da	And Jehovah God saith unto the serpent, 'Because thou hast done this, cursed [art] thou above all the cattle, and above every beast of the field: on thy belly dost thou go, and dust thou dost eat, all days of thy life;
01030f0099	and enmity I put between thee and the woman, and between thy seed and her seed; he doth bruise thee — the head, and thou dost bruise him — the heel.'
01031000b6	Unto the woman He said, 'Multiplying I multiply thy sorrow and thy conception, in sorrow dost thou bear children, and toward thy husband [is] thy desire, and he doth rule over thee.'
010311010b	And to the man He said, 'Because thou hast hearkened to the voice of thy wife, and dost eat of the tree concerning which I have charged thee, saying, Thou dost not eat of it, cursed [is] the ground on thine account; in sorrow thou dost eat of it all days of thy life,
010312005d	and thorn and bramble it doth bring forth to thee, and thou hast eaten the herb of the field;
01031300a8	by the sweat of thy face thou dost eat bread till thy return unto the ground, for out of it hast thou been taken, for dust thou [art], and unto dust thou turnest back.'
0103140050	And the man calleth his wife's name Eve: for she hath been mother of all living.
0103150059	And Jehovah God doth make to the man and to his wife coats of skin, and doth clothe them.
01031600d0	And Jehovah God saith, 'Lo, the man was as one of Us, as to the knowledge of good and evil; and now, lest he send forth his hand, and have taken also of the tree of life, and eaten, and lived to the age,' —
0103170068	Jehovah God sendeth him forth from the garden of Eden to serve the ground from which he hath been taken;
01031800be	yea, he casteth out the man, and causeth to dwell at the east of the garden of Eden the cherubs and the flame of the sword which is turning itself round to guard the way of the tree of life.
0104010070	And the man knew Eve his wife, and she conceiveth and beareth Cain, and saith, 'I have gotten a man by Jehovah;'
0104020075	and she addeth to bear his brother, even Abel. And Abel is feeding a flock, and Cain hath been servant of the ground.
010403006e	And it cometh to pass at the end of days that Cain bringeth from the fruit of the ground a present to Jehovah;
010404009a	and Abel, he hath brought, he also, from the female firstlings of his flock, even from their fat ones; and Jehovah looketh unto Abel and unto his present,
0104050079	and unto Cain and unto his present He hath not looked; and it is very displeasing to Cain, and his countenance is fallen.
010406005d	And Jehovah saith unto Cain, 'Why hast thou displeasure? and why hath thy countenance fallen?
01040700a7	Is there not, if thou dost well, acceptance? and if thou dost not well, at the opening a sin-offering is crouching, and unto thee its desire, and thou rulest over it.'
01040800b5	And Cain saith unto Abel his brother, ['Let us go into the field;'] and it cometh to pass in their being in the field, that Cain riseth up against Abel his brother, and slayeth him.
0104090078	And Jehovah saith unto Cain, 'Where [is] Abel thy brother?' and he saith, 'I have not known; my brother's keeper — I?'
01040a0067	And He saith, 'What hast thou done? the voice of thy brother's blood is crying unto Me from the ground;
01040b007a	and now, cursed [art] thou from the ground, which hath opened her mouth to receive the blood of thy brother from thy hand;
01040c0088	when thou tillest the ground, it doth not add to give its strength to thee — a wanderer, even a trembling one, thou art in the earth.'
01040d0048	And Cain saith unto Jehovah, 'Greater is my punishment than to be borne;
01040e00d4	lo, Thou hast driven me to-day from off the face of the ground, and from Thy face I am hid; and I have been a wanderer, even a trembling one, in the earth, and it hath been — every one finding me doth slay me.'
01040f00a2	And Jehovah saith to him, 'Therefore — of any slayer of Cain sevenfold it is required;' and Jehovah setteth to Cain a token that none finding him doth slay him.
010410005c	And Cain goeth out from before Jehovah, and dwelleth in the land, moving about east of Eden;
01041100ad	and Cain knoweth his wife, and she conceiveth, and beareth Enoch; and he is building a city, and he calleth the name of the city, according to the name of his son — Enoch.
0104120085	And born to Enoch is Irad; and Irad hath begotten Mehujael; and Mehujael hath begotten Methusael; and Methusael hath begotten Lamech.
0104130064	And Lamech taketh to himself two wives, the name of the one Adah, and the name of the second Zillah.
0104140060	And Adah beareth Jabal, he hath been father of those inhabiting tents and purchased possessions;
0104150061	and the name of his brother [is] Jubal, he hath been father of every one handling harp and organ.
0104160080	And Zillah she also bare Tubal-Cain, an instructor of every artificer in brass and iron; and a sister of Tubal-Cain [is] Naamah.
01041700b0	And Lamech saith to his wives: — 'Adah and Zillah, hear my voice; Wives of Lamech, give ear [to] my saying: For a man I have slain for my wound, Even a young man for my hurt;
010418004a	For sevenfold is required for Cain, And for Lamech seventy and sevenfold.'
01041900a8	And Adam again knoweth his wife, and she beareth a son, and calleth his name Seth, 'for God hath appointed for me another seed instead of Abel:' for Cain had slain him.
01041a008b	And to Seth, to him also a son hath been born, and he calleth his name Enos; then a beginning was made of preaching in the name of Jehovah.
0105010077	This [is] an account of the births of Adam: In the day of God's preparing man, in the likeness of God He hath made him;
0105020080	a male and a female He hath prepared them, and He blesseth them, and calleth their name Man, in the day of their being prepared.
0105030086	And Adam liveth an hundred and thirty years, and begetteth [a son] in his likeness, according to his image, and calleth his name Seth.
010504006b	And the days of Adam after his begetting Seth are eight hundred years, and he begetteth sons and daughters.
0105050058	And all the days of Adam which he lived are nine hundred and thirty years, and he dieth.
010506003e	And Seth liveth an hundred and five years, and begetteth Enos.
0105070069	And Seth liveth after his begetting Enos eight hundred and seven years, and begetteth sons and daughters.
0105080049	And all the days of Seth are nine hundred and twelve years, and he dieth.
0105090033	And Enos liveth ninety years, and begetteth Cainan.
01050a006d	And Enos liveth after his begetting Cainan eight hundred and fifteen years, and begetteth sons and daughters.
01050b0047	And all the days of Enos are nine hundred and five years, and he dieth.
01050c003a	And Cainan liveth seventy years, and begetteth Mahalaleel.
01050d0071	And Cainan liveth after his begetting Mahalaleel eight hundred and forty years, and begetteth sons and daughters.
01050e0048	And all the days of Cainan are nine hundred and ten years, and he dieth.
01050f0040	And Mahalaleel liveth five and sixty years, and begetteth Jared.
0105100071	And Mahalaleel liveth after his begetting Jared eight hundred and thirty years, and begetteth sons and daughters.
0105110059	And all the days of Mahalaleel are eight hundred and ninety and five years, and he dieth.
0105120049	And Jared liveth an hundred and sixty and two years, and begetteth Enoch.
0105130061	And Jared liveth after his begetting Enoch eight hundred years, and begetteth sons and daughters.
0105140051	And all the days of Jared are nine hundred and sixty and two years, and he dieth.
0105150040	And Enoch liveth five and sixty years, and begetteth Methuselah.
010516007b	And Enoch walketh habitually with God after his begetting Methuselah three hundred years, and begetteth sons and daughters.
0105170045	And all the days of Enoch are three hundred and sixty and five years.
010518004d	And Enoch walketh habitually with God, and he is not, for God hath taken him.
0105190052	And Methuselah liveth an hundred and eighty and seven years, and begetteth Lamech.
01051a007a	And Methuselah liveth after his begetting Lamech seven hundred and eighty and two years, and begetteth sons and daughters.
01051b0057	And all the days of Methuselah are nine hundred and sixty and nine years, and he dieth.
01051c004b	And Lamech liveth an hundred and eighty and two years, and begetteth a son,
01051d00ad	and calleth his name Noah, saying, 'This [one] doth comfort us concerning our work, and concerning the labour of our hands, because of the ground which Jehovah hath cursed.'
01051e0074	And Lamech liveth after his begetting Noah five hundred and ninety and five years, and begetteth sons and daughters.
01051f0057	And all the days of Lamech are seven hundred and seventy and seven years, and he dieth.
0105200053	And Noah is a son of five hundred years, and Noah begetteth Shem, Ham, and Japheth.
010601007a	And it cometh to pass that mankind have begun to multiply on the face of the ground, and daughters have been born to them,
010602007e	and sons of God see the daughters of men that they [are] fair, and they take to themselves women of all whom they have chosen.
010603009b	And Jehovah saith, 'My Spirit doth not strive in man — to the age; in their erring they [are] flesh:' and his days have been an hundred and twenty years.
01060400d4	The fallen ones were in the earth in those days, and even afterwards when sons of God come in unto daughters of men, and they have borne to them — they [are] the heroes, who, from of old, [are] the men of name.
0106050092	And Jehovah seeth that abundant [is] the wickedness of man in the earth, and every imagination of the thoughts of his heart only evil all the day;
0106060065	and Jehovah repenteth that He hath made man in the earth, and He grieveth Himself — unto His heart.
01060700cd	And Jehovah saith, 'I wipe away man whom I have prepared from off the face of the ground, from man unto beast, unto creeping thing, and unto fowl of the heavens, for I have repented that I have made them.'
010608002c	And Noah found grace in the eyes of Jehovah.
0106090088	These [are] births of Noah: Noah [is] a righteous man; perfect he hath been among his generations; with God hath Noah walked habitually.
01060a0036	And Noah begetteth three sons, Shem, Ham, and Japheth.
01060b004d	And the earth is corrupt before God, and the earth is filled [with] violence.
01060c006b	And God seeth the earth, and lo, it hath been corrupted, for all flesh hath corrupted its way on the earth.
01060d00aa	And God said to Noah, 'An end of all flesh hath come before Me, for the earth hath been full of violence from their presence; and lo, I am destroying them with the earth.
01060e0085	'Make for thyself an ark of gopher-wood; rooms dost thou make with the ark, and thou hast covered it within and without with cypress;
01060f0094	and this [is] that which thou dost with it: three hundred cubits [is] the length of the ark, fifty cubits its breadth, and thirty cubits its height;
01061000c7	a window dost thou make for the ark, and unto a cubit thou dost restrain it from above; and the opening of the ark thou dost put in its side, — lower, second, and third [stories] dost thou make it.
01061100b3	'And I, lo, I am bringing in the deluge of waters on the earth to destroy all flesh, in which [is] a living spirit, from under the heavens; all that [is] in the earth doth expire.
0106120093	'And I have established My covenant with thee, and thou hast come in unto the ark, thou, and thy sons, and thy wife, and thy son's wives with thee;
010613008d	and of all that liveth, of all flesh, two of every [sort] thou dost bring in unto the ark, to keep alive with thee; male and female are they.
01061400b0	Of the fowl after its kind, and of the cattle after their kind, of every creeping thing of the ground after its kind, two of every [sort] they come in unto thee, to keep alive.
010615008a	'And thou, take to thyself of all food that is eaten; and thou hast gathered unto thyself, and it hath been to thee and to them for food.'
010616004c	And Noah doth according to all that God hath commanded him; so hath he done.
0107010087	And Jehovah saith to Noah, 'Come in, thou and all thy house, unto the ark, for thee I have seen righteous before Me in this generation;
0107020094	of all the clean beasts thou dost take to thee seven pairs, a male and its female; and of the beasts which are not clean two, a male and its female;
010703006f	also, of fowl of the heavens seven pairs, a male and a female, to keep alive seed on the face of all the earth;
01070400af	for after other seven days I am sending rain on the earth forty days and forty nights, and have wiped away all the substance that I have made from off the face of the ground.'
010705003f	And Noah doth according to all that Jehovah hath commanded him:
010706005c	and Noah [is] a son of six hundred years, and the deluge of waters hath been upon the earth.
0107070089	And Noah goeth in, and his sons, and his wife, and his sons' wives with him, unto the ark, from the presence of the waters of the deluge;
0107080081	of the clean beasts and of the beasts that [are] not clean, and of the fowl, and of every thing that is creeping upon the ground,
0107090066	two by two they have come in unto Noah, unto the ark, a male and a female, as God hath commanded Noah.
01070a0067	And it cometh to pass, after the seventh of the days, that waters of the deluge have been on the earth.
01070b00db	In the six hundredth year of the life of Noah, in the second month, in the seventeenth day of the month, in this day have been broken up all fountains of the great deep, and the net-work of the heavens hath been opened,
01070c003b	and the shower is on the earth forty days and forty nights.
01070d009a	In this self-same day went in Noah, and Shem, and Ham, and Japheth, sons of Noah, and Noah's wife and the three wives of his sons with them, unto the ark;
01070e00d0	they, and every living creature after its kind, and every beast after its kind, and every creeping thing that is creeping on the earth after its kind, and every fowl after its kind, every bird — every wing.
01070f0064	And they come in unto Noah, unto the ark, two by two of all the flesh in which [is] a living spirit;
0107100087	and they that are coming in, male and female of all flesh, have come in as God hath commanded him, and Jehovah doth close [it] for him.
0107110080	And the deluge is forty days on the earth, and the waters multiply, and lift up the ark, and it is raised up from off the earth;
0107120070	and the waters are mighty, and multiply exceedingly upon the earth; and the ark goeth on the face of the waters.
0107130083	And the waters have been very very mighty on the earth, and covered are all the high mountains which [are] under the whole heavens;
0107140054	fifteen cubits upwards have the waters become mighty, and the mountains are covered;
01071500b8	and expire doth all flesh that is moving on the earth, among fowl, and among cattle, and among beasts, and among all the teeming things which are teeming on the earth, and all mankind;
0107160068	all in whose nostrils [is] breath of a living spirit — of all that [is] in the dry land — have died.
01071700f7	And wiped away is all the substance that is on the face of the ground, from man unto beast, unto creeping thing, and unto fowl of the heavens; yea, they are wiped away from the earth, and only Noah is left, and those who [are] with him in the ark;
0107180040	and the waters are mighty on the earth a hundred and fifty days.
01080100ac	And God remembereth Noah, and every living thing, and all the cattle which [are] with him in the ark, and God causeth a wind to pass over the earth, and the waters subside,
0108020078	and closed are the fountains of the deep and the net-work of the heavens, and restrained is the shower from the heavens.
010803008a	And turn back do the waters from off the earth, going on and returning; and the waters are lacking at the end of a hundred and fifty days.
0108040067	And the ark resteth, in the seventh month, in the seventeenth day of the month, on mountains of Ararat;
010805009f	and the waters have been going and becoming lacking till the tenth month; in the tenth [month], on the first of the month, appeared the heads of the mountains.
0108060067	And it cometh to pass, at the end of forty days, that Noah openeth the window of the ark which he made,
010807007e	and he sendeth forth the raven, and it goeth out, going out and turning back till the drying of the waters from off the earth.
0108080075	And he sendeth forth the dove from him to see whether the waters have been lightened from off the face of the ground,
01080900ef	and the dove hath not found rest for the sole of her foot, and she turneth back unto him, unto the ark, for waters [are] on the face of all the earth, and he putteth out his hand, and taketh her, and bringeth her in unto him, unto the ark.
01080a0054	And he stayeth yet other seven days, and addeth to send forth the dove from the ark;
01080b00a3	and the dove cometh in unto him at even-time, and lo, an olive leaf torn off in her mouth; and Noah knoweth that the waters have been lightened from off the earth.
01080c0071	And he stayeth yet other seven days, and sendeth forth the dove, and it added not to turn back unto him any more.
01080d0107	And it cometh to pass in the six hundredth and first year, in the first [month], in the first of the month, the waters have been dried from off the earth; and Noah turneth aside the covering of the ark, and looketh, and lo, the face of the ground hath been dried.
01080e0060	And in the second month, in the seven and twentieth day of the month, the earth hath become dry.
01080f007a	And God speaketh unto Noah, saying, 'Go out from the ark, thou, and thy wife, and thy sons, and thy sons' wives with thee;
01081000a7	every living thing that [is] with thee, of all flesh, among fowl, and among cattle, and among every creeping thing which is creeping on the earth, bring out with thee;
0108110058	and they have teemed in the earth, and been fruitful, and have multiplied on the earth.'
010812004d	And Noah goeth out, and his sons, and his wife, and his sons' wives with him;
0108130087	every beast, every creeping thing, and every fowl; every creeping thing on the earth, after their families, have gone out from the ark.
0108140094	And Noah buildeth an altar to Jehovah, and taketh of every clean beast, and of every clean fowl, and causeth burnt-offerings to ascend on the altar;
0108150112	and Jehovah smelleth the sweet fragrance, and Jehovah saith unto His heart, 'I continue not to disesteem any more the ground because of man, though the imagination of the heart of man [is] evil from his youth; and I continue not to smite any more all living, as I have done;
0108160080	during all days of the earth, seed-time and harvest, and cold and heat, and summer and winter, and day and night, do not cease.'
0109010067	And God blesseth Noah, and his sons, and saith to them, 'Be fruitful, and multiply, and fill the earth;
01090200c8	and your fear and your dread is on every beast of the earth, and on every fowl of the heavens, on all that creepeth on the ground, and on all fishes of the sea — into your hand they have been given.
010903006b	Every creeping thing that is alive, to you it is for food; as the green herb I have given to you the whole;
0109040037	only flesh in its life — its blood — ye do not eat.
01090500bd	'And only your blood for your lives do I require; from the hand of every living thing I require it, and from the hand of man, from the hand of every man's brother I require the life of man;
010906005f	whoso sheddeth man's blood, by man is his blood shed: for in the image of God hath He made man.
0109070049	And ye, be fruitful and multiply, teem in the earth, and multiply in it.'
010908003f	And God speaketh unto Noah, and unto his sons with him, saying,
0109090051	'And I, lo, I am establishing My covenant with you, and with your seed after you,
01090a00c1	and with every living creature which [is] with you, among fowl, among cattle, and among every beast of the earth with you, from all who are going out of the ark — to every beast of the earth.
01090b00a3	And I have established My covenant with you, and all flesh is not any more cut off by waters of a deluge, and there is not any more a deluge to destroy the earth.'
01090c009e	And God saith, 'This is a token of the covenant which I am giving between Me and you, and every living creature that [is] with you, to generations age-during;
01090d0066	My bow I have given in the cloud, and it hath been for a token of a covenant between Me and the earth;
01090e0069	and it hath come to pass (in My sending a cloud over the earth) that the bow hath been seen in the cloud,
01090f00a6	and I have remembered My covenant which is between Me and you, and every living creature among all flesh, and the waters become no more a deluge to destroy all flesh;
01091000ae	and the bow hath been in the cloud, and I have seen it — to remember the covenant age-during between God and every living creature among all flesh which [is] on the earth.'
0109110088	And God saith unto Noah, 'This [is] a token of the covenant which I have established between Me and all flesh that [is] upon the earth.'
010912006e	And the sons of Noah who are going out of the ark are Shem, and Ham, and Japheth; and Ham is father of Canaan.
0109130052	These three [are] sons of Noah, and from these hath all the earth been overspread.
0109140040	And Noah remaineth a man of the ground, and planteth a vineyard,
010915005a	and drinketh of the wine, and is drunken, and uncovereth himself in the midst of the tent.
0109160068	And Ham, father of Canaan, seeth the nakedness of his father, and declareth to his two brethren without.
01091700e9	And Shem taketh — Japheth also — the garment, and they place on the shoulder of them both, and go backward, and cover the nakedness of their father; and their faces [are] backward, and their father's nakedness they have not seen.
0109180056	And Noah awaketh from his wine, and knoweth that which his young son hath done to him,
010919004b	and saith: 'Cursed [is] Canaan, Servant of servants he is to his brethren.'
01091a0051	And he saith: 'Blessed of Jehovah my God [is] Shem, And Canaan is servant to him.
01091b0061	God doth give beauty to Japheth, And he dwelleth in tents of Shem, And Canaan is servant to him.'
01091c003f	And Noah liveth after the deluge three hundred and fifty years;
01091d0048	and all the days of Noah are nine hundred and fifty years, and he dieth.
010a01006f	And these [are] births of the sons of Noah, Shem, Ham, and Japheth; and born to them are sons after the deluge.
010a020061	'Sons of Japheth [are] Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras.
010a03003c	And sons of Gomer [are] Ashkenaz, and Riphath, and Togarmah.
010a040043	And sons of Javan [are] Elishah, and Tarshish, Kittim, and Dodanim.
010a05007b	By these have the isles of the nations been parted in their lands, each by his tongue, by their families, in their nations.
010a06003f	And sons of Ham [are] Cush, and Mitzraim, and Phut, and Canaan.
010a07007a	And sons of Cush [are] Seba, and Havilah, and Sabtah, and Raamah, and Sabtechah; and sons of Raamah [are] Sheba and Dedan.
010a08001e	And Cush hath begotten Nimrod;
010a09009e	he hath begun to be a hero in the land; he hath been a hero in hunting before Jehovah; therefore it is said, 'As Nimrod the hero [in] hunting before Jehovah.'
010a0a0064	And the first part of his kingdom is Babel, and Erech, and Accad, and Calneh, in the land of Shinar;
010a0b006e	from that land he hath gone out to Asshur, and buildeth Nineveh, even the broad places of the city, and Calah,
010a0c003d	and Resen, between Nineveh and Calah; it [is] the great city.
010a0d0059	And Mitzraim hath begotten the Ludim, and the Anamim, and the Lehabim, and the Naphtuhim,
010a0e0059	and the Pathrusim, and the Casluhim, (whence have come out Philistim,) and the Caphtorim.
010a0f0038	And Canaan hath begotten Sidon his first-born, and Heth,
010a100036	and the Jebusite, and the Amorite, and the Girgashite,
010a11002f	and the Hivite, and the Arkite, and the Sinite,
010a120078	and the Arvadite, and the Zemarite, and the Hamathite; and afterwards have the families of the Canaanite been scattered.
010a1300a8	And the border of the Canaanite is from Sidon, [in] thy coming towards Gerar, unto Gaza; [in] thy coming towards Sodom, and Gomorrah, and Admah, and Zeboim, unto Lasha.
010a14005f	These [are] sons of Ham, by their families, by their tongues, in their lands, in their nations.
010a15005c	As to Shem, father of all sons of Eber, brother of Japheth the elder, he hath also begotten:
010a160045	Sons of Shem [are] Elam, and Asshur, and Arphaxad, and Lud, and Aram.
010a170039	And sons of Aram [are] Uz, and Hul, and Gether, and Mash.
010a18003f	And Arphaxad hath begotten Salah, and Salah hath begotten Eber.
010a190096	And to Eber have two sons been born; the name of the one [is] Peleg (for in his days hath the earth been divided,) and his brother's name [is] Joktan.
010a1a004a	And Joktan hath begotten Almodad, and Sheleph, and Hazarmaveth, and Jerah,
010a1b0022	and Hadoram, and Uzal, and Diklah,
010a1c0021	and Obal, and Abimael, and Sheba,
010a1d0042	and Ophir, and Havilah, and Jobab; all these [are] sons of Joktan;
010a1e0056	and their dwelling is from Mesha, [in] thy coming towards Sephar, a mount of the east.
010a1f0060	These [are] sons of Shem, by their families, by their tongues, in their lands, by their nations.
010a200095	These [are] families of the sons of Noah, by their births, in their nations, and by these have the nations been parted in the earth after the deluge.
010b010043	And the whole earth is of one pronunciation, and of the same words,
010b020079	and it cometh to pass, in their journeying from the east, that they find a valley in the land of Shinar, and dwell there;
010b0300b6	and they say each one to his neighbour, 'Give help, let us make bricks, and burn [them] thoroughly:' and the brick is to them for stone, and the bitumen hath been to them for mortar.
010b0400b8	And they say, 'Give help, let us build for ourselves a city and tower, and its head in the heavens, and make for ourselves a name, lest we be scattered over the face of all the earth.'
010b050059	And Jehovah cometh down to see the city and the tower which the sons of men have builded;
010b0600c8	and Jehovah saith, 'Lo, the people [is] one, and one pronunciation [is] to them all, and this it hath dreamed of doing; and now, nothing is restrained from them of that which they have purposed to do.
010b070087	Give help, let us go down, and mingle there their pronunciation, so that a man doth not understand the pronunciation of his companion.'
010b08006b	And Jehovah doth scatter them from thence over the face of all the earth, and they cease to build the city;
010b0900ba	therefore hath [one] called its name Babel, for there hath Jehovah mingled the pronunciation of all the earth, and from thence hath Jehovah scattered them over the face of all the earth.
010b0a0073	These [are] births of Shem: Shem [is] a son of an hundred years, and begetteth Arphaxad two years after the deluge.
010b0b0062	And Shem liveth after his begetting Arphaxad five hundred years, and begetteth sons and daughters.
010b0c0043	And Arphaxad hath lived five and thirty years, and begetteth Salah.
010b0d006d	And Arphaxad liveth after his begetting Salah four hundred and three years, and begetteth sons and daughters.
010b0e0036	And Salah hath lived thirty years, and begetteth Eber.
010b0f0069	And Salah liveth after his begetting Eber four hundred and three years, and begetteth sons and daughters.
010b10003b	And Eber liveth four and thirty years, and begetteth Peleg.
