0100000007	Genesis
0102080075	Now the Lord God had planted a Paradise of enjoyment from the beginning. In it, he placed the man whom he had formed.
01020900cc	And from the soil the Lord God produced every tree that was beautiful to behold and pleasant to eat. And even the tree of life was in the midst of Paradise, and the tree of the knowledge of good and evil.
01020a007b	And a river went forth from the place of enjoyment so as to irrigate Paradise, which is divided from there into four heads.
01020b006a	The name of one is the Phison; it is that which runs through all the land of Hevilath, where gold is born;
01020c005c	and the gold of that land is the finest. In that place is found bdellium and the onyx stone.
01020d0066	And the name of the second river is the Gehon; it is that which runs through all the land of Ethiopia.
01020e0080	Truly, the name of the third river is the Tigris; it advances opposite the Assyrians. But the fourth river, it is the Euphrates.
01020f0082	Thus, the Lord God brought the man, and put him into the Paradise of enjoyment, so that it would be attended and preserved by him.
010210004d	And he instructed him, saying: “From every tree of Paradise, you shall eat.
010211008a	But from the tree of the knowledge of good and evil, you shall not eat. For in whatever day you will eat from it, you will die a death.”
0102120076	The Lord God also said: “It is not good for the man to be alone. Let us make a helper for him similar to himself.”
0102130103	Therefore, the Lord God, having formed from the soil all the animals of the earth and all the flying creatures of the air, brought them to Adam, in order to see what he would call them. For whatever Adam would call any living creature, that would be its name.
01021400c9	And Adam called each of the living things by their names: all the flying creatures of the air, and all the wild beasts of the land. Yet truly, for Adam, there was not found a helper similar to himself.
010215008d	And so the Lord God sent a deep sleep upon Adam. And when he was fast asleep, he took one of his ribs, and he completed it with flesh for it.
0102160061	And the Lord God built up the rib, which he took from Adam, into a woman. And he led her to Adam.
010217008d	And Adam said: “Now this is bone from my bones, and flesh from my flesh. This one shall be called woman, because she was taken from man.”
0102180083	For this reason, a man shall leave behind his father and mother, and he shall cling to his wife; and the two shall be as one flesh.
0102190053	Now they were both naked: Adam, of course, and his wife. And they were not ashamed.
01030100d8	However, the serpent was more crafty than any of the creatures of the earth that the Lord God had made. And he said to the woman, “Why has God instructed you, that you should not eat from every tree of Paradise?”
0103020059	The woman responded to him: “From the fruit of the trees which are in Paradise, we eat.
01030300b4	Yet truly, from the fruit of the tree which is in the middle of Paradise, God has instructed us that we should not eat, and that we should not touch it, lest perhaps we may die.”
0103040048	Then the serpent said to the woman: “By no means will you die a death.
0103050088	For God knows that, on whatever day you will eat from it, your eyes will be opened; and you will be like gods, knowing good and evil.”
01030600ba	And so the woman saw that the tree was good to eat, and beautiful to the eyes, and delightful to consider. And she took from its fruit, and she ate. And she gave to her husband, who ate.
0103070098	And the eyes of them both were opened. And when they realized themselves to be naked, they joined together fig leaves and made coverings for themselves.
01030800ca	And when they had heard the voice of the Lord God taking a walk in Paradise in the afternoon breeze, Adam and his wife hid themselves from the face of the Lord God in the midst of the trees of Paradise.
0103090042	And the Lord God called Adam and said to him: “Where are you?”
01030a006e	And he said, “I heard your voice in Paradise, and I was afraid, because I was naked, and so I hid myself.”
01030b0093	He said to him, “Then who told you that you were naked, if you have not eaten of the tree from which I instructed you that you should not eat?”
01030c0068	And Adam said, “The woman, whom you gave to me as a companion, gave to me from the tree, and I ate.”
01030d007e	And the Lord God said to the woman, “Why have you done this?” And she responded, “The serpent deceived me, and I ate.”
01030e00eb	And the Lord God said to the serpent: “Because you have done this, you are cursed among all living things, even the wild beasts of the earth. Upon your breast shall you travel, and the ground shall you eat, all the days of your life.
01030f009c	I will put enmities between you and the woman, between your offspring and her offspring. She will crush your head, and you will lie in wait for her heel.”
01031000cd	To the woman, he also said: “I will multiply your labors and your conceptions. In pain shall you give birth to sons, and you shall be under your husband’s power, and he shall have dominion over you.”
0103110105	Yet truly, to Adam, he said: “Because you have listened to the voice of your wife, and have eaten of the tree, from which I instructed you that you should not eat, cursed is the land that you work. In hardship shall you eat from it, all the days of your life.
0103120058	Thorns and thistles shall it produce for you, and you shall eat the plants of the earth.
010313009c	By the sweat of your face shall you eat bread, until you return to the earth from which you were taken. For dust you are, and unto dust you shall return.”
010314005e	And Adam called the name of his wife, ‘Eve,’ because she was the mother of all the living.
0103150056	The Lord God also made for Adam and his wife garments from skins, and he clothed them.
01031600c6	And he said: “Behold, Adam has become like one of us, knowing good and evil. Therefore, now perhaps he may put forth his hand and also take from the tree of life, and eat, and live in eternity.”
0103170075	And so the Lord God sent him away from the Paradise of enjoyment, in order to work the earth from which he was taken.
01031800a5	And he cast out Adam. And in front of the Paradise of enjoyment, he placed the Cherubim with a flaming sword, turning together, to guard the way to the tree of life.
0104010075	Truly, Adam knew his wife Eve, who conceived and gave birth to Cain, saying, “I have obtained a man through God.”
0104020064	And again she gave birth to his brother Abel. But Abel was a pastor of sheep, and Cain was a farmer.
0104030065	Then it happened, after many days, that Cain offered gifts to the Lord, from the fruits of the earth.
0104040080	Abel likewise offered from the firstborn of his flock, and from their fat. And the Lord looked with favor on Abel and his gifts.
0104050078	Yet in truth, he did not look with favor on Cain and his gifts. And Cain was vehemently angry, and his countenance fell.
010406004c	And the Lord said to him: “Why are you angry? And why is your face fallen?
01040700b9	If you behave well, will you not receive? But if you behave badly, will not sin at once be present at the door? And so its desire will be within you, and you will be dominated by it.”
010408009c	And Cain said to his brother Abel, “Let us go outside.” And when they were in the field, Cain rose up against his brother Abel, and he put him to death.
010409007f	And the Lord said to Cain, “Where is your brother Abel?” And he responded: “I do not know. Am I my brother’s keeper?”
01040a006d	And he said to him: “What have you done? The voice of your brother’s blood cries out to me from the land.
01040b007d	Now, therefore, you will be cursed upon the land, which opened its mouth and received the blood of your brother at your hand.
01040c0069	When you work it, it will not give you its fruit; a vagrant and a fugitive shall you be upon the land.”
01040d004b	And Cain said to the Lord: “My iniquity is too great to deserve kindness.
01040e00cd	Behold, you have cast me out this day before the face of the earth, and from your face I will be hidden; and I will be a vagrant and a fugitive on the earth. Therefore, anyone who finds me will kill me.”
01040f00d6	And the Lord said to him: “By no means will it be so; rather, whoever would kill Cain, will be punished sevenfold.” And the Lord placed a seal upon Cain, so that anyone who found him would not put him to death.
0104100076	And so Cain, departing from the face of the Lord, lived as a fugitive on the earth, toward the eastern region of Eden.
010411008e	Then Cain knew his wife, and she conceived and gave birth to Enoch. And he built a city, and he called its name by the name of his son, Enoch.
0104120080	Thereafter, Enoch conceived Irad, and Irad conceived Mahujael, and Mahujael conceived Mathusael, and Mathusael conceived Lamech.
0104130056	Lamech took two wives: the name of one was Adah, and the name of the other was Zillah.
010414005a	And Adah conceived Jabel, who was the father of those who live in tents and are shepherds.
0104150065	And the name of his brother was Jubal; he was the father of those who sing to the harp and the organ.
010416008c	Zillah also conceived Tubalcain, who was a hammerer and artisan in every work of brass and iron. In fact, the sister of Tubalcain was Noema.
01041700c3	And Lamech said to his wives Adah and Zillah: “Listen to my voice, you wives of Lamech, pay attention to my speech. For I have killed a man to my own harm, and an adolescent to my own bruising.
0104180053	Sevenfold vengeance will be given for Cain, but for Lamech, seventy-seven times.”
01041900af	Adam also knew his wife again, and she gave birth to a son, and she called his name Seth, saying, “God has given me another offspring, in place of Abel, whom Cain killed.”
01041a0064	But to Seth also was born a son, whom he called Enos. This one began to invoke the name of the Lord.
010501006d	This is the book of the lineage of Adam. In the day that God created man, he made him to the likeness of God.
0105020078	He created them, male and female; and he blessed them. And he called their name Adam, in the day when they were created.
0105030089	Then Adam lived for one hundred and thirty years. And then he conceived a son in his own image and likeness, and he called his name Seth.
0105040078	And after he conceived Seth, the days of Adam that passed were eight hundred years. And he conceived sons and daughters.
0105050062	And all the time that passed while Adam lived was nine hundred and thirty years, and then he died.
010506004f	Seth likewise lived for one hundred and five years, and then he conceived Enos.
010507006f	And after he conceived Enos, Seth lived for eight hundred and seven years, and he conceived sons and daughters.
010508005a	And all the days of Seth that passed were nine hundred and twelve years, and then he died.
0105090040	In truth, Enos lived ninety years, and then he conceived Cainan.
01050a005f	After his birth, he lived eight hundred and fifteen years, and he conceived sons and daughters.
01050b0058	And all the days of Enos that passed were nine hundred and five years, and then he died.
01050c0046	Likewise, Cainan lived seventy years, and then he conceived Mahalalel.
01050d0076	And after he conceived Mahalalel, Cainan lived for eight hundred and forty years, and he conceived sons and daughters.
01050e0059	And all the days of Cainan that passed were nine hundred and ten years, and then he died.
01050f0042	And Mahalalel lived sixty-five years, and then he conceived Jared.
0105100076	And after he conceived Jared, Mahalalel lived for eight hundred and thirty years, and he conceived sons and daughters.
0105110065	And all the days of Mahalalel that passed were eight hundred and ninety-five years, and then he died.
0105120051	And Jared lived for one hundred and sixty-two years, and then he conceived Enoch.
0105130067	And after he conceived Enoch, Jared lived for eight hundred years, and he conceived sons and daughters.
010514005e	And all the days of Jared that passed were nine hundred and sixty-two years, and then he died.
0105150047	Now Enoch lived for sixty-five years, and then he conceived Methuselah.
0105160084	And Enoch walked with God. And after he conceived Methuselah, he lived for three hundred years, and he conceived sons and daughters.
010517004e	And all the days of Enoch that passed were three hundred and sixty-five years.
010518004b	And he walked with God, and then he was seen no more, because God took him.
0105190060	Likewise, Methuselah lived for one hundred and eighty-seven years, and then he conceived Lamech.
01051a007c	And after he conceived Lamech, Methuselah lived for seven hundred and eighty-two years, and he conceived sons and daughters.
01051b0064	And all the days of Methuselah that passed were nine hundred and sixty-nine years, and then he died.
01051c004f	Then Lamech lived for one hundred and eighty-two years, and he conceived a son.
01051d0094	And he called his name Noah, saying, “This one will console us from the works and hardships of our hands, in the land that the Lord has cursed.”
01051e0076	And after he conceived Noah, Lamech lived for five hundred and ninety-five years, and he conceived sons and daughters.
01051f0064	And all the days of Lamech that passed were seven hundred and seventy-seven years, and then he died.
0105200054	In truth, when Noah was five hundred years old, he conceived Shem, Ham, and Japheth.
0106010054	And when men began to be multiplied upon the earth, and daughters were born to them,
0106020074	the sons of God, seeing that the daughters of men were beautiful, took to themselves wives from all whom they chose.
010603008a	And God said: “My spirit shall not remain in man forever, because he is flesh. And so his days shall be one hundred and twenty years.”
01060400bc	Now giants were upon the earth in those days. For after the sons of God went in to the daughters of men, and they conceived, these became the powerful ones of ancient times, men of renown.
010605008d	Then God, seeing that the wickedness of men was great upon the earth and that every thought of their heart was intent upon evil at all times,
010606005e	repented that he had made man on the earth. And being touched inwardly with a sorrow of heart,
01060700d2	he said, “I will eliminate man, whom I have created, from the face of the earth, from man to other living things, from animals even to the flying things of the air. For it grieves me that I have made them.”
010608002c	Yet truly, Noah found grace before the Lord.
0106090081	These are the generations of Noah. Noah was a just man, and yet he was predominate among his generations, for he walked with God.
01060a0034	And he conceived three sons: Shem, Ham, and Japheth.
01060b0054	Yet the earth was corrupted before the eyes of God, and it was filled with iniquity.
01060c0071	And when God had seen that the earth had been corrupted, (indeed, all flesh had corrupted its way upon the earth)
01060d00ab	he said to Noah: “The end of all flesh has arrived in my sight. The earth has been filled with iniquity by their presence, and I will destroy them, along with the earth.
01060e0092	Make yourself an ark from smoothed wood. You shall make little dwelling places in the ark, and you shall smear pitch on the interior and exterior.
01060f0086	And thus shall you make it: The length of the ark shall be three hundred cubits, its width fifty cubits, and its height thirty cubits.
01061000d0	You shall make a window in the ark, and you shall complete it within a cubit of the top. Then you shall set the door of the ark at its side. You shall make in it: a lower part, upper rooms, and a third level.
01061100c8	Behold, I shall bring the waters of a great flood upon the earth, so as to put to death all flesh in which there is the breath of life under heaven. All things that are on the earth shall be consumed.
010612008a	And I shall establish my covenant with you, and you shall enter the ark, you and your sons, your wife and the wives of your sons with you.
0106130099	And from every living thing of all that is flesh, you shall lead pairs into the ark, so that they may survive with you: from the male sex and the female,
01061400ca	from birds, according to their kind, and from beasts, in their kind, and from among all animals on earth, according to their kind; pairs from each shall enter with you, so that they may be able to live.
01061500bd	Therefore, you shall take with you from all the foods that are able to be eaten, and you shall carry these with you. And these shall be used as food, some for you, and the rest for them.”
010616003a	And so Noah did all things just as God had instructed him.
0107010087	And the Lord said to him: “Enter the ark, you and all your house. For I have seen you to be just in my sight, within this generation.
010702009f	From all the clean animals, take seven and seven, the male and the female. Yet truly, from animals that are unclean, take two and two, the male and the female.
0107030093	But also from the birds of the air, take seven and seven, the male and the female, so that offspring may be saved upon the face of the whole earth.
01070400bf	For from that point, and after seven days, I will rain upon the earth for forty days and forty nights. And I will wipe away every substance that I have made, from the surface of the earth.”
0107050042	Therefore, Noah did all things just as the Lord had commanded him.
0107060058	And he was six hundred years old when the waters of the great flood inundated the earth.
0107070084	And Noah entered into the ark, and his sons, his wife, and the wives of his sons with him, because of the waters of the great flood.
010708006f	And from the animals both clean and unclean, and from the birds, and from everything that moves upon the earth,
0107090069	two by two they were brought into the ark to Noah, male and female, just as the Lord had instructed Noah.
01070a0052	And when seven days had passed, the waters of the great flood inundated the earth.
01070b00c6	In the six hundredth year of the life of Noah, in the second month, on the seventeenth day of the month, all the fountains of the great abyss were released, and the floodgates of heaven were opened.
01070c003d	And rain came upon the earth for forty days and forty nights.
01070d0089	On the very same day, Noah and his sons, Shem, Ham, and Japheth, and his wife and the three wives of his sons with them, entered the ark.
01070e00d8	They and every animal according to its kind, and all the cattle in their kind, and everything that moves upon the earth in their kind, and every flying thing according to its kind, all the birds and all that can fly,
01070f0064	entered the ark to Noah, two by two out of all that is flesh, in which there was the breath of life.
0107100099	And those that entered went in male and female, from all that is flesh, just as God had instructed him. And then the Lord closed him in from the outside.
0107110087	And the great flood occurred for forty days upon the earth. And the waters were increased, and they lifted the ark high above the land.
0107120084	For they overflowed greatly, and they filled everything on the surface of the earth. And then the ark was carried across the waters.
010713007a	And the waters prevailed beyond measure across the earth. And all the lofty mountains under the whole heaven were covered.
0107140048	The water was fifteen cubits higher than the mountains which it covered.
010715009a	And all flesh was consumed which moved upon the earth: flying things, animals, wild beasts, and all moving things that crawl upon the ground. And all men,
0107160043	and everything in which there is the breath of life on earth, died.
01071700f7	And he wiped away all substance that was upon the earth, from man to animal, the crawling things just as much as the flying things of the air. And they were wiped away from the earth. But only Noah remained, and those who were with him in the ark.
0107180042	And the waters possessed the earth for one hundred and fifty days.
01080100ac	Then God remembered Noah, and all living things, and all the cattle, which were with him in the ark, and he brought a wind across the earth, and the waters were diminished.
0108020071	And the fountains of the abyss and the floodgates of heaven were closed. And the rain from heaven was restrained.
0108030083	And the waters were restored to their coming and going from the earth. And they began to diminish after one hundred and fifty days.
010804006f	And the ark rested in the seventh month, on the twenty-seventh day of the month, upon the mountains of Armenia.
01080500a8	Yet in truth, the waters were departing and decreasing until the tenth month. For in the tenth month, on the first day of the month, the tips of the mountains appeared.
0108060069	And when forty days had passed, Noah, opening the window that he had made in the ark, sent forth a raven,
0108070055	which went forth and did not return, until the waters were dried up across the earth.
0108080072	Likewise, he sent forth a dove after him, in order to see if the waters had now ceased upon the face of the earth.
01080900d0	But when she did not find a place where her foot might rest, she returned to him in the ark. For the waters were upon the whole earth. And he extended his hand and caught her, and he brought her into the ark.
01080a005a	And then, having waited a further seven days, he again sent forth the dove out of the ark.
01080b009c	And she came to him in the evening, carrying in her mouth an olive branch with green leaves. Noah then understood that the waters had ceased upon the earth.
01080c006c	And nevertheless, he waited another seven days. And he sent forth the dove, which no longer returned to him.
01080d00f3	Therefore, in the six hundred and first year, in the first month, on the first day of the month, the waters were diminished upon the earth. And Noah, opening the cover of the ark, gazed out and saw that the surface of the earth had become dry.
01080e0054	In the second month, on the twenty-seventh day of the month, the earth was made dry.
01080f001f	Then God spoke to Noah, saying:
0108100057	“Go out of the ark, you and your wife, your sons and the wives of your sons with you.
01081100e7	Bring out with you all the living things that are with you, all that is flesh: as with the birds, so also with the wild beasts and all the animals that move upon the earth. And enter upon the land: increase and multiply upon it.”
0108120053	And so Noah and his sons went out, and his wife and the wives of his sons with him.
0108130087	Then also all living things, and the cattle, and the animals that move upon the earth, according to their kinds, departed from the ark.
010814008a	Then Noah built an altar to the Lord. And, taking from each of the cattle and birds that were clean, he offered holocausts upon the altar.
01081500fa	And the Lord smelled the sweet odor and said: “I will no longer curse the earth because of man. For the feelings and thoughts of the heart of man are prone to evil from his youth. Therefore, I will no longer pierce every living soul as I have done.
0108160074	All the days of the earth, seedtime and harvest, cold and heat, summer and winter, night and day, will not cease.”
0109010066	And God blessed Noah and his sons. And he said to them: “Increase, and multiply, and fill the earth.
01090200d6	And let the fear and trembling of you be upon all the animals of the earth, and upon all the birds of the air, along with all that moves across the earth. All the fish of the sea have been delivered into your hand.
010903007b	And everything that moves and lives will be food for you. Just as with the edible plants, I have delivered them all to you,
010904002f	except that flesh with blood you shall not eat.
01090500b4	For I will examine the blood of your lives at the hand of every beast. So also, at the hand of mankind, at the hand of each man and his brother, I will examine the life of mankind.
0109060069	Whoever will shed human blood, his blood will be poured out. For man was indeed made to the image of God.
0109070055	But as for you: increase and multiply, and go forth upon the earth and fulfill it.”
0109080035	To Noah and to his sons with him, God also said this:
0109090054	“Behold, I will establish my covenant with you, and with your offspring after you,
01090a00c5	and with every living soul that is with you: as much with the birds as with the cattle and all the animals of the earth that have gone forth from the ark, and with all the wild beasts of the earth.
01090b00cd	I will establish my covenant with you, and no longer will all that is flesh be put to death by the waters of a great flood, and, henceforth, there will not be a great flood to utterly destroy the earth.”
01090c0094	And God said: “This is the sign of the pact that I grant between me and you, and to every living soul that is with you, for perpetual generations.
01090d0064	I will place my arc in the clouds, and it will be the sign of the pact between myself and the earth.
01090e0049	And when I obscure the sky with clouds, my arc will appear in the clouds.
01090f00af	And I will remember my covenant with you, and with every living soul that enlivens flesh. And there will no longer be waters from a great flood to wipe away all that is flesh.
01091000bd	And the arc will be in the clouds, and I will see it, and I will remember the everlasting covenant that was enacted between God and every living soul of all that is flesh upon the earth.”
010911008e	And God said to Noah, “This will be the sign of the covenant that I have established between myself and all that is flesh upon the earth.”
0109120077	And so the sons of Noah, who came out of the ark, were Shem, Ham, and Japheth. Now Ham himself is the father of Canaan.
010913006b	These three are the sons of Noah. And from these all the family of mankind was spread over the whole earth.
0109140050	And Noah, a good farmer, began to cultivate the land, and he planted a vineyard.
0109150049	And by drinking its wine, he became inebriated and was naked in his tent.
0109160094	Because of this, when Ham, the father of Canaan, had indeed seen the privates of his father to be naked, he reported it to his two brothers outside.
01091700cd	And truly, Shem and Japheth put a cloak upon their arms, and, advancing backwards, covered the privates of their father. And their faces were turned away, so that they did not see their father’s manhood.
010918005b	Then Noah, awaking from the wine, when he had learned what his younger son had done to him,
0109190052	he said, “Cursed be Canaan, a servant of servants will he be to his brothers.”
01091a004b	And he said: “Blessed be the Lord God of Shem, let Canaan be his servant.
01091b0060	May God enlarge Japheth, and may he live in the tents of Shem, and let Canaan be his servant.”
01091c0048	And after the great flood, Noah lived for three hundred and fifty years.
01091d0052	And all his days were completed in nine hundred and fifty years, and then he died.
010a010083	These are the generations of the sons of Noah: Shem, Ham, and Japheth, and of the sons who were born to them after the great flood.
010a020063	The sons of Japheth were Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras.
010a030044	And then the sons of Gomer were Ashkenaz, and Riphath, and Togarmah.
010a040046	And the sons of Javan were Elishah, and Tarshish, Kittim, and Rodanim.
010a05008c	The islands of the Gentiles were divided by these into their regions, each one according to his tongue, and their families in their nations.
010a060040	And the Sons of Ham were Cush, and Mizraim, and Put, and Canaan.
010a07007a	And the sons of Cush were Seba, and Havilah, and Sabtah, and Raamah, and Sabteca. The sons of Raamah were Sheba and Dadan.
010a080045	And then Cush conceived Nimrod; he began to be powerful on the earth.
010a090083	And he was an able hunter before the Lord. From this, a proverb came forth: ‘Just like Nimrod, an able hunter before the Lord.’
010a0a006c	And so, the beginning of his kingdom was Babylon, and Erech, and Accad, and Chalanne, in the land of Shinar.
010a0b005f	From that land, Assur came forth, and he built Nineveh, and the streets of the city, and Calah,
010a0c0040	and also Resen, between Nineveh and Calah. This is a great city.
010a0d0047	And truly, Mizraim conceived Ludim, and Anamim, and Lehabim, Naphtuhim,
010a0e0054	and Pathrusim, and Casluhim, from whom came forth the Philistines and the Caphtorim.
010a0f0037	Then Canaan conceived Sidon his firstborn, the Hittite,
010a100032	and the Jebusite, and the Amorite, the Girgashite,
010a110027	the Hivite, and the Arkite: the Sinite,
010a120073	and the Arvadian, the Samarite, and the Hamathite. And after this, the peoples of the Canaanites became widespread.
010a1300a1	And the borders of Canaan went, as one travels, from Sidon to Gerar, even to Gaza, until one enters Sodom and Gomorrah, and from Admah and Zeboiim, even to Lesa.
010a140061	These are the sons of Ham in their kindred, and tongues, and generations, and lands, and nations.
010a150067	Likewise, from Shem, the father of all the sons of Heber, the elder brother of Japheth, sons were born.
010a160048	The sons of Shem were Elam, and Asshur, and Arphaxad, and Lud, and Aram.
010a170038	The sons of Aram were Uz, and Hul, and Gether, and Mash.
010a18003e	But truly, Arphaxad conceived Shelah, from whom was born Eber.
010a19008d	And to Eber were born two sons: the name of the one was Peleg, for in his days the earth became divided, and his brother’s name was Joktan.
010a1a0042	This Joktan conceived Almodad, and Sheleph, and Hazarmaveth, Jerah
010a1b0021	and Hadoram, and Uzal and Diklah,
010a1c001b	and Obal and Abimael, Sheba
010a1d0044	and Ophir, and Havilah and Jobab. All these were the sons of Joktan.
010a1e0062	And their habitation extended from Messa, as one sojourns, even to Sephar, a mountain in the east.
010a1f0069	These are the sons of Shem according to their kindred, and tongues, and the regions within their nations.
010a20009a	These are the families of Noah, according to their peoples and nations. The nations became divided according to these, on the earth after the great flood.
010b010039	Now the earth was of one language and of the same speech.
010b02006b	And when they were advancing from the east, they found a plain in the land of Shinar, and they dwelt in it.
010b03009f	And each one said to his neighbor, “Come, let us make bricks, and bake them with fire.” And they had bricks instead of stones, and pitch instead of mortar.
010b0400ac	And they said: “Come, let us make a city and a tower, so that its height may reach to heaven. And let us make our name famous before we are divided into all the lands.”
010b05005c	Then the Lord descended to see the city and the tower, which the sons of Adam were building.
010b0600ba	And he said: “Behold, the people are united, and all have one tongue. And since they have begun to do this, they will not desist from their plans, until they have completed their work.
010b070090	Therefore, come, let us descend, and in that place confound their tongue, so that they may not listen, each one to the voice of his neighbor.”
010b080063	And so the Lord divided them from that place into all the lands, and they ceased to build the city.
010b0900c7	And for this reason, its name was called ‘Babel,’ because in that place the language of the whole earth became confused. And from then on, the Lord scattered them across the face of every region.
010b0a007e	These are the generations of Shem. Shem was one hundred years old when he conceived Arphaxad, two years after the great flood.
010b0b0068	And after he conceived Arphaxad, Shem lived for five hundred years, and he conceived sons and daughters.
010b0c0049	Next, Arphaxad lived for thirty-five years, and then he conceived Shelah.
010b0d0075	And after he conceived Shelah, Arphaxad lived for three hundred and three years, and he conceived sons and daughters.
010b0e0044	Likewise, Shelah lived for thirty years, and then he conceived Eber.
010b0f0070	And after he conceived Eber, Shelah lived for four hundred and three years, and he conceived sons and daughters.
010b10003e	Then Eber lived for thirty-four years, and he conceived Peleg.
010b110070	And after he conceived Peleg, Eber lived for four hundred and thirty years, and he conceived sons and daughters.
010b120042	Likewise, Peleg lived for thirty years, and then he conceived Reu.
010b13006c	And after he conceived Reu, Peleg lived for two hundred and nine years, and he conceived sons and daughters.
010b140041	Then Reu lived for thirty-two years, and then he conceived Serug.
010b150073	Likewise, after he conceived Serug, Reu lived for two hundred and seven years, and he conceived sons and daughters.
010b160044	In truth, Serug lived for thirty years, and then he conceived Nahor.
010b170065	And after he conceived Nahor, Serug lived for two hundred years, and he conceived sons and daughters.
010b180046	And so Nahor lived for twenty-nine years, and then he conceived Terah.
010b190072	And after he conceived Terah, Nahor lived for one hundred and nineteen years, and he conceived sons and daughters.
010b1a0055	And Terah lived for seventy years, and then he conceived Abram, and Nahor, and Haran.
010b1b006a	And these are the generations of Terah. Terah conceived Abram, Nahor, and Haran. Next Haran conceived Lot.
010b1c005c	And Haran died before his father Terah, in the land of his nativity, in Ur of the Chaldeans.
010b1d00b7	Then Abram and Nahor took wives. The name of Abram’s wife was Sarai. And the name of Nahor’s wife was Milcah, the daughter of Haran, the father of Milcah, and the father of Iscah.
010b1e0029	But Sarai was barren and had no children.
010b1f010b	And so Terah took his son Abram, and his grandson Lot, the son of Haran, and his daughter-in-law Sarai, the wife of his son Abram, and he led them away from Ur of the Chaldeans, to go into the land of Canaan. And they approached as far as Haran, and they dwelt there.
010b20005d	And the days of Terah that passed were two hundred and five years, and then he died in Haran.
010c01009a	Then the Lord said to Abram: “Depart from your land, and from your kindred, and from your father’s house, and come into the land that I will show you.
010c02006b	And I will make of you a great nation, and I will bless you and magnify your name, and you will be blessed.
