0100000007	Genesis
01051d00b0	ac el sang inel Noah. Ac Lamech el fahk, “Tulik se inge ac fah use nu sesr mongla liki orekma upa nukewa lasr, liki fohk se na ma LEUM GOD El tuh filiya sie selnga nu kac.”
01051e0052	Na toko Lamech el moul pac yac lumfoko eungoul limekosr. Oasr pac tulik saya natul
01051f002b	ac el misa ke el yac itfoko itngoul itkosr.
0105200055	Tukun Noah el yac lumfoko matwal, oasr wen tolu natul pangpang Shem, Ham, ac Japheth.
0106010048	Ke mwet uh fahsrelik nu yen nukewa faclu, ac oasr tulik mutan osweyukla,
0106020061	kutu sin mwet lucng liyauk lah tulik mutan inge oasku, ouinge elos payukyak selos su elos lungse.
010603009a	Na LEUM GOD El fahk, “Nga fah tia fuhlela mwet uh in moul nwe tok — elos mano na sukawil. Ingela elos ac fah tia moul loes liki yac siofok longoul.”
01060400b4	In len ingo, aok finne kutu pacl toko, oasr mwet na lulap pisa fin faclu pangpang Nephilim, su ma nutin mutan faclu nu sin mukul lucng. Elos mwet na pwengpeng ac pulaik in pacl so.
0106050065	Ke LEUM GOD El liye lupan koluk lun mwet nukewa fin faclu, ac lupan nunak koluk lalos ke pacl nukewa,
0106060046	El arulana auli lah el oralosla ac fuhlelosi fin faclu. Yohk oela lal,
0106070081	na El fahk, “Nga fah sukela mwet nukewa nga orala inge, wi ma orakrak ac won nukewa, mweyen yohk toasr luk lah nga oralosla.”
0106080027	Tusruktu LEUM GOD El insewowo sel Noah.
01060900a5	Pa inge sramsram kacl Noah ac fwilin tulik natul. Noah el moul in sie sin sie yurin God, ac el mukena moul suwohs ac wangin mwatal inmasrlon mwet nukewa in fwil lal.
01060a003a	Oasr wen tolu natul Noah, inelos pa Shem, Ham, ac Japheth.
01060b0065	Tusruktu mwet nukewa sayal Noah arulana koluk ye mutun God, na lokoalok ac moul sesuwos apunla faclu.
01060c0051	God El liye lah faclu arulana kolukla, mweyen moul lun mwet nukewa arulana koluk.
01060d008b	God El fahk nu sel Noah, “Nga wotela tari ngan kunausla mwet nukewa. Nga ac sukelosla nufon, mweyen faclu sessesla ke orekma koluk lalos.
01060e006a	Musaela soko oak ah okom ke sak na wowo. Orala kutu fukil an loac, ac sroalela acn loac ac acn lik ke tar.
01060f0060	Oru in fit angfoko lumngaul lusa, fit itngoul limekosr sralapa, ac fit angngaul limekosr fulata.
01061000a1	Sunya oak uh, ac likiya sie masrol ma inch singoul oalkosr inmasrlon susu sacn ac sisken oak uh. Musai tuh in oasr twek tolu ac orala sie srungul an ke siska uh.
010611006d	Nga ac supwama sie sronot ah nu faclu in kunausla ma nukewa ma oasr moul la. Ma nukewa fin faclu ac fah misa,
010612006e	tusruktu nga ac orala sie wuleang inmasrlok kom. Utyak nu in oak uh wi mutan kiom, wen nutum, ac mutan kialos.
0106130066	Kom fah use kais lukwa ke kain in ma orakrak nukewa nu in oak uh, mukul se mutan se, in wi kom moulla.
01061400db	Nu ke ip lun won uh, in fal nu ke kain in won, ac nu ke kosro uh, in fal nu ke kain in kosro, ke ma orakrak nukewa in fohk uh, in fal nu ke kain in lumah — kais luo ke kain nukewa fah utyak nu yurum tuh elos fah moul.
0106150047	Us kain in mwe mongo nukewa in wi kom, ma ac fal nu sum ac nu selos.”
0106160027	Noah el oru ma nukewa ma God El sapkin.
010701007e	LEUM GOD El fahk nu sel Noah, “Utyak nu in oak uh wi sou lom nufon. Nga liye tuh kom mukena in faclu nufon pa oru ma suwohs.
0107020075	Us kais itkosr sianyan ke kain in kosro ma nasnas in wi kom, tusruktu kais lukwa na ke kain kosro saya ma tia nasnas.
010703007c	Oayapa us kais itkosr sianyan ke kain in won. Oru ouinge tuh kain in kosro ac won nukewa fah moul ac sifilpa isus fin faclu.
010704008a	Tukun len itkosr nga ac supwama af ma ac kahk ke len angngaul ac fong angngaul, in tuh kunausla ma nukewa ma oasr moul la ma nga orala.”
0107050031	Ac Noah el orala ma nukewa ma LEUM GOD El sapkin.
0107060024	Noah el yac onfoko ke sronoti faclu.
0107070058	El, mutan kial, wen natul ac mutan kialos sroang nu in oak uh in kaingla liki sronot uh.
0107080053	Mukul se ac mutan se ke kain kosro ac won nukewa, finne ma nasnas ku ma tia nasnas,
0107090035	welul Noah utyak nu in oak uh, oana ke God El sapkin.
01070a0023	Tukun len itkosr na sronot ah tuku.
01070b00a7	Ke Noah el yac onfoko matwal, in len se aksingoul itkosr ke malem se akluo, unon in kof nukewa ke kof lulap ye faclu fokelik ac kof uh asrma, ac ikakelik inkusrao pac,
01070c003b	ac af uh kahk nu fin faclu ke len angngal ac fong angngaul.
01070d0074	Ke len sacna, Noah ac mutan kial sroang nu in oak uh, wi wen tolu natultal, Shem, Ham, ac Japheth, ac mutan kialtal.
01070e0064	Kain in kosro muna ac lemnak, yohk ac srik nukewa, ac kain in won nukewa welulos utyak nu in oak uh.
01070f004d	Mukul se ac mutan se ke kain in ma moul nukewa welul Noah utyak nu in oak uh,
010710003d	oana ke God El sap. Na LEUM GOD El kaleang srungul in oak uh.
010711004d	Sronot uh yokyokelik ke len angngaul, ac kof uh lapak nwe pahtkakunak oak uh.
010712002b	Kof uh loali, na oak ah pahtpat fin kof uh.
010713002a	Lapak nwe eol ma fulat oemeet uh afla pac.
0107140061	Sronot uh kiluk na nu lucng nwe ke na sun fit longoul limekosr lucng liki mangon eol fulat faclu.
0107150053	Ma oasr moul la nukewa fin faclu misa — won nukewa, kosro nukewa, ac mwet nukewa.
010716002b	Ma nukewa ma oasr momong la fin faclu misa.
0107170085	LEUM GOD El kunausla ma moul nukewa faclu — mwet, kosro, ac won. Pwayena ma lula pa Noah, sou lal, ac ma nukewa su welul in oak uh.
010718003c	Kof uh tiana kiluk nu ten, nwe ke sun len aksiofok lumngaul.
0108010080	God El tia mulkunulla Noah ac kosro nukewa ma welul in oak uh. El oru tuh sie eng in tuhyak, ac kof uh mutawauk in folok nu ten.
010802003a	Unon in kof ye faclu oayapa acn inkusrao kauli. Af uh tui,
010803003a	ac kof uh kakasrisrik folok nu ten ke len siofok lumngaul.
0108040064	Ke len aksingoul itkosr in malem akitkosr, oak soko ah mwesia fin mangon soko sin eol in acn Ararat.
0108050059	Kof uh srakna folok nu ten, ac ke len se oemeet in malem aksingoul, mangon eol uh sikyak.
010806002a	Tukun len angngaul Noah el ikasla winto se
010807005d	ac supwala won raven se. Won sac tiana foloko, a el sohksokna raun nwe ke na mwesla na pwaye.
010808005b	Ke won sac tiana foloko, Noah el supwala pac wuleoa se in liye lah sronot uh mwesla ku tia,
010809009e	a ke sripen kof uh srakna afunla acn uh, wuleoa sac tiana konauk acn elan tuhwi we. Na el foloko nu ke oak uh, ac Noah el asroela paol ac oralma nu in oak uh.
01080a0035	El tupan len itkosr na el sifilpa supwala wuleoa sac.
01080b0062	Wuleoa sac foloko ke ekela, ngalisya sra olive na sasu se. Ke ma inge Noah el etu lah mwesla tari.
01080c005f	Ac el sifilpa soano ke len itkosr, na sifilpa supwala wuleoa sac. Pacl se inge el tiana foloko.
01080d00b4	Ke Noah el yac onfoko sie matwal, in len se oemeet in malem se meet, mwesla na pwaye sronot uh. Noah el ikasak ma sunyen oak uh, ngetot ngetma ac liye lah acn uh mutawauk in paola.
01080e0043	Ke len se aklongoul itkosr in malem se akluo, faclu paola na pwaye.
01080f0018	God El fahk nu sel Noah,
010810003f	“Oatui liki oak an wi mutan kiom, wen nutum, ac mutan kialos.
0108110073	Us won ac kosro nukewa in wi kom tufoki liki oak uh, tuh elos fah ku in isus fahko ac fahsrelik fin faclu nufon.”
010812004f	Ouinge Noah el illa liki oak uh, wi mutan kial, wen tolu natul ac mutan kialos.
0108130052	Kosro ac won nukewa oatula liki oak uh, fahsr in u fal nu ke kain in kosro ac won.
0108140085	Noah el musaela loang se nu sin LEUM GOD. El eis kais soko ke kain kosro ac won nasnas, ac fonna esukak tuh in mwe kisa fin loang uh.
0108150108	Foulin ma kisakinyuk inge akinsewowoye LEUM GOD, ac El fahk nu sel sifacna, “Nga fah tia sifil selngawi faclu ke sripen ma mwet uh oru. Nga etu lah nunak lalos nuna koluk na oe ke elos fusr ah me. Nga ac tia sifilpa kunausla ma moul nukewa, oana ke nga oru inge.
010816009f	Ke lusenna pacl ma faclu se inge oasr uh, ac fah oasr na pacl in taknelik ac pacl in kosrani, pacl in ohu ac pacl in fusrfusr, fol ac mihsrisr, len ac fong.”
0109010080	God El akinsewowoyal Noah ac wen tolu natul, ac fahk, “Kowos isusi, tuh fwilin tulik nutuwos fah puseni ac nwakla faclu nufon.
010902005e	Kosro ac won ac ik nukewa ac fah moul in sangeng suwos. Ma inge nukewa ac fah oan ye ku lowos.
0109030072	Inge kowos ku in kang ma inge, oapana fokin ma kapak inima uh. Nga sot ma inge nukewa nu suwos kowos in mongo kac.
0109040062	Ma se na ma kowos fah tia kang uh pa ikwa ma srakna oasr srah kac, mweyen moul uh oasr ke srah uh.
010905007c	Kutena mwet su eisla moul lun sie pac mwet, ac fah anwuki el. Kutena kosro ma eisla moul lun sie mwet, kalya nu sel pa misa.
0109060061	Mwet uh orekla in luman God, ke ma inge kutena mwet su akmuseya sie mwet fah anwuki pac sin mwet.
0109070055	“Enenu in pukanten tulik nutuwos, tuh fwilin tulik nutuwos fah apunla fin faclu.”
010908002a	God El fahk nu sel Noah ac wen tolu natul,
010909004c	“Inge nga oru sie wulela inmasrlosr, ac oayapa yurin fwilin tulik nutuwos,
01090a0051	ac yurin won nukewa ac kosro nukewa — ma nukewa ma wi kowos tufoki liki oak uh.
01090b00ae	Ke kas inge nga ac oru wulela luk yuruwos: nga wulela mu wangin sie pacl nga ac sifilpa kunausla ma su oasr moul la ke sronot. Faclu ac fah tia sifilpa kunausyukla ke sronot.
01090c005b	Pa inge mwe akpwaye nu ke wuleang kawil se su nga oru yuruwos ac yurin ma moul nukewa inge,
01090d0067	nga filiya lelakem luk in pukunyeng uh. Ac fah mwe akul ke wuleang se inmasrlok ac faclu nufon nwe tok.
01090e0043	Kutena pacl ma nga afinya kusrao ke pukunyeng ac lelakem uh sikyak,
01090f0079	nga fah esam wuleang luk nu suwos ac nu sin kosro nukewa, lah sronot ac fah tia sifil kunausla ma nukewa ma oasr moul la.
0109100073	Pacl se lelakem uh sikyak in pukunyeng uh, nga ac fah liye ac esam wuleang kawil inmasrlok ac ma moul nukewa faclu.
0109110045	Pa ingan akil lun wulela su nga oru nu sin ma oasr moul la nukewa.”
010912005f	Wen tolu natul Noah su tufoki liki oak uh pa Shem, Ham, ac Japheth. (Ham pa papa tumal Canaan.)
0109130038	Wen tolu natul Noah inge pa papa tumun mwet faclu nufon.
010914004c	Noah, su tuh sie mwet ima, pa mwet se oemeet ma tuh yukwiya ima in grape uh.
0109150062	Tukun el numla kutu wain uh, el sruhila, sarukla nuknuk lal, ac oan koflufolla in lohm nuknuk sel.
0109160072	Ke Ham, papa tumal Canaan, el liyauk lah papa tumal el koflufolla oan, el illa ac fahkang nu sin tamulel luo wiel.
