Holy-Bible---Calo---Calo-Bible---Standard-Edition.tsv	Calo Gospel of Luke	Evangelio Español Romaní de Lucas	Calo	Romaní	152833
Holy-Bible---Cebuano---Cebuano-Bible---Standard-Edition.tsv	Cebuano Bible	Balaan nga Bibliya	Cebuano	Cebuano	5315031
Holy-Bible---Cebuano---Cebuano-Open-Bible---Standard-Edition.tsv	Cebuano Open Bible	Ang Pulong sa Dios	Cebuano	Cebuano	4939853
Holy-Bible---Cebuano---Cebuano-Philippine---Standard-Edition.tsv	Cebuano Bible, Revelation	Cebuano Ang Biblia, Pinadayag	Cebuano	Cebuano	5406863
Holy-Bible---Chamorro---Chamorro-Gospels-Acts-and-Psalms---Standard-Edition.tsv	Chamorro Gospels, Acts, Psalms	Y Cuatro Ebangelio Sija Yan Y Checho Y Apostoles Yan Y Salmo Sija	Chamorro	Chamorro	875179
Holy-Bible---Cherokee---Cherokee-New-Testament---Standard-Edition.tsv	Cherokee New Testament 1860	ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ	Cherokee	ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ	1721976
Holy-Bible---Chhattisgarhi---Chhattisgarhi-Bible---Standard-Edition.tsv	Chhattisgarhi Bible	सुतंतर समकालीन छत्तीसगढ़ी अनुवाद	Chhattisgarhi	छत्तीसगढ़ी	9938820
Holy-Bible---Chichewa---Chichewa-Bible---Standard-Edition.tsv	Chichewa Bible	Tsekulani Mawu a Mulungu	Chichewa	Chichewa	4561362
Holy-Bible---Chin-Daai---Daai-Chin-Bible---Standard-Edition.tsv	Daai Chin Bible	Dai Cangcim Kthai	Chin, Daai	Daai	1115764
Holy-Bible---Chin-Eastern-Khumi---Asang-Khongca-Bible---Standard-Edition.tsv	Eastern Khumi Chin Bible	Asang Khongca Bible	Chin, Eastern Khumi	Asaang Khongca	4887346
Holy-Bible---Chin-Matu---Matupi-Chin-2019---Standard-Edition.tsv	Matupi Chin Standard Bible 2019	Baibal Olcim	Chin, Matu	Matupi Chin	4401461
Holy-Bible---Chin-Matu---Matupi-Chin-Bible---Standard-Edition.tsv	Matupi Chin Standard Bible	Baibal Olcim	Chin, Matu	Matupi Chin	4400556
Holy-Bible---Chin-Matu---Tuivang-Matu-Chin-Bible---Standard-Edition.tsv	Tuivang Matu Chin Bible	Tuivang Holy Bible	Chin, Matu	Tuivang	1554182
Holy-Bible---Chin-Siyin---Siyin-Chin-Bible---Standard-Edition.tsv	Siyin Chin Bible	Tinaung Takluem	Chin, Siyin	Siyin Chin	1110533
Holy-Bible---Chin-Thado---Chongthu-Bible---Standard-Edition.tsv	Chongthu Bible	Pathen Lekhabu Theng	Chin, Thado	Chongthu	4959691
Holy-Bible---Chin-Thaiphum---Thai-Phum-Bible---Standard-Edition.tsv	Thai Phum Holy Bible	Thai Phum Holy Bible	Chin, Thaiphum	Thai Phum	4573301
Holy-Bible---Chinese---Chinese-Easy-to-Read---Standard-Edition.tsv	Free Easy to Read Bible	免费的易读圣经	Chinese	汉语	943257
Holy-Bible---Chinese---Chinese-Sigao-Bible---Standard-Edition.tsv	Sīgāo Běn, Bible	思高本 聖經：思高聖經學會譯釋	Chinese	漢語	3733626
Holy-Bible---Chinese---Chinese-Union-Version-Simplified---Standard-Edition.tsv	Chinese Union Version Simplified	新标点和合本	Chinese	汉语	3555586
Holy-Bible---Chinese---Chinese-Union-Version-Traditional---Standard-Edition.tsv	Chinese Union Version Traditional	新標點和合本	Chinese	漢語	3565267
Holy-Bible---Chinese---Mandarin-Bible-Simplified---Standard-Edition.tsv	Mandarin Open Bible (Simplified)	圣经当代译本开放资源	Chinese	汉语	3483272
Holy-Bible---Chinese---Mandarin-Bible-Traditional---Standard-Edition.tsv	Mandarin Open Bible (Traditional)	聖經，當代譯本開放資源	Chinese	汉语	3483334
Holy-Bible---Chiyawo---Yao---Standard-Edition.tsv	Yao New Testament	Lilangano lya Sambano	Ciyawo	Ciyawo	1270600
Holy-Bible---Cishingini---Cishingini-Bible---Standard-Edition.tsv	Cishingini Shingini Bible	Cishingini Shingini Bible	Cishingini Shingini	Cishingini Shingini	3350175
Holy-Bible---Coptic---Coptic-Boharic-NT---Standard-Edition.tsv	Coptic Boharic New Testament	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	Coptic Boharic	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	2146364
Holy-Bible---Coptic---Coptic-NT---Standard-Edition.tsv	Coptic New Testament	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	2311413
Holy-Bible---Coptic---Sahidic-Bible---Standard-Edition.tsv	Coptic Sahidic NT: Askeland, Schulz	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	1983045
Holy-Bible---Coptic---Sahidic-Coptic-Horner---Standard-Edition.tsv	Coptic Sahidic NT: Horner	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	Coptic	ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ	2087449
Holy-Bible---Croatian---Croatian-Bible---Standard-Edition.tsv	Croatian Bible	Hrvatski Biblija	Croatian	Hrvatski	3746760
Holy-Bible---Croatian---Croatian-Open-Bible---Standard-Edition.tsv	Croatian Open Bible	Open Knjiga O Kristu	Croatian	Hrvatski	943342
Holy-Bible---Cung---Chung-Bible---Standard-Edition.tsv	Chung Bible	Kiŋwakti ki Nyɔ Miŋkaiŋ Mifiaŋ	Cung	Chung	1451286
Holy-Bible---Czech---Czech-Bible-Kralicka---Standard-Edition.tsv	Czech Bible Kralicka 1613	Czech Bible Kralicka 1613	Czech	Čeština	4219808
Holy-Bible---Czech---Kralicka---Standard-Edition.tsv	Czech Kralická Bible 1613	Bible Kralická 1613	Czech	Čeština	4234253
Holy-Bible---Czech---Living-Bible---Standard-Edition.tsv	Czech Living New Testament	Open Slovo Na Cestu	Czech	Čeština	989826
Holy-Bible---Danish---Danish-1871-1907---Standard-Edition.tsv	Danish Bible OT1871 / NT1907	Dansk Bibel	Danish	Dansk	4237473
Holy-Bible---Danish---Danish-1931-1907---Standard-Edition.tsv	Danish Bible OT1931 / NT1907	Dansk Bibel	Danish	Dansk	4008716
Holy-Bible---Danish---Danish-Bible---Standard-Edition.tsv	Danish Bible	Dansk Bibel	Danish	Dansk	3991756
Holy-Bible---Dawro---Dawuro-Bible---Standard-Edition.tsv	Dawuro Bible, Ethiopian (Latin)	Geeshsha Mas'aafaa	Dawro	Dawro	4974724
Holy-Bible---Desiya---Desiya-Bible---Standard-Edition.tsv	Desiya New Testament	ସତିଅର୍‌ ବାଟ୍‌	Desiya	ଦେଶିଆ	3164830
Holy-Bible---Dhanki---Dhanki-Devanagari-Bible---Standard-Edition.tsv	Dhanki Devanagari Bible	परमेश्वरन सत्य वचन	Dhanki	Dhanki	4584853
Holy-Bible---Dholuo---Dholuo-Bible---Standard-Edition.tsv	Dholuo Bible	Moting’o Loko Manyien	Dholuo	Dholuo	4121495
Holy-Bible---Dombe---Dombe-Bible---Standard-Edition.tsv	Dombe Bible	Dombe Bible	Dombe	Dombe	1040203
Holy-Bible---Dongxiang---Donxian-Bible---Standard-Edition.tsv	Dongxiang Santa Bible	Hudani Kielien	Dongxiang	Santa	937297
Holy-Bible---Dutch---Canisiusvertaling---Standard-Edition.tsv	Dutch Petrus Canisius Translation	Nederlandse Petrus Canisiusvertaling Bijbel	Dutch	Nederlandse	4366288
Holy-Bible---Dutch---Leuvense-Bible---Standard-Edition.tsv	Leuvense Bible	Leuvense Bijbel	Dutch	Nederlandse	5025229
Holy-Bible---Dutch---Schrift---Standard-Edition.tsv	Dutch Holy Bible	De Heilige Schrift 1917	Dutch	Nederlandse	4666172
Holy-Bible---Dutch---Statenvertaling---Standard-Edition.tsv	Dutch States Translation	Nederlandse Statenvertaling Bijbel	Dutch	Nederlandse	4668996
Holy-Bible---Duya---Duya-Bible---Standard-Edition.tsv	Idun Duya Bible	Ibibemuwe-Num Iyiki Ifa Ru Dũya	Idun	Dũya	1184530
Holy-Bible---Ekajuk---Ekajuk-Bible---Standard-Edition.tsv	Kajuk Bible	Ekajuk Bible	Kajuk	Ekajuk	2354269
Holy-Bible---English---A-Conservative-Version---Standard-Edition.tsv	A Conservative Version	A Conservative Version	English	English	4437286
Holy-Bible---English---Aionian-Bible---Standard-Edition.tsv	Aionian Bible	Aionian Bible	English	English	4378077
Holy-Bible---English---American-Standard-Version-1901---Standard-Edition.tsv	American Standard Version 1901	American Standard Version 1901	English	English	4503739
Holy-Bible---English---Anderson-Bible---Standard-Edition.tsv	Anderson New Testament 1864	Anderson New Testament 1864	English	English	1037044
Holy-Bible---English---Berean-Standard---Standard-Edition.tsv	Berean Standard Bible	Berean Standard Bible	English	English	4227462
Holy-Bible---English---Bible-in-Basic-English---Standard-Edition.tsv	Bible in Basic English	Bible in Basic English	English	English	4519421
Holy-Bible---English---Brenton-English-Septuagint---Standard-Edition.tsv	Brenton English Septuagint	Brenton English Septuagint	English	English	3456871
Holy-Bible---English---British-English-Septuagint-2012---Standard-Edition.tsv	British English Septuagint 2012	British English Septuagint 2012	English	English	3454833
Holy-Bible---English---Catholic-Public-Domain---Standard-Edition.tsv	Catholic Public Domain Version	Catholic Public Domain Version	English	English	4673461
Holy-Bible---English---Darby-Translation---Standard-Edition.tsv	Darby Translation	Darby Translation	English	English	4452777
Holy-Bible---English---Douay-Rheims-1899---Standard-Edition.tsv	Douay-Rheims 1899	Douay-Rheims 1899	English	English	4410528
Holy-Bible---English---Family-35-NT---Standard-Edition.tsv	Family 35 New Testament	Family 35 New Testament	English	English	1043380
Holy-Bible---English---Free-Bible-Version---Standard-Edition.tsv	Free Bible Version	Free Bible Version	English	English	4334618
Holy-Bible---English---Geneva-Bible---Standard-Edition.tsv	Geneva Bible	Geneva Bible	English	English	4529067
Holy-Bible---English---Godbey-Bible---Standard-Edition.tsv	Godbey New Testament	Godbey New Testament	English	English	1025198
Holy-Bible---English---Gods-Living-Word---Standard-Edition.tsv	God's Living Word	God's Living Word	English	English	126459
Holy-Bible---English---Haweis-Bible---Standard-Edition.tsv	Haweis New Testament	Haweis New Testament	English	English	1062170
Holy-Bible---English---Jewish-Bible---Standard-Edition.tsv	Jewish Bible in English	Jewish Bible in English	English	English	3468185
Holy-Bible---English---King-James-Version---Standard-Edition.tsv	King James Version, Annotated	King James Version, Annotated	English	English	4534566
Holy-Bible---English---King-James-Version-American---Standard-Edition.tsv	King James Version, American	King James Version, American	English	English	4441089
Holy-Bible---English---King-James-Version-Cambridge---Standard-Edition.tsv	King James Version, Purified	King James Version, Purified	English	English	4487343
Holy-Bible---English---King-James-Version-Restored-Name---Standard-Edition.tsv	King James Version, Restored	King James Version, Restored	English	English	4476159
Holy-Bible---English---King-James-Version-Revised---Standard-Edition.tsv	King James Version, Revised	King James Version, Revised	English	English	4465563
Holy-Bible---English---King-James-Version-Updated---Standard-Edition.tsv	King James Version, Updated	King James Version, Updated	English	English	4505193
Holy-Bible---English---LXX2012-U-S-English---Standard-Edition.tsv	LXX: Septuagint, English 2012	LXX: Septuagint, English 2012	English	English	3452400
Holy-Bible---English---Leeser-Tanakh---Standard-Edition.tsv	Leeser Tanakh Old Testament	Leeser Tanakh Old Testament	English	English	3590381
Holy-Bible---English---Literal-Standard---Standard-Edition.tsv	Literal Standard Version	Literal Standard Version	English	English	4457458
Holy-Bible---English---Living-Oracles-NT---Standard-Edition.tsv	Living Oracles NT	Living Oracles NT	English	English	1018354
Holy-Bible---English---Majority-Standard-Bible---Standard-Edition.tsv	Majority Standard Bible	Majority Standard Bible	English	English	4235912
Holy-Bible---English---Montgomery-NT---Standard-Edition.tsv	Montgomery New Testament	Montgomery New Testament	English	English	1042489
Holy-Bible---English---New-Heart-Aramaic---Standard-Edition.tsv	New Heart English Bible, Aramaic	New Heart English Bible, Aramaic	English	English	4395711
Holy-Bible---English---New-Heart-Jehovah---Standard-Edition.tsv	New Heart English Bible, Jehovah	New Heart English Bible, Jehovah	English	English	4386942
Holy-Bible---English---New-Heart-Jesus-Messiah---Standard-Edition.tsv	New Heart English Bible, Messiah	New Heart English Bible, Messiah	English	English	4393406
Holy-Bible---English---New-Heart-Messianic---Standard-Edition.tsv	New Heart English Bible, Yeshua	New Heart English Bible, Yeshua	English	English	4394981
Holy-Bible---English---New-Heart-Standard---Standard-Edition.tsv	New Heart English Bible, Standard	New Heart English Bible, Standard	English	English	4392317
Holy-Bible---English---New-Heart-YHWH---Standard-Edition.tsv	New Heart English Bible, YHWH	New Heart English Bible, YHWH	English	English	4366783
Holy-Bible---English---Noyes---Standard-Edition.tsv	Noyes Bible	Noyes Bible	English	English	2429430
Holy-Bible---English---One-Unity-Resource-Bible---Standard-Edition.tsv	One Unity Resource Bible	One Unity Resource Bible	English	English	2083862
Holy-Bible---English---Open-English-Bible-Commonwealth---Standard-Edition.tsv	Open English Bible, Commonwealth	Open English Bible, Commonwealth	English	English	1839023
Holy-Bible---English---Open-English-Bible-US---Standard-Edition.tsv	Open English Bible, US	Open English Bible, US	English	English	1838679
Holy-Bible---English---Orthodox-Jewish-Bible---Standard-Edition.tsv	The Orthodox Jewish Bible	Tanakh and B'rit Chadasha	English	English	4867790
Holy-Bible---English---Plain-English-Version---Standard-Edition.tsv	Aboriginal Plain English Version	Aboriginal Plain English Version	English	English	1587972
Holy-Bible---English---Revised-Version---Standard-Edition.tsv	Revised Version 1895	Revised Version 1895	English	English	4507273
Holy-Bible---English---Rotherham-Bible---Standard-Edition.tsv	Rotherham Emphasized Bible	Rotherham Emphasized Bible	English	English	4762286
Holy-Bible---English---STEPBible-Amalgamant---Standard-Edition.tsv	STEPBible, Amalgamant	STEPBible, Amalgamant	English	English	4807120
Holy-Bible---English---STEPBible-Concordant---Standard-Edition.tsv	STEPBible, Concordant	STEPBible, Concordant	English	English	5133526
Holy-Bible---English---Syriac-Peshitta-Etheridge---Standard-Edition.tsv	Syriac Peshitta Etheridge	Syriac Peshitta Etheridge	English	English	1054187
Holy-Bible---English---Syriac-Peshitta-Murdock---Standard-Edition.tsv	Syriac Peshitta Murdock	Syriac Peshitta Murdock	English	English	1052474
Holy-Bible---English---Text-Critical---Standard-Edition.tsv	Boyd Text-Critical English NT	Boyd Text-Critical English NT	English	English	1050241
Holy-Bible---English---Trans-Trans---Standard-Edition.tsv	Translation for Translators	Translation for Translators	English	English	6047134
Holy-Bible---English---Twentieth-Century-NT---Standard-Edition.tsv	Twentieth Century New Testament	Twentieth Century New Testament	English	English	1113215
Holy-Bible---English---Tyndale-Bible---Standard-Edition.tsv	Tyndale Genesis, New Testament	Tyndale Genesis, New Testament	English	English	1887062
Holy-Bible---English---Unlocked-Literal-Bible---Standard-Edition.tsv	Unlocked Literal Bible	Unlocked Literal Bible	English	English	4437168
Holy-Bible---English---Webster-Bible---Standard-Edition.tsv	Webster Bible	Webster Bible	English	English	4498821
Holy-Bible---English---Webster-Bible-Revised---Standard-Edition.tsv	Webster Version, Revised	Webster Version, Revised	English	English	4461490
Holy-Bible---English---Weymouth-NT---Standard-Edition.tsv	Weymouth New Testament	Weymouth New Testament	English	English	1120396
Holy-Bible---English---World-English-Bible---Standard-Edition.tsv	World English Bible	World English Bible	English	English	4370308
Holy-Bible---English---World-English-Bible-British-Edition---Standard-Edition.tsv	World English Bible, British	World English Bible, British	English	English	4386327
Holy-Bible---English---World-English-Bible-Updated---Standard-Edition.tsv	World English Bible Updated	World English Bible Updated	English	English	4381259
Holy-Bible---English---World-Messianic-Bible---Standard-Edition.tsv	World Messianic Bible	World Messianic Bible	English	English	4384556
Holy-Bible---English---World-Messianic-Bible-British-Edition---Standard-Edition.tsv	World Messianic Bible, British	World Messianic Bible, British	English	English	4389624
Holy-Bible---English---Worsley-Bible---Standard-Edition.tsv	John Worsley New Testament	John Worsley New Testament	English	English	1032019
Holy-Bible---English---Wycliffe-Bible---Standard-Edition.tsv	Wycliffe Bible	Wycliffe Bible	English	English	4513062
Holy-Bible---English---Youngs-Literal-Translation---Standard-Edition.tsv	Young's Literal Translation	Young's Literal Translation	English	English	4517716
Holy-Bible---Esperanto---Esperanto-Bible---Standard-Edition.tsv	Esperanto London Bible	Esperanto London Bible	Esperanto	Esperanto	4197408
Holy-Bible---Estonian---Contemporary---Standard-Edition.tsv	Estonian Modern Bible	Pühakiri Kaasaegses Eesti Keeles	Estonian	Eesti	989730
Holy-Bible---Estonian---For-All---Standard-Edition.tsv	Estonian Bible	Piibel Kõigile	Estonian	Eesti	530603
Holy-Bible---Etulo---Etulo-Bible---Standard-Edition.tsv	Etulo Bible	Utur Bible	Etulo	Utur	1117609
Holy-Bible---Ewe---Word-of-Life---Standard-Edition.tsv	Éwé Bible	Biblia Agbenya La	Ewe	Eʋegbe	4466933
Holy-Bible---Falam---Falam-Chin-Bible---Standard-Edition.tsv	Falam Chin Bible	Thukam Thar Lente Ṭon	Chin, Falam	Lai	94160
Holy-Bible---Finnish---Finnish-Bible---Standard-Edition.tsv	Finnish Bible 1776	Finnish Bible 1776	Finnish	Suomen Kieli	4617790
Holy-Bible---Finnish---Finnish-Pyha-Raamattu---Standard-Edition.tsv	Finnish Pyha Raamattu 1933/1938	Finnish Pyha Raamattu 1933/1938	Finnish	Suomen Kieli	4562710
Holy-Bible---Finnish---Open-Living-News---Standard-Edition.tsv	Finnish Open Living News	Suomi Avoin Elävä Uutinen	Finnish	Suomen Kieli	1141344
Holy-Bible---Flemish---Flemish-De-Jonge-Bible---Standard-Edition.tsv	New Testament, Nicolaas De Jonge	Het Vlaams Nieuwe Testament	Flemish	Vlaams	1076357
Holy-Bible---French---Bonnet-Bovet-Bible---Standard-Edition.tsv	Annotated Bible, Bonnet and Bovet	La Bible Annotée de Bonnet et Bovet	French	Français	4702119
Holy-Bible---French---Free-for-the-World---Standard-Edition.tsv	French Free Holy Bible for the World	Sainte Bible Libre Pour le Monde	French	Français	4569043
Holy-Bible---French---French-Crampon-Bible---Standard-Edition.tsv	Augustin Crampon Bible	La Bible Augustin Crampon	French	Français	4684166
Holy-Bible---French---French-Crampon-Bible-New---Standard-Edition.tsv	New Augustin Crampon Bible	Sainte Bible néo-Crampon Libre	French	Français	4678420
Holy-Bible---French---French-Darby-Bible---Standard-Edition.tsv	French John Nelson Darby	Française John Nelson Darby	French	Français	4758005
Holy-Bible---French---French-Khan-Bible---Standard-Edition.tsv	Zadoc Khan Bible	La Bible de Zadoc Khan	French	Français	3594693
Holy-Bible---French---French-LXX---Standard-Edition.tsv	Translation of the LXX by P. GIGUET	Traduction de la LXX par P. GIGUET	French	Français	3540138
Holy-Bible---French---French-LXX-TheoTex---Standard-Edition.tsv	LXX by P. GIGUET, TheoTex	Traduction de la LXX par P. GIGUET	French	Français	3584209
Holy-Bible---French---French-Louis-Segond-1910-Bible---Standard-Edition.tsv	Louis Segond French Bible 1910	Louis Segond French Bible 1910	French	Français	4657268
Holy-Bible---French---French-Martin---Standard-Edition.tsv	French Martin Bible	Bible Française Martin	French	Français	4873097
Holy-Bible---French---French-Oltramare-Bible---Standard-Edition.tsv	New Testament, Oltramare	Nouveau Testament, Oltramare	French	Français	1132208
Holy-Bible---French---French-Ostervald-Bible---Standard-Edition.tsv	Ostervald French Bible	Ostervald French Bible	French	Français	4636014
Holy-Bible---French---French-Perret-Gentil-Rilliet---Standard-Edition.tsv	Perret-Gentil and Rilliet Bible	Bible Perret-Gentil et Rilliet	French	Français	4644161
Holy-Bible---French---French-Stapfer-Bible---Standard-Edition.tsv	Stapher New Testament	Nouveau Testament de Stapfer	French	Français	1124878
Holy-Bible---French---French-Synodale-Bible---Standard-Edition.tsv	Synodal New Testament and Psalms	Nouveau Testament et Psaumes, Synodale	French	Français	1406616
Holy-Bible---French---Geneva-Bible---Standard-Edition.tsv	French Geneva Bible	Le Bible de Genève	French	Français	1144830
Holy-Bible---French---Vulgate-Glaire---Standard-Edition.tsv	Glaire French Vulgate	French Vulgate Glaire	French	Français	4801349
Holy-Bible---Gamit---Gamit-Bible---Standard-Edition.tsv	Gamit Bible	ગામીત નોવો કરાર	Gamit	Gamit	2911086
Holy-Bible---Gamo---Gamo-Bible---Standard-Edition.tsv	Gamo Bible (Ethiopic)	ጌሻ ማጻፋ	Gamo	Gamotso	5880951
Holy-Bible---Gamo---Gamo-Bible-Latin---Standard-Edition.tsv	Gamo Bible (Latin)	Geeshsha Mexaafa	Gamo	Gamotso	4366602
Holy-Bible---Gamotso---Gamo---Standard-Edition.tsv	Gamo New Testament	Gamo Geesha Maxxafa	Gamotso	Gamotso	1017012
Holy-Bible---Gata---Gata-Didayi-Bible---Standard-Edition.tsv	Gata Didayi Bible	ସତ୍‌ ଗାଲି	Gta Asa, Didayi	ଡିଡାୟୀ	3325508
