0100000007	Genesis
010414005f	And Adah bore Jabal: he was the father of such as dwell in tents, and [of such as have] cattle.
010415005f	And his brother's name [was] Jubal: he was the father of all such as handle the harp and organ.
0104160082	And Zillah, she also bore Tubalcain, an instructor of every artificer in brass and iron: and the sister of Tubalcain [was] Naamah.
01041700aa	And Lamech said to his wives, Adah and Zillah, Hear my voice, ye wives of Lamech, hearken to my speech: for I have slain a man to my wounding, and a young man to my hurt.
0104180049	If Cain shall be avenged seven-fold, truly Lamech seventy and seven-fold.
01041900a0	And Adam knew his wife again, and she bore a son, and called his name Seth: For God, [said she], hath appointed me another seed instead of Abel, whom Cain slew.
01041a007d	And to Seth, to him also there was born a son; and he called his name Enos: then began men to call upon the name of the LORD.
0105010073	This [is] the book of the generations of Adam: In the day that God created man, in the likeness of God made he him:
0105020071	Male and female created he them; and blessed them, and called their name Adam, in the day when they were created.
010503007c	And Adam lived a hundred and thirty years, and begat [a son] in his own likeness, after his image; and called his name Seth:
010504006a	And the days of Adam after he had begotten Seth were eight hundred years: and he begat sons and daughters:
0105050051	And all the days that Adam lived were nine hundred and thirty years: and he died.
0105060038	And Seth lived a hundred and five years, and begat Enos:
010507005f	And Seth lived after he begat Enos eight hundred and seven years, and begat sons and daughters:
0105080049	And all the days of Seth were nine hundred and twelve years; and he died.
010509002e	And Enos lived ninety years, and begat Cainan.
01050a0063	And Enos lived after he begat Cainan eight hundred and fifteen years, and begat sons and daughters:
01050b0047	And all the days of Enos were nine hundred and five years; and he died.
01050c0035	And Cainan lived seventy years, and begat Mahalaleel:
01050d0067	And Cainan lived after he begat Mahalaleel eight hundred and forty years, and begat sons and daughters:
01050e0048	And all the days of Cainan were nine hundred and ten years; and he died.
01050f003b	And Mahalaleel lived sixty and five years, and begat Jared:
0105100067	And Mahalaleel lived after he begat Jared eight hundred and thirty years, and begat sons and daughters:
0105110055	And all the days of Mahalaleel were eight hundred ninety and five years; and he died.
0105120042	And Jared lived a hundred sixty and two years, and he begat Enoch:
0105130057	And Jared lived after he begat Enoch eight hundred years, and begat sons and daughters:
010514004d	And all the days of Jared were nine hundred sixty and two years; and he died.
010515003b	And Enoch lived sixty and five years, and begat Methuselah:
0105160066	And Enoch walked with God after he begat Methuselah three hundred years, and begat sons and daughters:
0105170042	And all the days of Enoch were three hundred sixty and five years:
010518003e	And Enoch walked with God, and he [was] not: for God took him.
0105190048	And Methuselah lived a hundred eighty and seven years, and begat Lamech:
01051a006c	And Methuselah lived after he begat Lamech seven hundred eighty and two years, and begat sons and daughters:
01051b0053	And all the days of Methuselah were nine hundred sixty and nine years; and he died.
01051c0041	And Lamech lived a hundred eighty and two years; and begat a son:
01051d009e	And he called his name Noah, saying, This [same] shall comfort us concerning our work and toil of our hands, because of the ground which the LORD hath cursed.
01051e0066	And Lamech lived after he begat Noah five hundred ninety and five years, and begat sons and daughters:
01051f0053	And all the days of Lamech were seven hundred seventy and seven years; and he died.
010520004b	And Noah was five hundred years old: and Noah begat Shem, Ham, and Japheth.
010601006a	And it came to pass, when men began to multiply on the face of the earth, and daughters were born to them,
0106020075	That the sons of God saw the daughters of men that they [were] fair; and they took them wives of all whom they chose.
010603008d	And the LORD said, My spirit shall not always strive with man, for that he also [is] flesh: yet his days shall be a hundred and twenty years.
01060400da	There were giants in the earth in those days; and also after that, when the sons of God came in to the daughters of men, and they bore [children] to them: the same [became] mighty men, who [were] of old, men of renown.
0106050097	And God saw that the wickedness of man [was] great in the earth, and [that] every imagination of the thoughts of his heart [was] only evil continually.
0106060059	And the LORD repented that he had made man on the earth, and it grieved him at his heart.
01060700c1	And the LORD said, I will destroy man whom I have created, from the face of the earth, both man and beast, and the creeping animal, and the fowls of the air; for I repent that I have made them.
010608002d	But Noah found grace in the eyes of the LORD.
0106090077	These [are] the generations of Noah: Noah was a just man, [and] perfect in his generations, [and] Noah walked with God.
01060a0032	And Noah begat three sons, Shem, Ham, and Japheth.
01060b004e	The earth also was corrupt before God; and the earth was filled with violence.
01060c006e	And God looked upon the earth, and behold, it was corrupt: for all flesh had corrupted his way upon the earth.
01060d00a1	And God said to Noah, The end of all flesh is come before me; for the earth is filled with violence through them: and behold, I will destroy them with the earth.
01060e0074	Make thee an ark of gopher-wood: rooms shalt thou make in the ark, and shalt pitch it within and without with pitch.
01060f00b1	And this [is the fashion] in which thou shalt make it: the length of the ark [shall be] three hundred cubits, the breadth of it fifty cubits, and the height of it thirty cubits.
01061000c1	A window shalt thou make to the ark, and in a cubit shalt thou finish it above; and the door of the ark shalt thou set in its side: [with] lower, second, and third [stories] shalt thou make it.
01061100bf	And behold, I, even I do bring a flood of waters upon the earth, to destroy all flesh, in which [is] the breath of life, from under heaven: [and] every thing that [is] on the earth shall die.
010612008e	But with thee will I establish my covenant: and thou shalt come into the ark, thou, and thy sons, and thy wife, and thy sons' wives with thee.
0106130099	And of every living thing of all flesh, two of every [sort] shalt thou bring into the ark, to keep [them] alive with thee: they shall be male and female.
01061400ae	Of fowls after their kind, and of cattle after their kind, of every creeping animal of the earth after its kind, two of every [sort] shall come to thee, to keep [them] alive.
0106150085	And take thou to thee of all food that is eaten, and thou shalt gather [it] to thee; and it shall be for food for thee, and for them.
0106160042	Thus did Noah; according to all that God commanded him, so did he.
0107010081	And the LORD said to Noah, Come thou and all thy house into the ark: for thee have I seen righteous before me in this generation.
0107020094	Of every clean beast thou shalt take to thee by sevens, the male and his female: and of beasts that [are] not clean by two, the male and his female.
010703006d	Of fowls of the air also by sevens, the male and the female; to keep seed alive on the face of all the earth.
01070400b2	For yet seven days, and I will cause it to rain upon the earth forty days and forty nights: and every living substance that I have made will I destroy from the face of the earth.
010705003a	And Noah did according to all that the LORD commanded him.
010706004f	And Noah [was] six hundred years old when the flood of waters was on the earth.
010707007d	And Noah went in, and his sons, and his wife, and his sons' wives with him, into the ark, because of the waters of the flood.
0107080074	Of clean beasts, and of beasts that [are] not clean, and of fowls, and of every animal that creepeth upon the earth;
0107090063	There went in two and two to Noah into the ark, the male and the female, as God had commanded Noah.
01070a0057	And it came to pass after seven days, that the waters of the flood were upon the earth.
01070b00c8	In the six hundredth year of Noah's life, in the second month, the seventeenth day of the month, the same day were all the fountains of the great deep broken up, and the windows of heaven were opened.
01070c003c	And the rain was upon the earth forty days and forty nights.
01070d0099	In the same day entered Noah, and Shem, and Ham, and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, into the ark.
01070e00ca	They, and every beast after his kind, and all the cattle after their kind, and every creeping animal that creepeth upon the earth after his kind, and every fowl after his kind, every bird of every sort.
01070f0062	And they went in to Noah into the ark, two and two of all flesh, in which [is] the breath of life.
0107100070	And they that entered, went in male and female of all flesh, as God had commanded him: and the LORD shut him in.
010711007e	And the flood was forty days upon the earth: and the waters increased, and bore up the ark, and it was lifted above the earth.
0107120073	And the waters prevailed, and were increased greatly upon the earth: and the ark moved upon the face of the waters.
010713007c	And the waters prevailed exceedingly upon the earth; and all the high hills that [were] under the whole heaven were covered.
010714004d	Fifteen cubits upward did the waters prevail: and the mountains were covered.
01071500a2	And all flesh died that moved upon the earth, both of fowl, and of cattle, and of beast, and of every creeping animal that creepeth upon the earth, and every man:
010716005a	All in whose nostrils [was] the breath of life, of all that [was] on the dry [land], died.
0107170109	And every living substance was destroyed which was upon the face of the ground, both man, and cattle, and the creeping animals, and the fowl of heaven; and they were destroyed from the earth; and Noah only remained [alive], and they that [were] with him in the ark.
0107180041	And the waters prevailed upon the earth a hundred and fifty days.
01080100ae	And God remembered Noah, and every living animal, and all the cattle that [were] with him in the ark: and God made a wind to pass over the earth, and the waters were checked.
0108020070	The fountains also of the deep, and the windows of heaven were stopped, and the rain from heaven was restrained;
010803007f	And the waters returned from off the earth continually: and after the end of the hundred and fifty days the waters were abated.
010804006b	And the ark rested in the seventh month, on the seventeenth day of the month, upon the mountains of Ararat.
0108050097	And the waters decreased continually, till the tenth month: in the tenth [month], on the first [day] of the month, were the tops of the mountains seen.
0108060067	And it came to pass at the end of forty days, that Noah opened the window of the ark which he had made:
0108070066	And he sent forth a raven, which went forth to and fro, till the waters were dried from off the earth.
0108080065	Also he sent forth a dove from him, to see if the waters were abated from off the face of the ground;
01080900e1	But the dove found no rest for the sole of her foot, and she returned to him into the ark; for the waters [were] on the face of the whole earth. Then he put forth his hand, and took her, and pulled her in to him into the ark.
01080a0054	And he stayed yet other seven days, and again he sent forth the dove out of the ark;
01080b009e	And the dove came in to him in the evening, and lo, in her mouth [was] an olive-leaf plucked off: So Noah knew that the waters were abated from off the earth.
01080c0066	And he stayed yet other seven days, and sent forth the dove; which returned not again to him any more.
01080d00f8	And it came to pass in the six hundredth and first year, in the first [month], the first [day] of the month, the waters were dried from off the earth: and Noah removed the covering of the ark, and looked, and behold, the face of the ground was dry.
01080e005a	And in the second month, on the seven and twentieth day of the month, was the earth dried.
01080f001e	And God spoke to Noah, saying,
0108100057	Go forth from the ark, thou, and thy wife, and thy sons, and thy sons' wives with thee.
01081100fa	Bring forth with thee every living animal that [is] with thee, of all flesh, of fowl, and of cattle, and of every creeping animal that creepeth upon the earth; that they may breed abundantly on the earth, and be fruitful, and multiply upon the earth.
010812004e	And Noah went forth, and his sons, and his wife, and his sons' wives with him:
0108130085	Every beast, every creeping animal, and every fowl, [and] whatsoever creepeth upon the earth, after their kinds, went out of the ark.
0108140086	And Noah built an altar to the LORD, and took of every clean beast, and of every clean fowl, and offered burnt-offerings on the altar.
0108150103	And the LORD smelled a sweet savor; and the LORD said in his heart, I will not again curse the ground any more for man's sake; for the imagination of man's heart [is] evil from his youth: neither will I again smite any more every living animal as I have done.
010816007e	While the earth remaineth, seed-time and harvest, and cold and heat, and summer and winter, and day and night shall not cease.
0109010068	And God blessed Noah and his sons, and said to them, Be fruitful, and multiply, and replenish the earth.
01090200dc	And the fear of you and the dread of you shall be upon every beast of the earth, and upon every fowl of the air, upon all that moveth [on] the earth, and upon all the fishes of the sea; into your hand are they delivered.
0109030069	Every moving thing that liveth shall be food for you; even as the green herb have I given you all things:
0109040046	But flesh with the life of it, [which is] its blood, shall ye not eat.
01090500bc	And surely your blood of your lives will I require: at the hand of every beast will I require it: and at the hand of man, at the hand of every man's brother will I require the life of man.
0109060062	Whoever sheddeth man's blood, by man shall his blood be shed: for in the image of God made he man.
0109070061	And you, be ye fruitful, and multiply, bring forth abundantly in the earth, and multiply therein.
0109080038	And God spoke to Noah, and to his sons with him, saying,
010909004e	And I, behold, I establish my covenant with you, and with your seed after you;
01090a00b6	And with every living creature that [is] with you, of the fowl, of the cattle, and of every beast of the earth with you, from all that go out of the ark, to every beast of the earth.
01090b00ae	And I will establish my covenant with you; neither shall all flesh be cut off any more by the waters of a flood; neither shall there any more be a flood to destroy the earth.
01090c009a	And God said, This [is] the token of the covenant which I make between me and you and every living creature that [is] with you, for perpetual generations.
01090d0061	I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth.
01090e0068	And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud:
01090f00a8	And I will remember my covenant, which [is] between me and you and every living creature of all flesh; and the waters shall no more become a flood to destroy all flesh.
01091000b5	And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant between God and every living creature of all flesh that [is] upon the earth.
0109110085	And God said to Noah, This [is] the token of the covenant which I have established between me and all flesh that [is] upon the earth.
0109120077	And the sons of Noah that went forth from the ark, were Shem, and Ham, and Japheth: and Ham [was] the father of Canaan.
0109130052	These three [were] the sons of Noah: and from them was the whole earth overspread.
010914003f	And Noah began [to be] a husbandman, and he planted a vineyard:
0109150050	And he drank of the wine, and was drunken, and he was uncovered within his tent.
0109160062	And Ham, the father of Canaan, saw the nakedness of his father, and told his two brethren without.
01091700d7	And Shem and Japheth took a garment, and laid [it] upon both their shoulders, and went backward, and covered the nakedness of their father: and their faces [were] backward, and they saw not their father's nakedness.
010918004c	And Noah awoke from his wine, and knew what his younger son had done to him.
0109190053	And he said, Cursed [be] Canaan, a servant of servants shall he be to his brethren.
01091a004e	And he said, Blessed be the LORD God of Shem; and Canaan shall be his servant.
01091b0064	God shall enlarge Japheth, and he shall dwell in the tents of Shem; and Canaan shall be his servant.
01091c003d	And Noah lived after the flood three hundred and fifty years.
01091d0048	And all the days of Noah were nine hundred and fifty years: and he died.
010a010078	Now these [are] the generations of the sons of Noah; Shem, Ham, and Japheth: and to them were sons born after the flood.
010a02005f	The sons of Japheth; Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras.
010a03003b	And the sons of Gomer; Ashkenaz, and Riphath, and Togarmah.
010a040042	And the sons of Javan; Elishah, and Tarshish, Kittim, and Dodanim.
010a050083	By these were the isles of the Gentiles divided in their lands; every one after his tongue, after their families, in their nations.
010a06003d	And the sons of Ham; Cush, and Mizraim, and Phut, and Canaan.
010a070078	And the sons of Cush; Seba, and Havilah, and Sabtah, and Raamah, and Sabtecha; and the sons of Raamah, Sheba, and Dedan.
010a080040	And Cush begat Nimrod: he began to be a mighty one in the earth.
010a09006f	He was a mighty hunter before the LORD: wherefore it is said, Even as Nimrod the mighty hunter before the LORD.
010a0a0064	And the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh, in the land of Shinar.
010a0b0057	Out of that land went forth Ashur, and built Nineveh, and the city Rehoboth, and Calah,
010a0c0040	And Resen between Nineveh and Calah: the same [is] a great city.
010a0d0040	And Mizraim begat Ludim, and Anamim, and Lehabim, and Naphtuhim.
010a0e0049	And Pathrusim, and Casluhim, (out of whom came Philistim,) and Caphtorim.
010a0f0030	And Canaan begat Sidon his first-born, and Heth,
010a100035	And the Jebusite, and the Emorite, and the Girgasite,
010a11002f	And the Hivite, and the Arkite, and the Sinite,
010a120073	And the Arvadite, and the Zemarite, and the Hamathite: and afterward were the families of the Canaanites dispersed.
010a13009e	And the border of the Canaanites was from Sidon, as thou comest to Gerar, to Gaza; as thou goest to Sodom and Gomorrah, and Admah, and Zeboim, even to Lashah.
010a140073	These [are] the sons of Ham, after their families, after their tongues, in their countries, [and] in their nations.
010a150079	To Shem also, the father of all the children of Eber, the brother of Japheth the elder, even to him were [children] born.
010a160047	The children of Shem; Elam, and Ashur, and Arphaxad, and Lud, and Aram.
010a17003c	And the children of Aram; Uz, and Hul, and Gether, and Mash.
010a18002f	And Arphaxad begat Salah; and Salah begat Eber.
010a190088	And to Eber were born two sons: the name of one [was] Peleg, for in his days was the earth divided; and his brother's name [was] Joktan.
010a1a0042	And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah,
010a1b0022	And Hadoram, and Uzal, and Diklah.
010a1c0021	And Obal, and Abimael, and Sheba,
010a1d0047	And Ophir, and Havilah, and Jobab: all these [were] the sons of Joktan.
010a1e0050	And their dwelling was from Mesha, as thou goest to Sephar, a mount of the east.
010a1f006d	These [are] the sons of Shem, after their families, after their tongues, in their lands, after their nations.
010a20009b	These [are] the families of the sons of Noah after their generations, in their nations: and by these were the nations divided in the earth after the flood.
010b01003b	And the whole earth was of one language, and of one speech.
010b020079	And it came to pass as they journeyed from the east, that they found a plain in the land of Shinar, and they dwelt there.
010b03008d	And they said one to another, come, let us make brick, and burn them thoroughly. And they had brick for stone, and slime had they for mortar.
010b0400ba	And they said, come, let us build us a city, and a tower, whose top [may reach] to heaven; and let us make us a name, lest we should be scattered abroad upon the face of the whole earth.
010b05005e	And the LORD came down to see the city and the tower, which the children of men were building.
010b0600b8	And the LORD said, Behold, the people [is] one, and they have all one language; and this they begin to do: and now nothing will be restrained from them, which they have imagined to do.
010b07006b	Come, let us go down, and there confound their language, that they may not understand one another's speech.
010b080072	So the LORD scattered them abroad from thence upon the face of all the earth: and they left off to build the city.
010b0900bb	Therefore is the name of it called Babel, because the LORD there confounded the language of all the earth: and from thence did the LORD scatter them abroad upon the face of all the earth.
010b0a0072	These [are] the generations of Shem: Shem [was] a hundred years old, and begat Arphaxad two years after the flood:
010b0b0058	And Shem lived after he begat Arphaxad five hundred years, and begat sons and daughters.
010b0c003a	And Arphaxad lived five and thirty years, and begat Salah.
010b0d0063	And Arphaxad lived after he begat Salah four hundred and three years, and begat sons and daughters.
010b0e002d	And Salah lived thirty years, and begat Eber:
010b0f005f	And Salah lived after he begat Eber four hundred and three years, and begat sons and daughters.
010b100036	And Eber lived four and thirty years, and begat Peleg:
010b110060	And Eber lived after he begat Peleg four hundred and thirty years, and begat sons and daughters.
010b12002c	And Peleg lived thirty years, and begat Reu:
010b13005c	And Peleg lived after he begat Reu two hundred and nine years, and begat sons and daughters.
010b140034	And Reu lived two and thirty years, and begat Serug.
010b15005d	And Reu lived after he begat Serug two hundred and seven years, and begat sons and daughters.
010b16002e	And Serug lived thirty years, and begat Nahor:
010b170055	And Serug lived after he begat Nahor two hundred years, and begat sons and daughters.
010b180037	And Nahor lived nine and twenty years, and begat Terah.
010b190060	And Nahor lived after he begat Terah a hundred and nineteen years, and begat sons and daughters.
010b1a0041	And Terah lived seventy years, and begat Abram, Nahor, and Haran.
010b1b0063	Now these [are] the generations of Terah: Terah begat Abram, Nahor, and Haran: and Haran begat Lot.
010b1c005b	And Haran died before his father Terah, in the land of his nativity, in Ur of the Chaldees.
010b1d00b5	And Abram and Nahor took them wives: the name of Abram's wife [was] Sarai; and the name of Nahor's wife Milcah, the daughter of Haran, the father of Milcah, and the father of Iscah.
010b1e0029	But Sarai [was] barren; she had no child.
010b1f00f9	And Terah took Abram his son, and Lot the son of Haran his son's son, and Sarai his daughter-in-law, his son Abram's wife; and they went forth with them from Ur of the Chaldees, to go into the land of Canaan; and they came to Haran, and dwelt there.
010b20004f	And the days of Terah were two hundred and five years: and Terah died in Haran.
010c01008c	Now the LORD had said to Abram, Depart from thy country, and from thy kindred, and from thy father's house, to a land that I will show thee:
010c020075	And I will make of thee a great nation, and I will bless thee, and make thy name great; and thou shalt be a blessing:
010c03007f	And I will bless them that bless thee, and curse him that curseth thee: and in thee shall all families of the earth be blessed.
