0100000007	Genesis
0102080071	Nagtanim si Yahweh na Diyos ng isang hardin pasilangan, sa Eden, at doon niya inilagay ang taong kanyang nilikha.
01020900ce	Mula sa lupa Pinatubo ni Yahweh na Diyos ang bawat punong kaaya-aya sa paningin at mabuti para sa pagkain. Kasama rito ang puno ng buhay na nasa gitna ng hardin, at ang puno ng kaalaman ng mabuti at masama.
01020a0067	Lumabas ang isang ilog sa Eden para diligan ang hardin. Mula roon ito ay nahati at naging apat na ilog.
01020b006b	Ang pangalan ng unang ilog ay Pishon. Iyon ang umaagos sa buong lupain ng Havila, kung saan mayroong ginto.
01020c004d	Ang ginto sa lupang iyon ay mabuti. Mayroon ding bedelio at ang batong onise.
01020d005c	Ang pangalan ng pangalawang ilog ay Gihon. Ang isang ito ay umaagos sa buong lupain ng Cush.
01020e0073	Ang pangalan ng pangatlong ilog ay Tigris, na umaagos sa silangan ng Asshur. Ang pang-apat na ilog ay ang Eufrates.
01020f0067	Kinuha ni Yahweh na Diyos ang lalaki at inilagay siya sa hardin ng Eden upang trabahuin at alagaan ito.
010210006e	Inutusan ni Yahweh na Diyos ang lalaki, sinasabing, “Mula sa bawat puno sa hardin ay malaya kang makakakain.
0102110096	Pero mula sa puno ng kaalaman ng mabuti at masama ay hindi ka maaaring kumain, sapagkat sa araw na kumain ka mula roon, ikaw ay tiyak na mamamatay.”
0102120084	Pagkatapos sinabi ni Yahweh na Diyos, “Hindi mabuti na ang lalaki ay nag-iisa. Gagawa ako ng katuwang na babagay para sa kanya.”
0102130105	Mula sa lupa ginawa ni Yahweh na Diyos ang bawat hayop sa bukid at bawat ibon sa langit. Pagkatapos dinala niya sila sa lalaki upang makita kung ano ang itatawag niya sa kanila. Anuman ang itinawag ng lalaki sa bawat buhay na nilikha, iyon ang kanyang pangalan.
01021400dc	Ang lalaki ay nagbigay ng mga pangalan para sa lahat ng mga hayop, sa lahat ng mga ibon sa langit, at sa bawat mabangis na hayop sa bukid. Pero para sa lalaki mismo ay walang nahanap na katuwang na babagay para sa kanya.
01021500cd	Dinulot ni Yahweh na Diyos na makatulog nang mahimbing ang lalaki, kaya nakatulog ang lalaki. Kumuha si Yahweh na Diyos ng isa sa kanyang mga tadyang at isinara ang laman kung saan niya kinuha ang tadyang.
0102160076	Sa pamamagitan ng tadyang na kinuha ni Yahweh na Diyos mula sa lalaki, ginawa niya ang babae at dinala siya sa lalaki.
0102170097	Sinabi ng lalaki, “Sa oras na ito, ito ang buto ng aking mga buto, at laman ng aking laman. Tatawagin siyang 'babae', dahil kinuha siya sa lalaki.”
010218007e	Kaya iiwan ng lalaki ang kanyang ama at ang kanyang ina, makikipag-isa siya sa kanyang asawa, at sila ay magiging isang laman.
010219004c	Kapwa sila hubad, ang lalaki at ang kanyang asawa, pero hindi sila nahihiya.
01030100e4	Ngayon ang ahas ay higit na tuso kaysa sa anumang ibang mabangis na hayop sa bukid na ginawa ni Yahweh na Diyos. Sinabi niya sa babae, “Talaga bang sinabi ng Diyos, “Hindi kayo dapat kumain mula sa anumang puno ng hardin?”
0103020056	Sinabi ng babae sa ahas, “Maaari naming kainin ang bunga mula sa mga puno ng hardin,
01030300a6	pero tungkol sa bunga ng puno na nasa gitna ng hardin, sinabi ng Diyos, “Hindi ninyo maaaring kainin ito, ni hindi ninyo ito maaaring hawakan, o mamamatay kayo.'”
010304003a	Sinabi ng ahas sa babae, “Tiyak na hindi kayo mamamatay.
010305009b	Dahil alam ng Diyos na sa araw na kainin ninyo ito mabubuksan ang inyong mga mata, at kayo ay magiging tulad ng Diyos, na nakaaalam ng mabuti at masama.”
0103060106	At nang nakita ng babae na ang puno ay mabuti para sa pagkain at kaaya-aya sa paningin, at ang puno ay kanais-nais para gawing matalino ang isang tao, kumuha siya ng bunga nito at kinain ito. At binigyan niya ang kanyang asawa na kasama niya, at kinain niya ito.
01030700b3	Parehong nabuksan ang kanilang mga mata, at nalaman nilang sila ay hubad. Pinagsama-sama nilang tinahi ang mga dahon ng igos at gumawa ng mga pantakip para sa kanilang mga sarili.
01030800cb	Narinig nila ang tunog ni Yahweh na Diyos na naglalakad sa hardin sa kalamigan ng araw, kaya ang lalaki at ang kanyang asawa ay nagtago mula sa presensya ni Yahweh na Diyos sa mga punong-kahoy ng hardin.
010309004a	Tinawag ni Yahweh na Diyos ang lalaki at sinabi sa kanya, “Nasaan ka?”
01030a0075	Sinabi ng lalaki, “Narinig kita sa hardin, at natakot ako, dahil ako ay hubad. Kaya itinago ko ang aking sarili.”
01030b007c	Sinabi ng Diyos, “Sinong nagsabi sa iyo na ikaw ay hubad? Kumain ka ba mula sa punong iniutos kong huwag mong kakainan?”
01030c0073	Sinabi ng lalaki, “Ang babae na ibinigay mo sa akin, binigyan niya ako ng bunga mula sa puno at kinain ko ito.”
01030d007e	Sinabi ni Yahweh na Diyos sa babae, “Ano ba itong ginawa mo?” Sinabi ng babae, “Nilinlang ako ng ahas, at kumain ako.”
01030e00f2	Sinabi ni Yahweh na Diyos sa ahas, “Dahil ginawa mo ito, sumpain ka sa lahat ng mga hayop at sa lahat ng mababangis na hayop sa bukid. Gagapang ka sa pamamagitan ng iyong tiyan at alikabok ang iyong kakainin sa lahat ng araw ng iyong buhay.
01030f00a9	Maglalagay ako ng poot sa pagitan mo at ng babae, at sa pagitan ng iyong binhi at ng kanyang binhi. Dudurugin niya ang iyong ulo, at tutuklawin mo ang kanyang sakong.”
01031000bd	Sinabi niya sa babae, “Higit kong patitindihin ang sakit mo sa panganganak; sa sakit ka magsisilang ng mga anak. Ang iyong pagnanais ay para sa iyong asawa, subalit pamumunuan ka niya.”
0103110126	Sinabi niya kay Adan, “Dahil nakinig ka sa boses ng iyong asawa, at kumain mula sa puno, kung alin ay iniutos ko sa iyo, nang sinabi kong, “Hindi kayo maaaring kumain mula rito,' sinumpa ang lupa dahil sa iyo; sa matinding pagpapagal kakain ka mula rito sa lahat ng mga araw ng iyong buhay.
010312005e	Ito ay tutubuan ng mga tinik at mga damo para sa iyo, at kakainin mo ang mga pananim sa bukid.
01031300b3	Kakain ka ng tinapay sa pamamagitan ng pawis ng iyong mukha, hanggang ikaw ay bumalik sa lupa, dahil kinuha ka mula rito. Dahil ikaw ay alikabok, at sa alikabok ka rin babalik.”
0103140062	Tinawag ng lalaki ang kanyang asawa sa pangalang Eva dahil siya ang ina ng lahat ng mga nabubuhay.
010315006a	Gumawa si Yahweh na Diyos ng mga kasuotang balat para kay Adan at para sa kanyang asawa at dinamitan sila.
01031600fb	Sinabi ni Yahweh na Diyos, “Ngayon ang tao ay naging tulad na natin, na nakaaaalam ng mabuti at masama. Ngayon hindi siya dapat pahintulutang abutin ng kanyang kamay, at kumuha mula sa puno ng buhay at kumain nito, at mabuhay nang walang hanggan.”
010317006d	Kaya pinalabas sila ni Yahweh na Diyos mula sa hardin ng Eden, para bungkalin ang lupa kung saan siya kinuha.
01031800d9	Kaya pinalabas ng Diyos ang lalaki mula sa hardin, at nilagay niya ang querubin sa silangan ng hardin ng Eden, at isang nagliliyab na espada na umiikot sa bawat panig, upang bantayan ang daan patungo sa puno ng buhay.
010401009d	Ang lalaki ay sumiping sa kanyang asawang si Eva. Siya ay nabuntis at isinilang niya si Cain. Sinabi niya, “Nagkaroon ako ng lalaki sa tulong ni Yahweh.”
010402007c	Pagkatapos ay isinilang niya ang lalaking kapatid nitong si Abel. Naging pastol si Abel, pero si Cain ay nagbungkal ng lupa.
0104030068	At nangyari na sa paglipas ng panahon dinala ni Cain ang ilan sa bunga ng lupa bilang handog kay Yahweh.
0104040081	Si Abel naman ay nagdala ng ilan sa panganay ng kanyang kawan at ilan sa taba. Tinanggap ni Yahweh si Abel at ang kanyang handog,
010405006a	pero hindi niya tinanggap si Cain at ang kanyang handog. Kaya lubhang nagalit si Cain, at sumimangot siya.
010406004a	Sinabi ni Yahweh kay Cain, “Bakit ka nagagalit at bakit ka sumisimangot?
01040700c1	Kung gagawin mo ang tama, hindi ka ba tatanggapin? Pero kung hindi mo ginagawa ang tama, ang kasalanan ay nag-aabang sa pinto at ninanais na mamahala sa iyo, subalit dapat mo itong pamunuan.”
01040800a0	Kinausap ni Cain si Abel na kanyang kapatid. At nangyari na habang sila ay nasa bukid, tumindig si Cain laban sa kanyang kapatid na si Abel at pinatay niya ito.
0104090099	Pagkatapos sinabi ni Yahweh kay Cain, “Nasaan ang iyong kapatid na si Abel?” Sinabi niya, “Hindi ko alam. Tagapangalaga ba ako ng aking kapatid?”
01040a0061	Sinabi ni Yahweh, “Ano ang ginawa mo? Tumatawag sa akin ang dugo ng iyong kapatid mula sa lupa.
01040b007c	Ngayon isinumpa ka mula sa lupa, na nagbukas ng bunganga nito upang tanggapin ang dugo ng iyong kapatid mula sa iyong kamay.
01040c008f	Kapag ikaw ay magbubungkal ng lupa, mula ngayon hindi na nito isusuko sa iyo ang kanyang lakas. Magiging palaboy at pagala-gala ka sa mundo.”
01040d004d	Sinabi ni Cain kay Yahweh, “Ang parusa ko ay higit kaysa sa aking makakaya.
01040e00d4	Sa katunayan, itinaboy mo ako sa araw na ito mula sa lupang ito, at ako ay itatago mula sa iyong mukha. Magiging palaboy ako at pagala-gala sa mundo, at kung sinuman ang makasusumpong sa akin ay papatayin ako.”
01040f00df	Sinabi ni Yahweh sa kanya, “Kung sinuman ang papatay kay Cain, makapitong beses siyang gagantihan.” Kaya nilagyan ni Yahweh ng palatandaan si Cain upang sinumang makasumpong sa kanya, hindi siya lulusubin ng taong iyon.
0104100063	Kaya umalis si Cain mula sa presensya ni Yahweh at nanirahan sa lupain ng Nod, sa silangan ng Eden.
01041100a7	Sinipingan ni Cain ang kanyang asawa at nabuntis ito. Isinilang niya si Enoc. Nagtatag siya ng isang lungsod at pinangalanan niya ito sunod sa kanyang anak na si Enoc.
010412008c	Kay Enoc isinilang si Irad. Si Irad ang naging ama ni Mehujael. Si Mehujael ang naging ama ni Metusael. Si Metusael ang naging ama ni Lamec.
0104130082	Si Lamec ay kumuha ng dalawang asawa para sa kanyang sarili: ang pangalan ng isa ay si Ada, at ang pangalan ng isa pa ay si Zilla.
0104140062	Isinilang ni Ada si Jabal. Siya ay ama ng lahat ng nakatira sa mga tolda na may mga alagang hayop.
010415006e	Ang pangalan ng kanyang kapatid na lalaki ay Jubal. Siya ang ama ng lahat ng mga manunugtog ng alpa at plauta.
0104160090	Si Zilla naman, naging anak niya si Tubal Cain, ang nagpapanday ng mga kagamitang tanso at bakal. Ang babaeng kapatid ni Tubal Cain ay si Naama.
01041700eb	Sinabi ni Lamec sa kanyang dalawang asawa, “Ada at Zilla dinggin ninyo ang aking tinig; kayong mga asawa ni Lamec, makinig kayo sa sasabihin ko. Nakapatay ako ng isang tao dahil sinugatan ako, isang binata dahil sa pananakit sa akin.
010418006e	Kung ipaghihiganti si Cain ng makapitong ulit, sa gayon si Lamec ay ipaghihiganti ng pitumpu't-pitong ulit.”
01041900e1	Si Adan ay muling sumiping sa kanyang asawa, at siya ay nagkaanak ng isa pang anak na lalaki. Tinawag niya itong Set at sinabing, “Binigyan muli ako ng Diyos ng anak na lalaki kapalit ni Abel, dahil pinatay siya ni Cain.”
01041a008c	Si Set ay nagkaroon ng anak na lalaki at tinawag niya itong Enos. Sa panahong iyon ang mga tao ay nagsimulang tumawag sa pangalan ni Yahweh.
0105010082	Ito ang talaan ng mga kaapu-apuhan ni Adan. Sa araw na nilikha ng Diyos ang sangkatauhan, ginawa niya sila ayon sa kanyang wangis.
0105020072	Nilikha niya silang lalaki at babae. Pinagpala niya sila at pinangalanan silang sangkatauhan nang sila ay likhain.
01050300aa	Nang nabuhay si Adan ng 130 taon, siya ay naging ama ng isang anak na lalaki na ayon sa kanyang sariling wangis, sunod sa kanyang larawan, at pinangalanan niya itong Set.
010504009d	Pagkatapos na si Adan ay naging ama ni Set, nabuhay siya ng walondaang taon. Siya ay naging ama ng higit na marami pang mga anak na lalaki at mga anak babae.
010505003b	Nabuhay si Adan ng 930 taon, at pagkatapos siya ay namatay.
010506003c	Nang nabuhay si Set ng 105 taon, siya ay naging ama ni Enos.
010507008c	Pagkatapos na siya ay naging ama ni Enos, nabuhay siya ng 807 taon at naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
010508003a	Nabuhay si Set ng 912 taon, at pagkatapos siya ay namatay.
0105090043	Nang nabuhay si Enos ng siyamnapung taon, naging ama siya ni Kenan.
01050a0099	Pagkatapos na siya ay naging ama ni Kenan, si Enos ay nabuhay ng 815 taon. Siya ay naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
01050b003b	Nabuhay si Enos ng 905 taon, at pagkatapos siya ay namatay.
01050c0049	Nang nabuhay si Kenan ng pitumpung taon, siya ay naging ama ni Mahalalel.
01050d009b	Pagkatapos na siya ay naging ama ni Mahalalel, nabuhay si Kenan ng 840 taon. Siya ay naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
01050e003b	Nabuhay si Kenan ng 910 taon at pagkatapos siya ay namatay.
01050f0051	Nang nabuhay si Mahalalel ng animnapu't limang taon, siya ay naging ama ni Jared.
010510009b	Pagkatapos na siya ay naging ama ni Jared, nabuhay si Mahalalel ng 830 taon. Siya ay naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
010511003f	Nabuhay si Mahalalel ng 895 taon at pagkatapos siya ay namatay.
010512003e	Nang nabuhay si Jared ng 162 taon, siya ay naging ama ni Enoc.
010513009b	Pagkatapos niyang naging ama ni Enoc, nabuhay si Jared ng walong daang taon. Siya ay naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
010514003c	Nabuhay si Jared ng 962 taon, at pagkatapos siya ay namatay.
0105150050	Nang nabuhay si Enoc ng animnapu't limang taon, siya ay naging ama ni Metusalem.
01051600b7	Lumakad si Enoc na kasama ang Diyos sa tatlong daang taon pagkatapos na siya ay naging ama ni Metusalem. Siya ay naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
010517001c	Nabuhay si Enoc ng 365 taon.
010518005e	Lumakad si Enoc na kasama ang Diyos, at pagkatapos siya ay nawala, dahil kinuha siya ng Diyos.
0105190043	Nang nabuhay si Metusalem ng 187 taon, siya ay naging ama ni Lamec.
01051a009b	Pagkatapos na siya ay naging ama ni Lamec, nabuhay si Metusalem ng 782 taon. Siya ay naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
01051b003d	Nabuhay si Metusalem ng 969 taon. Pagkatapos siya ay namatay.
01051c0046	Nang nabuhay si Lamec ng 182 taon, siya ay naging ama ng isang lalaki.
01051d00de	Tinawag niya siya sa pangalang Noe, sinabing, “Ang isang ito ang magbibigay kapahingahan sa atin mula sa ating trabaho at mula sa kapaguran ng ating mga kamay, na dapat nating gawin dahil sa lupang isinumpa ni Yahweh.”
01051e0094	Nabuhay si Lamec ng 595 taon pagkatapos na siya ay naging ama ni Noe. Siya ay naging ama ng mas marami pang mga anak na lalaki at mga anak na babae.
01051f0039	Nabuhay si Lamec ng 777 taon. Pagkatapos siya ay namatay.
0105200055	Matapos mabuhay ni Noe ng limandaang taon, siya ay naging ama nina Sem, Ham at Jafet.
0106010071	At nangyari na nang nagsimulang dumami ang sangkatauhan sa mundo at ang mga anak na babae ay isinilang sa kanila,
01060200b5	na nakita ng mga anak na lalaki ng Diyos na kaakit-akit ang mga anak na babae ng sangkatauhan. Kumuha sila ng mga asawa para sa kanilang sarili, kahit sino sa kanila na mapili nila.
0106030092	Sinabi ni Yahweh, “Ang aking espiritu ay hindi mananatili sa sangkatauhan magpakailanman, sapagkat sila ay laman. Mabubuhay sila ng 120 taon.”
010604011c	Nasa mundo ang mga higante noong mga araw na iyon, at ganun din pagkatapos. Ito ay nangyari nang pinakasalan ng mga anak na lalaki ng Diyos ang mga anak na babae ng tao, at nagkaroon sila ng mga anak sa kanila. Ito ang mga malalakas na tao noong unang panahon, at mga lalaking kilala.
0106050088	Nakita ni Yahweh ang labis na kasamaan ng sangkatauhan sa mundo, at ang bawat pagkahilig ng kanilang puso ay patuloy na kasamaan lamang.
010606006e	Nalungkot si Yahweh na ginawa niya ang sangkatauhan sa mundo, at ito ay nagdulot ng dalamhati sa kanyang puso.
0106070102	Kaya sinabi ni Yahweh, “Lilipulin ko ang sangkatauhang nilikha ko mula sa ibabaw ng mundo; kapwa ang sangkatauhan at ang higit na malalaking mga hayop, at gumagapang na mga bagay sa lupa at mga ibon sa kalangitan, dahil pinagsisihan kong ginawa ko sila.”
0106080038	Pero nakasumpong si Noe ng pagtatangi sa mata ni Yahweh.
010609009a	Ito ang mga pangyayari patungkol kay Noe. Matuwid, at walang kapintasan si Noe sa gitna ng mga tao sa kanyang kapanahunan. Lumakad si Noe kasama ng Diyos.
01060a0041	Naging ama siya ng tatlong mga anak na lalaki: Sem, Ham at Jafet.
01060b0044	Ang mundo ay masama sa harapan ng Diyos, at ito'y puno ng karahasan.
01060c0078	Nakita ng Diyos ang mundo; masdan, ito ay masama, dahil lahat ng laman ay pinasama ang kanilang gawi sa ibabaw ng mundo.
01060d00c9	Sinabi ng Diyos kay Noe, “Nakikita kong panahon na upang bigyang wakas ang lahat ng laman, sapagkat napuno na ng karahasan ang mundo sa pamamagitan nila. Katunayan, wawasakin ko sila kasama ng mundo.
01060e008b	Gumawa ka para sa iyong sarili ng arka mula sa kahoy ng saypres. Gumawa ka ng mga silid sa arka, takpan mo ito ng aspalto sa loob at labas.
01060f007f	Ganito mo ito gagawin: tatlong daang kubit ang haba ng arka, limampung kubit ang luwag nito, at tatlumpung kubit ang taas nito.
01061000be	Gumawa ka ng bubong para sa arka, at tapusin mo ito sa isang kubit mula sa itaas ng tagiliran. Maglagay ka ng pinto sa gilid ng arka at gumawa ka ng ilalim, pangalawa, at pangatlong palapag.
01061100c6	Makinig ka, malapit ko nang ipadala ang baha ng mga tubig sa mundo, upang lipulin ang lahat ng laman na may hininga ng buhay dito mula sa silong ng langit. Lahat ng bagay na nasa mundo ay mamamatay.
0106120092	Subalit itatatag ko ang aking tipan sa iyo. Papasok ka sa arka, ikaw, at ang iyong mga anak na lalaki, iyong asawa at mga asawa ng iyong mga anak.
01061300a9	Mula sa bawat nabubuhay na nilalang ng lahat ng laman, dalawa ng bawat uri ang dapat mong dalhin sa arka, upang mananatili silang buhay kasama mo, kapwa lalaki at babae.
01061400ce	Mga ibon ayon sa kanilang uri, at ang mga malalaking hayop ayon sa kanilang uri, bawat gumagapang na bagay sa lupa ayon sa kanyang uri, dalawa ng bawat uri ay pupunta sa iyo, upang panatilihin silang buhay.
010615007e	Tipunin mo para sa sarili mo ang bawat uri ng pagkaing makakain at itabi ito, para maging pagkain para sa iyo at sa kanila.”
010616004a	Kaya ginawa ito ni Noe. Ginawa niya ito, ayon sa lahat ng inutos ng Diyos.
010701009a	Sinabi ni Yahweh kay Noe, “Halika, ikaw at lahat ng iyong sambahayan sa arka, sapagkat sa salinlahing ito nakita ko na ikaw ay matuwid sa aking harapan.
010702009d	Sa bawat malinis na hayop magdala ka ng pitong lalaki at pitong babae. At sa mga hayop na hindi malinis, magdala ka ng dalawa, ang lalaki at kanyang kapares.
0107030095	Gayundin ang mga ibon sa kalangitan, magdala ka ng pitong lalaki at pitong babae, upang mapanatili ang kanilang mga supling sa ibabaw ng buong mundo.
01070400ba	Pagkalipas ng pitong araw idudulot kong umulan sa mundo sa loob ng apatnapung araw at apatnapung gabi. Lilipulin ko mula sa ibabaw ng lupa ang bawat buhay na nilalang na aking ginawa.”
0107050036	Ginawa ni Noe ang lahat ng iniutos ni Yahweh sa kanya.
0107060045	Si Noe ay anim na raang taong gulang nang dumating ang baha sa mundo.
01070700a4	Si Noe, ang kanyang mga anak na lalaki, ang kanyang asawa, at ang mga asawa ng kanyang mga anak na lalaki ay sama-samang pumasok sa arka dahil sa mga tubig ng baha.
010708005c	Ang mga malinis at hindi malinis na mga hayop, mga ibon, at lahat ng mga gumagapang sa lupa,
0107090067	dala-dalawa, lalaki at babae, ang pumunta kay Noe at pumasok sa arka, ayon sa iniutos ng Diyos kay Noe.
01070a0049	Nangyari na matapos ang pitong araw, dumating ang tubig ng baha sa mundo.
01070b00d0	Sa ika-anim na raang taon ng buhay ni Noe, sa pangalawang buwan sa ikalabimpitong araw ng buwan, sa parehong araw, ang lahat ng mga bukal ng kailaliman ay sumambulat, at ang mga bintana ng langit ay nabuksan.
01070c004a	Nagsimulang umulan sa mundo sa loob ng apatnapung araw at apatnapung gabi.
01070d00c1	Sa araw ding iyon si Noe at ang kanyang mga anak na lalaki, na sina Sem, Ham, at Jafet, at ang asawa ni Noe, at ang tatlong asawa ng kanyang mga anak na lalaki ay kasama niyang pumasok sa arka.
01070e0120	Pumasok sila kasama ang bawat mababangis na hayop ayon sa kanilang uri, at bawat klase ng alagang mga hayop ayon sa kanilang uri, at bawat gumagapang na bagay na gumagapang sa mundo ayon sa kanilang uri, at bawat klase ng ibon ayon sa kanilang uri, bawat uri ng nilikha na may mga pakpak.
01070f0057	Dalawa sa lahat ng laman na may hininga ng buhay ay pumunta kay Noe at pumasok sa arka.
01071000a6	Ang mga hayop na pumasok ay lalaki at babae ng lahat ng laman; pumasok sila gaya ng iniutos ng Diyos sa kanya. Pagkatapos isinara ni Yahweh ang pintuan sa likod nila.
0107110085	Pagkatapos dumating ang baha sa mundo sa loob ng apatnapung araw, at tumaas ang tubig at binuhat ang arka. Umangat ito mula sa mundo.
