0100000007	Genesis
01030600a9	And when the woman saw that the tree was good for food, and a delight to the eyes, and to be desired to make one wise, she took of its fruit, and gave it to her husband.
0103070086	And their eyes were open and they were conscious that they had no clothing and they made themselves coats of leaves stitched together.
01030800ce	And there came to them the sound of the Lord God walking in the garden in the evening wind: and the man and his wife went to a secret place among the trees of the garden, away from the eyes of the Lord God.
0103090045	And the voice of the Lord God came to the man, saying, Where are you?
01030a0083	And he said, Hearing your voice in the garden I was full of fear, because I was without clothing: and I kept myself from your eyes.
01030b0092	And he said, Who gave you the knowledge that you were without clothing? Have you taken of the fruit of the tree which I said you were not to take?
01030c0069	And the man said, The woman whom you gave to be with me, she gave me the fruit of the tree and I took it.
01030d0083	And the Lord God said to the woman, What have you done? And the woman said, I was tricked by the deceit of the snake and I took it.
01030e00d5	And the Lord God said to the snake, Because you have done this you are cursed more than all cattle and every beast of the field; you will go flat on the earth, and dust will be your food all the days of your life:
01030f0099	And there will be war between you and the woman and between your seed and her seed: by him will your head be crushed and by you his foot will be wounded.
01031000b0	To the woman he said, Great will be your pain in childbirth; in sorrow will your children come to birth; still your desire will be for your husband, but he will be your master.
01031100e3	And to Adam he said, Because you gave ear to the voice of your wife and took of the fruit of the tree which I said you were not to take, the earth is cursed on your account; in pain you will get your food from it all your life.
0103120054	Thorns and waste plants will come up, and the plants of the field will be your food;
01031300a4	With the hard work of your hands you will get your bread till you go back to the earth from which you were taken: for dust you are and to the dust you will go back.
010314005a	And the man gave his wife the name of Eve because she was the mother of all who have life.
0103150052	And the Lord God made for Adam and for his wife coats of skins for their clothing.
01031600cb	And the Lord God said, Now the man has become like one of us, having knowledge of good and evil; and now if he puts out his hand and takes of the fruit of the tree of life, he will go on living for ever.
0103170067	So the Lord God sent him out of the garden of Eden to be a worker on the earth from which he was taken.
010318009b	So he sent the man out; and at the east of the garden of Eden he put winged ones and a flaming sword turning every way to keep the way to the tree of life.
0104010089	And the man had connection with Eve his wife, and she became with child and gave birth to Cain, and said, I have got a man from the Lord.
010402007c	Then again she became with child and gave birth to Abel, his brother. And Abel was a keeper of sheep, but Cain was a farmer.
010403004f	And after a time, Cain gave to the Lord an offering of the fruits of the earth.
010404007a	And Abel gave an offering of the young lambs of his flock and of their fat. And the Lord was pleased with Abel's offering;
010405005c	But in Cain and his offering he had no pleasure. And Cain was angry and his face became sad.
0104060047	And the Lord said to Cain, Why are you angry? and why is your face sad?
0104070092	If you do well, will you not have honour? and if you do wrong, sin is waiting at the door, desiring to have you, but do not let it be your master.
0104080096	And Cain said to his brother, Let us go into the field: and when they were in the field, Cain made an attack on his brother Abel and put him to death.
010409006d	And the Lord said to Cain, Where is your brother Abel? And he said, I have no idea: am I my brother's keeper?
01040a0062	And he said, What have you done? the voice of your brother's blood is crying to me from the earth.
01040b0067	And now you are cursed from the earth, whose mouth is open to take your brother's blood from your hand;
01040c0078	No longer will the earth give you her fruit as the reward of your work; you will be a wanderer in flight over the earth.
01040d0039	And Cain said, My punishment is greater than my strength.
01040e00ac	You have sent me out this day from the face of the earth and from before your face; I will be a wanderer in flight over the earth, and whoever sees me will put me to death.
01040f009c	And the Lord said, Truly, if Cain is put to death, seven lives will be taken for his. And the Lord put a mark on Cain so that no one might put him to death.
0104100076	And Cain went away from before the face of the Lord, and made his living-place in the land of Nod on the east of Eden.
010411009f	And Cain had connection with his wife and she became with child and gave birth to Enoch: and he made a town, and gave the town the name of Enoch after his son.
010412009b	And Enoch had a son Irad: and Irad became the father of Mehujael: and Mehujael became the father of Methushael: and Methushael became the father of Lamech.
0104130059	And Lamech had two wives; the name of the one was Adah, and the name of the other Zillah.
010414005f	And Adah gave birth to Jabal: he was the father of such as are living in tents and keep cattle.
010415005b	And his brother's name was Jubal: he was the father of all players on instruments of music.
0104160098	And Zillah gave birth to Tubal-cain, who is the father of every maker of cutting instruments of brass and iron: and the sister of Tubal-cain was Naamah.
01041700bd	And Lamech said to his wives, Adah and Zillah, give ear to my voice; you wives of Lamech, give attention to my words, for I would put a man to death for a wound, and a young man for a blow;
0104180068	If seven lives are to be taken as punishment for Cain's death, seventy-seven will be taken for Lamech's.
01041900c1	And Adam had connection with his wife again, and she gave birth to a son to whom she gave the name of Seth: for she said, God has given me another seed in place of Abel, whom Cain put to death.
01041a007a	And Seth had a son, and he gave him the name of Enosh: at this time men first made use of the name of the Lord in worship.
010501006b	This is the book of the generations of Adam. In the day when God made man, he made him in the image of God;
010502006b	Male and female he made them, naming them Man, and giving them his blessing on the day when they were made.
0105030083	Adam had been living for a hundred and thirty years when he had a son like himself, after his image, and gave him the name of Seth:
0105040065	And after the birth of Seth, Adam went on living for eight hundred years, and had sons and daughters:
0105050056	And all the years of Adam's life were nine hundred and thirty: and he came to his end.
010506004d	And Seth was a hundred and five years old when he became the father of Enosh:
010507006d	And he went on living after the birth of Enosh for eight hundred and seven years, and had sons and daughters:
0105080056	And all the years of Seth's life were nine hundred and twelve: and he came to his end.
0105090042	And Enosh was ninety years old when he became the father of Kenan:
01050a0073	And after the birth of Kenan, Enosh went on living for eight hundred and fifteen years, and had sons and daughters:
01050b004e	And all the years of Enosh were nine hundred and five: and he came to his end.
01050c0047	And Kenan was seventy years old when he became the father of Mahalalel:
01050d0075	And after the birth of Mahalalel, Kenan went on living for eight hundred and forty years, and had sons and daughters:
01050e0054	And all the years of Kenan's life were nine hundred and ten; and he came to his end.
01050f004a	And Mahalalel was sixty-five years old when he became the father of Jared:
0105100076	And after the birth of Jared, Mahalalel went on living for eight hundred and thirty years, and had sons and daughters:
0105110061	And all the years of Mahalalel's life were eight hundred and ninety-five: and he came to his end.
0105120053	And Jared was a hundred and sixty-two years old when he became the father of Enoch:
0105130066	And Jared went on living after the birth of Enoch for eight hundred years, and had sons and daughters:
010514005a	And all the years of Jared's life were nine hundred and sixty-two: and he came to his end.
010515004b	And Enoch was sixty-five years old when he became the father of Methuselah:
0105160073	And after the birth of Methuselah, Enoch went on in God's ways for three hundred years, and had sons and daughters:
0105170044	And all the years of Enoch's life were three hundred and sixty-five:
010518004d	And Enoch went on in God's ways: and he was not seen again, for God took him.
010519005c	And Methuselah was a hundred and eighty-seven years old when he became the father of Lamech:
01051a007c	And after the birth of Lamech, Methuselah went on living for seven hundred and eighty-two years, and had sons and daughters:
01051b0060	And all the years of Methuselah's life were nine hundred and sixty-nine: and he came to his end.
01051c0044	And Lamech was a hundred and eighty-two years old when he had a son:
01051d00a4	And he gave him the name of Noah, saying, Truly, he will give us rest from our trouble and the hard work of our hands, because of the earth which was cursed by God.
01051e0076	And after the birth of Noah, Lamech went on living for five hundred and ninety-five years, and had sons and daughters:
01051f0060	And all the years of Lamech's life were seven hundred and seventy-seven: and he came to his end.
0105200059	And when Noah was five hundred years old, he became the father of Shem, Ham, and Japheth.
010601004b	And after a time, when men were increasing on the earth, and had daughters,
0106020081	The sons of God saw that the daughters of men were fair; and they took wives for themselves from those who were pleasing to them.
010603008b	And the Lord said, My spirit will not be in man for ever, for he is only flesh; so the days of his life will be a hundred and twenty years.
01060400ee	There were men of great strength and size on the earth in those days; and after that, when the sons of God had connection with the daughters of men, they gave birth to children: these were the great men of old days, the men of great name.
010605006e	And the Lord saw that the sin of man was great on the earth, and that all the thoughts of his heart were evil.
0106060059	And the Lord had sorrow because he had made man on the earth, and grief was in his heart.
01060700cd	And the Lord said, I will take away man, whom I have made, from the face of the earth, even man and beast and that which goes on the earth and every bird of the air; for I have sorrow for having made them.
0106080026	But Noah had grace in the eyes of God.
0106090079	These are the generations of Noah. Noah was an upright man and without sin in his generation: he went in the ways of God.
01060a0030	And Noah had three sons, Shem, Ham, and Japheth.
01060b003e	And the earth was evil in God's eyes and full of violent ways.
01060c006b	And God, looking on the earth, saw that it was evil: for the way of all flesh had become evil on the earth.
01060d0091	And God said to Noah, The end of all flesh has come; the earth is full of their violent doings, and now I will put an end to them with the earth.
01060e0069	Make for yourself an ark of gopher wood with rooms in it, and make it safe from the water inside and out.
01060f0079	And this is the way you are to make it: it is to be three hundred cubits long, fifty cubits wide, and thirty cubits high.
0106100099	You are to put a window in the ark, a cubit from the roof, and a door in the side of it, and you are to make it with a lower and second and third floors.
01061100c1	For truly, I will send a great flow of waters over the earth, for the destruction from under the heaven of all flesh in which is the breath of life; everything on the earth will come to an end.
0106120085	But with you I will make an agreement; and you will come into the ark, you and your sons and your wife and your sons' wives with you.
0106130085	And you will take with you into the ark two of every sort of living thing, and keep them safe with you; they will be male and female.
0106140094	Two of every sort of bird and cattle and of every sort of living thing which goes on the earth will you take with you to keep them from destruction.
010615003d	And make a store of every sort of food for yourself and them.
0106160036	And all these things Noah did; as God said, so he did.
010701007f	And the Lord said to Noah, Take all your family and go into the ark, for you only in this generation have I seen to be upright.
0107020086	Of every clean beast you will take seven males and seven females, and of the beasts which are not clean, two, the male and his female;
010703007c	And of the birds of the air, seven males and seven females, so that their seed may still be living on the face of the earth.
01070400a9	For after seven days I will send rain on the earth for forty days and forty nights, for the destruction of every living thing which I have made on the face of the earth.
0107050039	And Noah did everything which the Lord said he was to do.
0107060053	And Noah was six hundred years old when the waters came flowing over all the earth.
0107070071	And Noah, with his sons and his wife and his sons' wives, went into the ark because of the flowing of the waters.
010708006c	Of clean beasts, and of beasts which are not clean, and of birds, and of everything which goes on the earth,
010709004c	In twos, male and female, they went into the ark with Noah, as God had said.
01070a003d	And after the seven days, the waters came over all the earth.
01070b00c3	In the six hundredth year of Noah's life, in the second month, on the seventeenth day of the month, all the fountains of the great deep came bursting through, and the windows of heaven were open;
01070c0040	And rain came down on the earth for forty days and forty nights.
01070d0071	On the same day Noah, with Shem, Ham, and Japheth, his sons, and his wife and his sons' wives, went into the ark;
01070e0077	And with them, every sort of beast and cattle, and every sort of thing which goes on the earth, and every sort of bird.
01070f005a	They went with Noah into the ark, two and two of all flesh in which is the breath of life.
0107100058	Male and female of all flesh went in, as God had said, and the ark was shut by the Lord.
0107110087	And for forty days the waters were over all the earth; and the waters were increased so that the ark was lifted up high over the earth.
010712007e	And the waters overcame everything and were increased greatly on the earth, and the ark was resting on the face of the waters.
0107130061	And the waters overcame everything on the earth; and all the mountains under heaven were covered.
010714004b	The waters went fifteen cubits higher, till all the mountains were covered.
0107150092	And destruction came on every living thing moving on the earth, birds and cattle and beasts and everything which went on the earth, and every man.
010716004d	Everything on the dry land, in which was the breath of life, came to its end.
01071700de	Every living thing on the face of all the earth, man and cattle and things moving on the face of the earth, and birds of the air, came to destruction: only Noah and those who were with him in the ark, were kept from death.
010718003c	And the waters were over the earth a hundred and fifty days.
01080100a1	And God kept Noah in mind, and all the living things and the cattle which were with him in the ark: and God sent a wind over the earth, and the waters went down.
0108020068	And the fountains of the deep and the windows of heaven were shut, and the rain from heaven was stopped.
0108030071	And the waters went slowly back from the earth, and at the end of a hundred and fifty days the waters were lower.
0108040060	And on the seventeenth day of the seventh month the ark came to rest on the mountains of Ararat.
0108050073	And still the waters went on falling, till on the first day of the tenth month the tops of the mountains were seen.
010806004d	Then, after forty days, through the open window of the ark which he had made,
010807005d	Noah sent out a raven, which went this way and that till the waters were gone from the earth.
0108080051	And he sent out a dove, to see if the waters had gone from the face of the earth;
01080900ab	But the dove saw no resting-place for her foot, and came back to the ark, for the waters were still over all the earth; and he put out his hand, and took her into the ark.
01080a0041	And after waiting another seven days, he sent the dove out again;
01080b0091	And the dove came back at evening, and in her mouth was an olive-leaf broken off: so Noah was certain that the waters had gone down on the earth.
01080c0058	And after seven days more, he sent the dove out again, but she did not come back to him.
01080d00bd	And in the six hundred and first year, on the first day of the first month, the waters were dry on the earth: and Noah took the cover off the ark and saw that the face of the earth was dry.
01080e0044	And on the twenty-seventh day of the second month the earth was dry.
01080f0015	And God said to Noah,
0108100048	Go out of the ark, you and your wife and your sons and your sons' wives.
01081100be	Take out with you every living thing which is with you, birds and cattle and everything which goes on the earth, so that they may have offspring and be fertile and be increased on the earth.
0108120041	And Noah went out with his sons and his wife and his sons' wives;
010813006b	And every beast and bird and every living thing of every sort which goes on the earth, went out of the ark.
010814006e	And Noah made an altar to the Lord, and from every clean beast and bird he made burned offerings on the altar.
0108150107	And when the sweet smell came up to the Lord, he said in his heart, I will not again put a curse on the earth because of man, for the thoughts of man's heart are evil from his earliest days; never again will I send destruction on all living things as I have done.
010816008d	While the earth goes on, seed time and the getting in of the grain, cold and heat, summer and winter, day and night, will not come to an end.
0109010071	And God gave his blessing to Noah and his sons, and said, Be fertile, and have increase, and make the earth full.
01090200b6	And the fear of you will be strong in every beast of the earth and every bird of the air; everything which goes on the land, and all the fishes of the sea, are given into your hands.
0109030071	Every living and moving thing will be food for you; I give them all to you as before I gave you all green things.
010904003e	But flesh with the life-blood in it you may not take for food.
01090500a6	And for your blood, which is your life, will I take payment; from every beast I will take it, and from every man will I take payment for the blood of his brother-man.
010906005d	Whoever takes a man's life, by man will his life be taken; because God made man in his image.
010907005e	And now, be fertile and have increase; have offspring on the earth and become great in number.
0109080025	And God said to Noah and to his sons,
0109090046	Truly, I will make my agreement with you and with your seed after you,
01090a007c	And with every living thing with you, all birds and cattle and every beast of the earth which comes out of the ark with you.
01090b00a4	And I will make my agreement with you; never again will all flesh be cut off by the waters; never again will the waters come over all the earth for its destruction.
01090c008c	And God said, This is the sign of the agreement which I make between me and you and every living thing with you, for all future generations:
01090d0063	I will put my bow in the cloud and it will be for a sign of the agreement between me and the earth.
01090e0053	And whenever I make a cloud come over the earth, the bow will be seen in the cloud,
01090f00a7	And I will keep in mind the agreement between me and you and every living thing; and never again will there be a great flow of waters causing destruction to all flesh.
010910008f	And the bow will be in the cloud, and looking on it, I will keep in mind the eternal agreement between God and every living thing on the earth.
0109110070	And God said to Noah, This is the sign of the agreement which I have made between me and all flesh on the earth.
010912006a	And the sons of Noah who went out of the ark were Shem, Ham, and Japheth; and Ham is the father of Canaan.
010913004a	These three were the sons of Noah and from them all the earth was peopled.
010914003e	In those days Noah became a farmer, and he made a vine-garden.
010915005a	And he took of the wine of it and was overcome by drink; and he was uncovered in his tent.
0109160069	And Ham, the father of Canaan, saw his father unclothed, and gave news of it to his two brothers outside.
01091700ac	And Shem and Japheth took a robe, and putting it on their backs went in with their faces turned away, and put it over their father so that they might not see him unclothed.
0109180058	And, awaking from his wine, Noah saw what his youngest son had done to him, and he said,
0109190043	Cursed be Canaan; let him be a servant of servants to his brothers.
01091a004c	And he said, Praise to the Lord, the God of Shem; let Canaan be his servant.
01091b006c	May God make Japheth great, and let his living-place be in the tents of Shem, and let Canaan be his servant.
01091c0055	And Noah went on living three hundred and fifty years after the great flow of waters;
01091d004e	all the years of his life were nine hundred and fifty: and he came to his end.
010a01008b	Now these are the generations of the sons of Noah, Shem, Ham, and Japheth: these are the sons which they had after the great flow of waters
010a020059	The sons of Japheth: Gomer and Magog and Madai and Javan and Tubal and Meshech and Tiras.
010a030039	And the sons of Gomer: Ashkenaz and Riphath and Togarmah.
010a040048	And the sons of Javan: Elishah and Tarshish, the Kittim and the Dodanim.
010a05005a	From these came the nations of the sea-lands, with their different families and languages.
010a060039	And the sons of Ham: Cush and Mizraim and Put and Canaan.
010a070072	And the sons of Cush: Seba and Havilah and Sabtah and Raamah and Sabteca; and the sons of Raamah: Sheba and Dedan.
010a080053	And Cush was the father of Nimrod, who was the first of the great men of the earth.
010a090058	He was a very great bowman, so that there is a saying, Like Nimrod, a very great bowman.
010a0a005e	And at the first, his kingdom was Babel and Erech and Accad and Calneh, in the land of Shinar.
010a0b005a	From that land he went out into Assyria, building Nineveh with its wide streets and Calah,
010a0c0040	And Resen between Nineveh and Calah, which is a very great town.
010a0d004d	And Mizraim was the father of the Ludim and Anamim and Lehabim and Naphtuhim;
010a0e0049	And Pathrusim and Casluhim and Caphtorim, from whom came the Philistines.
010a0f0045	And Canaan was the father of Zidon, who was his oldest son, and Heth,
010a100034	And the Jebusite and the Amorite and the Girgashite,
010a11002d	And the Hivite and the Arkite and the Sinite,
010a120083	And the Arvadite and the Zemarite and the Hamathite; after that the families of the Canaanites went far and wide in all directions;
010a130093	Their country stretching from Zidon to Gaza, in the direction of Gerar; and to Lasha, in the direction of Sodom and Gomorrah and Admah and Zeboiim.
010a140062	All these, with their different families, languages, lands, and nations, are the offspring of Ham.
010a150067	And Shem, the older brother of Japheth, the father of the children of Eber, had other sons in addition.
010a16004c	These are the sons of Shem: Elam and Asshur and Arpachshad and Lud and Aram.
010a170035	And the sons of Aram: Uz and Hul and Gether and Mash.
010a180051	And Arpachshad became the father of Shelah; and Shelah became the father of Eber.
010a190096	And Eber had two sons: the name of the one was Peleg, because in his time the peoples of the earth became separate; and his brother's name was Joktan.
010a1a004a	And Joktan was the father of Almodad and Sheleph and Hazarmaveth and Jerah
010a1b001f	And Hadoram and Uzal and Diklah
010a1c001e	And Obal and Abimael and Sheba
010a1d0043	And Ophir and Havilah and Jobab; all these were the sons of Joktan.
010a1e0057	And their country was from Mesha, in the direction of Sephar, the mountain of the east.
010a1f006c	These, with their families and their languages and their lands and their nations, are the offspring of Shem.
010a2000ad	These are the families of the sons of Noah, in the order of their generations and their nations: from these came all the nations of the earth after the great flow of waters.
010b010032	And all the earth had one language and one tongue.
010b02009e	And it came about that in their wandering from the east, they came to a stretch of flat country in the land of Shinar, and there they made their living-place.
010b030092	And they said one to another, Come, let us make bricks, burning them well. And they had bricks for stone, putting them together with sticky earth.
010b0400c4	And they said, Come, let us make a town, and a tower whose top will go up as high as heaven; and let us make a great name for ourselves, so that we may not be wanderers over the face of the earth.
010b05005d	And the Lord came down to see the town and the tower which the children of men were building.
010b0600c3	And the Lord said, See, they are all one people and have all one language; and this is only the start of what they may do: and now it will not be possible to keep them from any purpose of theirs.
010b070086	Come, let us go down and take away the sense of their language, so that they will not be able to make themselves clear to one another.
010b080062	So the Lord God sent them away into every part of the earth: and they gave up building their town.
010b090099	So it was named Babel, because there the Lord took away the sense of all languages and from there the Lord sent them away over all the face of the earth.
010b0a0092	These are the generations of Shem. Shem was a hundred years old when he became the father of Arpachshad, two years after the great flow of waters;
010b0b006a	And after the birth of Arpachshad, Shem went on living for five hundred years, and had sons and daughters:
010b0c004d	And Arpachshad was thirty-five years old when he became the father of Shelah:
010b0d0076	And after the birth of Shelah, Arpachshad went on living for four hundred and three years, and had sons and daughters:
010b0e0042	And Shelah was thirty years old when he became the father of Eber:
010b0f0070	And after the birth of Eber, Shelah went on living for four hundred and three years, and had sons and daughters:
010b100046	And Eber was thirty-four years old when he became the father of Peleg:
010b110070	And after the birth of Peleg, Eber went on living for four hundred and thirty years, and had sons and daughters:
010b120040	And Peleg was thirty years old when he became the father of Reu:
010b13006c	And after the birth of Reu, Peleg went on living for two hundred and nine years, and had sons and daughters:
010b140044	And Reu was thirty-two years old when he became the father of Serug:
010b15006d	And after the birth of Serug, Reu went on living for two hundred and seven years, and had sons and daughters:
010b160042	And Serug was thirty years old when he became the father of Nahor:
010b170065	And after the birth of Nahor, Serug went on living for two hundred years, and had sons and daughters:
010b180047	And Nahor was twenty-nine years old when he became the father of Terah:
010b190070	And after the birth of Terah, Nahor went on living for a hundred and nineteen years, and had sons and daughters:
010b1a0055	And Terah was seventy years old when he became the father of Abram, Nahor, and Haran.
010b1b0075	These are the generations of Terah: Terah was the father of Abram, Nahor, and Haran; and Haran was the father of Lot.
010b1c0067	And death came to Haran when he was with his father Terah in the land of his birth, Ur of the Chaldees.
010b1d00b2	And Abram and Nahor took wives for themselves: the name of Abram's wife was Sarai, and the name of Nahor's wife was Milcah, the daughter of Haran, the father of Milcah and Iscah.
010b1e0017	And Sarai had no child.
010b1f00f1	And Terah took Abram, his son, and Lot, the son of Haran, and Sarai, his daughter-in-law, the wife of his son Abram and they went out from Ur of the Chaldees, to go to the land of Canaan; and they came to Haran, and were there for some time.
010b200060	And all the years of Terah's life were two hundred and five: and Terah came to his end in Haran.
010c010094	Now the Lord said to Abram, Go out from your country and from your family and from your father's house, into the land to which I will be your guide:
010c02006b	And I will make of you a great nation, blessing you and making your name great; and you will be a blessing:
010c0300ad	To them who are good to you will I give blessing, and on him who does you wrong will I put my curse: and you will become a name of blessing to all the families of the earth.
010c040080	So Abram went as the Lord had said to him, and Lot went with him: Abram was seventy-five years old when he went away from Haran.
010c0500ac	And Abram took Sarai, his wife, and Lot, his brother's son, and all their goods and the servants which they had got in Haran, and they went out to go to the land of Canaan.
010c06008f	And Abram went through the land till he came to Shechem, to the holy tree of Moreh. At that time, the Canaanites were still living in the land.
010c07009c	And the Lord came to Abram, and said, I will give all this land to your seed; then Abram made an altar there to the Lord who had let himself be seen by him.
010c0800c8	And moving on from there to the mountain on the east of Beth-el, he put up his tent, having Beth-el on the west and Ai on the east: and there he made an altar and gave worship to the name of the Lord.
010c09002e	And he went on, journeying still to the South.
010c0a0052	And because there was little food to be had in that land, he went down into Egypt.
010c0b0071	Now when he came near to Egypt, he said to Sarai, his wife, Truly, you are a fair woman and beautiful to the eye;
010c0c0081	And I am certain that when the men of Egypt see you, they will say, This is his wife: and they will put me to death and keep you.
010c0d0080	Say, then, that you are my sister, and so it will be well with me because of you, and my life will be kept safe on your account.
010c0e006d	And so it was that when Abram came into Egypt, the men of Egypt, looking on the woman, saw that she was fair.
010c0f0079	And Pharaoh's great men, having seen her, said words in praise of her to Pharaoh, and she was taken into Pharaoh's house.
010c10007f	And because of her, he was good to Abram, and he had sheep and oxen and asses, and men-servants and women-servants, and camels.
010c110053	And the Lord sent great troubles on Pharaoh's house because of Sarai, Abram's wife.
010c12006c	Then Pharaoh sent for Abram, and said, What have you done to me? why did you not say that she was your wife?
010c130071	Why did you say that she was your sister? so that I took her for my wife: now, take your wife and go on your way.
010c14005f	And Pharaoh gave orders to his men, and they sent him on his way, with his wife and all he had.
010d01006d	And Abram went up out of Egypt with his wife and all he had, and Lot with him, and they came in to the South.
010d020039	Now Abram had great wealth of cattle and silver and gold.
010d03007a	And travelling on from the South, he came to Beth-el, to the place where his tent had been before, between Beth-el and Ai;
010d040065	To the place where he had made his first altar, and there Abram gave worship to the name of the Lord.
010d05003b	And Lot, who went with him, had flocks and herds and tents;
010d060080	So that the land was not wide enough for the two of them: their property was so great that there was not room for them together.
010d0700aa	And there was an argument between the keepers of Abram's cattle and the keepers of Lot's cattle: at that time the Canaanites and Perizzites were still living in the land.
010d080082	Then Abram said to Lot, Let there be no argument between me and you, and between my herdmen and your herdmen, for we are brothers.
010d0900a1	Is not all the land before you? then let us go our separate ways: if you go to the left, I will go to the right; or if you take the right, I will go to the left.
