0100000007	Genesis
01030800c1	And they heard the voice of the LORD God walking in the garden in the cool of the day: and the man and his wife hid themselves from the presence of the LORD God amongst the trees of the garden.
0103090048	And the LORD God called unto the man, and said unto him, Where art thou?
01030a0066	And he said, I heard thy voice in the garden, and I was afraid, because I was naked; and I hid myself.
01030b0083	And he said, Who told thee that thou wast naked? Hast thou eaten of the tree, whereof I commanded thee that thou shouldest not eat?
01030c0063	And the man said, The woman whom thou gavest to be with me, she gave me of the tree, and I did eat.
01030d007e	And the LORD God said unto the woman, What is this thou hast done? And the woman said, The serpent beguiled me, and I did eat.
01030e00da	And the LORD God said unto the serpent, Because thou hast done this, cursed art thou above all cattle, and above every beast of the field; upon thy belly shalt thou go, and dust shalt thou eat all the days of thy life:
01030f008e	and I will put enmity between thee and the woman, and between thy seed and her seed: it shall bruise thy head, and thou shalt bruise his heel.
01031000be	Unto the woman he said, I will greatly multiply thy sorrow and thy conception; in sorrow thou shalt bring forth children; and thy desire shall be to thy husband, and he shall rule over thee.
0103110101	And unto Adam he said, Because thou hast hearkened unto the voice of thy wife, and hast eaten of the tree, of which I commanded thee, saying, Thou shalt not eat of it: cursed is the ground for thy sake; in toil shalt thou eat of it all the days of thy life;
0103120060	thorns also and thistles shall it bring forth to thee; and thou shalt eat the herb of the field;
01031300a3	in the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou art, and unto dust shalt thou return.
0103140053	And the man called his wife’s name Eve; because she was the mother of all living.
0103150051	And the LORD God made for Adam and for his wife coats of skins, and clothed them.
01031600b9	And the LORD God said, Behold, the man is become as one of us, to know good and evil; and now, lest he put forth his hand, and take also of the tree of life, and eat, and live for ever:
010317006b	therefore the LORD God sent him forth from the garden of Eden, to till the ground from whence he was taken.
01031800ac	So he drove out the man; and he placed at the east of the garden of Eden the Cherubim, and the flame of a sword which turned every way, to keep the way of the tree of life.
010401007b	And the man knew Eve his wife; and she conceived, and bare Cain, and said, I have gotten a man with [the help of] the LORD.
0104020069	And again she bare his brother Abel. And Abel was a keeper of sheep, but Cain was a tiller of the ground.
010403006f	And in process of time it came to pass, that Cain brought of the fruit of the ground an offering unto the LORD.
0104040088	And Abel, he also brought of the firstlings of his flock and of the fat thereof. And the LORD had respect unto Abel and to his offering:
0104050068	but unto Cain and to his offering he had not respect. And Cain was very wroth, and his countenance fell.
0104060053	And the LORD said unto Cain, Why art thou wroth? and why is thy countenance fallen?
01040700a6	If thou doest well, shalt thou not be accepted? and if thou doest not well, sin coucheth at the door: and unto thee shall be his desire, and thou shalt rule over him.
010408008b	And Cain told Abel his brother. And it came to pass, when they were in the field, that Cain rose up against Abel his brother, and slew him.
010409006c	And the LORD said unto Cain, Where is Abel thy brother? And he said, I know not: am I my brother’s keeper?
01040a0064	And he said, What hast thou done? the voice of thy brother’s blood crieth unto me from the ground.
01040b0074	And now cursed art thou from the ground, which hath opened her mouth to receive thy brother’s blood from thy hand;
01040c0089	when thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a wanderer shalt thou be in the earth.
01040d0046	And Cain said unto the LORD, My punishment is greater than I can bear.
01040e00e2	Behold, thou hast driven me out this day from the face of the ground; and from thy face shall I be hid; and I shall be a fugitive and a wanderer in the earth; and it shall come to pass, that whosoever findeth me shall slay me.
01040f00b7	And the LORD said unto him, Therefore whosoever slayeth Cain, vengeance shall be taken on him sevenfold. And the LORD appointed a sign for Cain, lest any finding him should smite him.
0104100063	And Cain went out from the presence of the LORD, and dwelt in the land of Nod, on the east of Eden.
0104110094	And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch.
0104120072	And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methushael: and Methushael begat Lamech.
0104130063	And Lamech took unto him two wives: the name of the one was Adah, and the name of the other Zillah.
0104140053	And Adah bare Jabal: he was the father of such as dwell in tents and [have] cattle.
010415005e	And his brother’s name was Jubal: he was the father of all such as handle the harp and pipe.
0104160088	And Zillah, she also bare Tubal-cain, the forger of every cutting instrument of brass and iron: and the sister of Tubal-cain was Naamah.
01041700b4	And Lamech said unto his wives: Adah and Zillah, hear my voice; Ye wives of Lamech, hearken unto my speech: For I have slain a man for wounding me, And a young man for bruising me:
0104180047	If Cain shall be avenged sevenfold, Truly Lamech seventy and sevenfold.
01041900a3	And Adam knew his wife again; and she bare a son, and called his name Seth: For, [said she], God hath appointed me another seed instead of Abel; for Cain slew him.
01041a007e	And to Seth, to him also there was born a son; and he called his name Enosh: then began men to call upon the name of the LORD.
0105010071	This is the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;
0105020071	male and female created he them; and blessed them, and called their name Adam, in the day when they were created.
010503007d	And Adam lived an hundred and thirty years, and begat [a son] in his own likeness, after his image; and called his name Seth:
0105040063	and the days of Adam after he begat Seth were eight hundred years: and he begat sons and daughters.
0105050051	And all the days that Adam lived were nine hundred and thirty years: and he died.
010506003a	And Seth lived an hundred and five years, and begat Enosh:
0105070060	and Seth lived after he begat Enosh eight hundred and seven years, and begat sons and daughters:
0105080049	and all the days of Seth were nine hundred and twelve years: and he died.
010509002e	And Enosh lived ninety years, and begat Kenan:
01050a0063	and Enosh lived after he begat Kenan eight hundred and fifteen years, and begat sons and daughters:
01050b0048	and all the days of Enosh were nine hundred and five years: and he died.
01050c0033	And Kenan lived seventy years, and begat Mahalalel:
01050d0065	and Kenan lived after he begat Mahalalel eight hundred and forty years, and begat sons and daughters:
01050e0047	and all the days of Kenan were nine hundred and ten years: and he died.
01050f003a	And Mahalalel lived sixty and five years, and begat Jared:
0105100066	And Mahalalel lived after he begat Jared eight hundred and thirty years, and begat sons and daughters:
0105110054	and all the days of Mahalalel were eight hundred ninety and five years: and he died.
0105120040	And Jared lived an hundred sixty and two years, and begat Enoch:
0105130057	and Jared lived after he begat Enoch eight hundred years, and begat sons and daughters:
010514004d	And all the days of Jared were nine hundred sixty and two years: and he died.
010515003b	And Enoch lived sixty and five years, and begat Methuselah:
0105160066	and Enoch walked with God after he begat Methuselah three hundred years, and begat sons and daughters:
0105170042	and all the days of Enoch were three hundred sixty and five years:
010518003c	and Enoch walked with God: and he was not; for God took him.
0105190049	And Methuselah lived an hundred eighty and seven years, and begat Lamech:
01051a006c	and Methuselah lived after he begat Lamech seven hundred eighty and two years, and begat sons and daughters:
01051b0053	And all the days of Methuselah were nine hundred sixty and nine years: and he died.
01051c0042	And Lamech lived an hundred eighty and two years, and begat a son:
01051d009d	and he called his name Noah, saying, This same shall comfort us for our work and for the toil of our hands, because of the ground which the LORD hath cursed.
01051e0066	And Lamech lived after he begat Noah five hundred ninety and five years, and begat sons and daughters:
01051f0053	And all the days of Lamech were seven hundred seventy and seven years: and he died.
010520004b	And Noah was five hundred years old: and Noah begat Shem, Ham, and Japheth.
010601006d	And it came to pass, when men began to multiply on the face of the ground, and daughters were born unto them,
0106020073	that the sons of God saw the daughters of men that they were fair; and they took them wives of all that they chose.
010603008e	And the LORD said, My spirit shall not strive with man for ever, for that he also is flesh: yet shall his days be an hundred and twenty years.
01060400dd	The Nephilim were in the earth in those days, and also after that, when the sons of God came in unto the daughters of men, and they bare children to them: the same were the mighty men which were of old, the men of renown.
0106050096	And the LORD saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually.
010606005c	And it repented the LORD that he had made man on the earth, and it grieved him at his heart.
01060700bf	And the LORD said, I will destroy man whom I have created from the face of the ground; both man, and beast, and creeping thing, and fowl of the air; for it repenteth me that I have made them.
010608002d	But Noah found grace in the eyes of the LORD.
0106090074	These are the generations of Noah. Noah was a righteous man, [and] perfect in his generations: Noah walked with God.
01060a0032	And Noah begat three sons, Shem, Ham, and Japheth.
01060b004d	And the earth was corrupt before God, and the earth was filled with violence.
01060c0067	And God saw the earth, and, behold, it was corrupt; for all flesh had corrupted his way upon the earth.
01060d00a4	And God said unto Noah, The end of all flesh is come before me; for the earth is filled with violence through them; and, behold, I will destroy them with the earth.
01060e0074	Make thee an ark of gopher wood; rooms shalt thou make in the ark, and shalt pitch it within and without with pitch.
01060f0093	And this is how thou shalt make it: the length of the ark three hundred cubits, the breadth of it fifty cubits, and the height of it thirty cubits.
01061000c5	A light shalt thou make to the ark, and to a cubit shalt thou finish it upward; and the door of the ark shalt thou set in the side thereof; with lower, second, and third stories shalt thou make it.
01061100b1	And I, behold, I do bring the flood of waters upon the earth, to destroy all flesh, wherein is the breath of life, from under heaven; every thing that is in the earth shall die.
0106120090	But I will establish my covenant with thee; and thou shalt come into the ark, thou, and thy sons, and thy wife, and thy sons’ wives with thee.
0106130095	And of every living thing of all flesh, two of every sort shalt thou bring into the ark, to keep them alive with thee; they shall be male and female.
01061400b3	Of the fowl after their kind, and of the cattle after their kind, of every creeping thing of the ground after its kind, two of every sort shall come unto thee, to keep them alive.
010615007a	And take thou unto thee of all food that is eaten, and gather it to thee; and it shall be for food for thee, and for them.
0106160042	Thus did Noah; according to all that God commanded him, so did he.
0107010083	And the LORD said unto Noah, Come thou and all thy house into the ark; for thee have I seen righteous before me in this generation.
0107020099	Of every clean beast thou shalt take to thee seven and seven, the male and his female; and of the beasts that are not clean two, the male and his female;
0107030071	of the fowl also of the air, seven and seven, male and female: to keep seed alive upon the face of all the earth.
01070400b3	For yet seven days, and I will cause it to rain upon the earth forty days and forty nights; and every living thing that I have made will I destroy from off the face of the ground.
010705003c	And Noah did according unto all that the LORD commanded him.
010706004f	And Noah was six hundred years old when the flood of waters was upon the earth.
010707007f	And Noah went in, and his sons, and his wife, and his sons’ wives with him, into the ark, because of the waters of the flood.
0107080072	Of clean beasts, and of beasts that are not clean, and of fowls, and of every thing that creepeth upon the ground,
0107090059	there went in two and two unto Noah into the ark, male and female, as God commanded Noah.
01070a005b	And it came to pass after the seven days, that the waters of the flood were upon the earth.
01070b00d0	In the six hundredth year of Noah’s life, in the second month, on the seventeenth day of the month, on the same day were all the fountains of the great deep broken up, and the windows of heaven were opened.
01070c003c	And the rain was upon the earth forty days and forty nights.
01070d009f	In the selfsame day entered Noah, and Shem, and Ham, and Japheth, the sons of Noah, and Noah’s wife, and the three wives of his sons with them, into the ark;
01070e00c9	they, and every beast after its kind, and all the cattle after their kind, and every creeping thing that creepeth upon the earth after its kind, and every fowl after its kind, every bird of every sort.
01070f0060	And they went in unto Noah into the ark, two and two of all flesh wherein is the breath of life.
010710006c	And they that went in, went in male and female of all flesh, as God commanded him: and the LORD shut him in.
010711007f	And the flood was forty days upon the earth; and the waters increased, and bare up the ark, and it was lift up above the earth.
010712006d	And the waters prevailed, and increased greatly upon the earth; and the ark went upon the face of the waters.
010713007e	And the waters prevailed exceedingly upon the earth; and all the high mountains that were under the whole heaven were covered.
010714004d	Fifteen cubits upward did the waters prevail; and the mountains were covered.
0107150095	And all flesh died that moved upon the earth, both fowl, and cattle, and beast, and every creeping thing that creepeth upon the earth, and every man:
0107160062	all in whose nostrils was the breath of the spirit of life, of all that was in the dry land, died.
01071700f5	And every living thing was destroyed which was upon the face of the ground, both man, and cattle, and creeping thing, and fowl of the heaven; and they were destroyed from the earth: and Noah only was left, and they that were with him in the ark.
0107180042	And the waters prevailed upon the earth an hundred and fifty days.
01080100a7	And God remembered Noah, and every living thing, and all the cattle that were with him in the ark: and God made a wind to pass over the earth, and the waters assuaged;
010802006f	the fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained;
010803007c	and the waters returned from off the earth continually: and after the end of an hundred and fifty days the waters decreased.
010804006b	And the ark rested in the seventh month, on the seventeenth day of the month, upon the mountains of Ararat.
0108050093	And the waters decreased continually until the tenth month: in the tenth month, on the first day of the month, were the tops of the mountains seen.
0108060067	And it came to pass at the end of forty days, that Noah opened the window of the ark which he had made:
010807006b	and he sent forth a raven, and it went forth to and fro, until the waters were dried up from off the earth.
0108080064	And he sent forth a dove from him, to see if the waters were abated from off the face of the ground;
01080900e1	but the dove found no rest for the sole of her foot, and she returned unto him to the ark, for the waters were on the face of the whole earth: and he put forth his hand, and took her, and brought her in unto him into the ark.
01080a0054	And he stayed yet other seven days; and again he sent forth the dove out of the ark;
01080b0095	and the dove came in to him at eventide; and, lo, in her mouth an olive leaf pluckt off: so Noah knew that the waters were abated from off the earth.
01080c006a	And he stayed yet other seven days; and sent forth the dove; and she returned not again unto him any more.
01080d00f8	And it came to pass in the six hundred and first year, in the first month, the first day of the month, the waters were dried up from off the earth: and Noah removed the covering of the ark, and looked, and, behold, the face of the ground was dried.
01080e0058	And in the second month, on the seven and twentieth day of the month, was the earth dry.
01080f0020	And God spake unto Noah, saying,
0108100057	Go forth of the ark, thou, and thy wife, and thy sons, and thy sons’ wives with thee.
01081100f1	Bring forth with thee every living thing that is with thee of all flesh, both fowl, and cattle, and every creeping thing that creepeth upon the earth; that they may breed abundantly in the earth, and be fruitful, and multiply upon the earth.
0108120050	And Noah went forth, and his sons, and his wife, and his sons’ wives with him:
0108130085	every beast, every creeping thing, and every fowl, whatsoever moveth upon the earth, after their families, went forth out of the ark.
010814008a	And Noah builded an altar unto the LORD; and took of every clean beast, and of every clean fowl, and offered burnt offerings on the altar.
010815010d	And the LORD smelled the sweet savour; and the LORD said in his heart, I will not again curse the ground any more for man’s sake, for that the imagination of man’s heart is evil from his youth; neither will I again smite any more every thing living, as I have done.
010816007d	While the earth remaineth, seedtime and harvest, and cold and heat, and summer and winter, and day and night shall not cease.
010901006a	And God blessed Noah and his sons, and said unto them, Be fruitful, and multiply, and replenish the earth.
01090200d9	And the fear of you and the dread of you shall be upon every beast of the earth, and upon every fowl of the air; with all wherewith the ground teemeth, and all the fishes of the sea, into your hand are they delivered.
010903005d	Every moving thing that liveth shall be food for you; as the green herb have I given you all.
0109040050	But flesh with the life thereof, [which is] the blood thereof, shall ye not eat.
01090500d2	And surely your blood, [the blood] of your lives, will I require; at the hand of every beast will I require it: and at the hand of man, even at the hand of every man’s brother, will I require the life of man.
0109060062	Whoso sheddeth man’s blood, by man shall his blood be shed: for in the image of God made he man.
0109070061	And you, be ye fruitful, and multiply; bring forth abundantly in the earth, and multiply therein.
010908003a	And God spake unto Noah, and to his sons with him, saying,
010909004e	And I, behold, I establish my covenant with you, and with your seed after you;
01090a00ab	and with every living creature that is with you, the fowl, the cattle, and every beast of the earth with you; of all that go out of the ark, even every beast of the earth.
01090b00b0	And I will establish my covenant with you; neither shall all flesh be cut off any more by the waters of the flood; neither shall there any more be a flood to destroy the earth.
01090c0096	And God said, This is the token of the covenant which I make between me and you and every living creature that is with you, for perpetual generations:
01090d0061	I do set my bow in the cloud, and it shall be for a token of a covenant between me and the earth.
01090e0068	And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud,
01090f00a6	and I will remember my covenant, which is between me and you and every living creature of all flesh; and the waters shall no more become a flood to destroy all flesh.
01091000b3	And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant between God and every living creature of all flesh that is upon the earth.
0109110083	And God said unto Noah, This is the token of the covenant which I have established between me and all flesh that is upon the earth.
0109120073	And the sons of Noah, that went forth of the ark, were Shem, and Ham, and Japheth: and Ham is the father of Canaan.
010913004f	These three were the sons of Noah: and of these was the whole earth overspread.
010914003b	And Noah began to be an husbandman, and planted a vineyard:
0109150050	and he drank of the wine, and was drunken; and he was uncovered within his tent.
0109160062	And Ham, the father of Canaan, saw the nakedness of his father, and told his two brethren without.
01091700d5	And Shem and Japheth took a garment, and laid it upon both their shoulders, and went backward, and covered the nakedness of their father; and their faces were backward, and they saw not their father’s nakedness.
010918004f	And Noah awoke from his wine, and knew what his youngest son had done unto him.
0109190053	And he said, Cursed be Canaan; A servant of servants shall he be unto his brethren.
01091a0051	And he said, Blessed be the LORD, the God of Shem; And let Canaan be his servant.
01091b005b	God enlarge Japheth, And let him dwell in the tents of Shem; And let Canaan be his servant.
01091c003d	And Noah lived after the flood three hundred and fifty years.
01091d0048	And all the days of Noah were nine hundred and fifty years: and he died.
010a010078	Now these are the generations of the sons of Noah, Shem, Ham, and Japheth: and unto them were sons born after the flood.
010a02005f	The sons of Japheth; Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras.
010a03003b	And the sons of Gomer; Ashkenaz, and Riphath, and Togarmah.
010a040042	And the sons of Javan; Elishah, and Tarshish, Kittim, and Dodanim.
010a050082	Of these were the isles of the nations divided in their lands, every one after his tongue; after their families, in their nations.
010a06003c	And the sons of Ham; Cush, and Mizraim, and Put, and Canaan.
010a070077	And the sons of Cush; Seba, and Havilah, and Sabtah, and Raamah, and Sabteca: and the sons of Raamah; Sheba, and Dedan.
010a080040	And Cush begat Nimrod: he began to be a mighty one in the earth.
010a09006a	He was a mighty hunter before the LORD: wherefore it is said, Like Nimrod a mighty hunter before the LORD.
010a0a0064	And the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh, in the land of Shinar.
010a0b005d	Out of that land he went forth into Assyria, and builded Nineveh, and Rehoboth-Ir, and Calah,
010a0c0041	and Resen between Nineveh and Calah (the same is the great city).
010a0d0040	And Mizraim begat Ludim, and Anamim, and Lehabim, and Naphtuhim,
010a0e004f	and Pathrusim, and Casluhim (whence went forth the Philistines), and Caphtorim.
010a0f002f	And Canaan begat Zidon his firstborn, and Heth;
010a100036	and the Jebusite, and the Amorite, and the Girgashite;
010a11002f	and the Hivite, and the Arkite, and the Sinite;
010a120076	and the Arvadite, and the Zemarite, and the Hamathite: and afterward were the families of the Canaanite spread abroad.
010a1300a1	And the border of the Canaanite was from Zidon, as thou goest toward Gerar, unto Gaza; as thou goest toward Sodom and Gomorrah and Admah and Zeboiim, unto Lasha.
010a140067	These are the sons of Ham, after their families, after their tongues, in their lands, in their nations.
010a150074	And unto Shem, the father of all the children of Eber, the elder brother of Japheth, to him also were children born.
010a160046	The sons of Shem; Elam, and Asshur, and Arpachshad, and Lud, and Aram.
010a170038	And the sons of Aram; Uz, and Hul, and Gether, and Mash.
010a180033	And Arpachshad begat Shelah; and Shelah begat Eber.
010a19008c	And unto Eber were born two sons: the name of the one was Peleg; for in his days was the earth divided; and his brother’s name was Joktan.
010a1a0042	And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah;
010a1b0022	and Hadoram, and Uzal, and Diklah;
010a1c0021	and Obal, and Abimael, and Sheba;
010a1d0045	and Ophir, and Havilah, and Jobab: all these were the sons of Joktan.
010a1e0059	And their dwelling was from Mesha, as thou goest toward Sephar, the mountain of the east.
010a1f006b	These are the sons of Shem, after their families, after their tongues, in their lands, after their nations.
010a20009a	These are the families of the sons of Noah, after their generations, in their nations: and of these were the nations divided in the earth after the flood.
010b01003a	And the whole earth was of one language and of one speech.
010b020071	And it came to pass, as they journeyed east, that they found a plain in the land of Shinar; and they dwelt there.
010b03008d	And they said one to another, Go to, let us make brick, and burn them throughly. And they had brick for stone, and slime had they for mortar.
010b0400b6	And they said, Go to, let us build us a city, and a tower, whose top [may reach] unto heaven, and let us make us a name; lest we be scattered abroad upon the face of the whole earth.
010b050058	And the LORD came down to see the city and the tower, which the children of men builded.
010b0600ba	And the LORD said, Behold, they are one people, and they have all one language; and this is what they begin to do: and now nothing will be withholden from them, which they purpose to do.
010b07006e	Go to, let us go down, and there confound their language, that they may not understand one another’s speech.
010b080072	So the LORD scattered them abroad from thence upon the face of all the earth: and they left off to build the city.
010b0900be	Therefore was the name of it called Babel; because the LORD did there confound the language of all the earth: and from thence did the LORD scatter them abroad upon the face of all the earth.
010b0a0071	These are the generations of Shem. Shem was an hundred years old, and begat Arpachshad two years after the flood:
010b0b005a	and Shem lived after he begat Arpachshad five hundred years, and begat sons and daughters.
010b0c003d	And Arpachshad lived five and thirty years, and begat Shelah:
010b0d0066	and Arpachshad lived after he begat Shelah four hundred and three years, and begat sons and daughters.
010b0e002e	And Shelah lived thirty years, and begat Eber:
010b0f0060	and Shelah lived after he begat Eber four hundred and three years, and begat sons and daughters.
010b100036	And Eber lived four and thirty years, and begat Peleg:
010b110060	and Eber lived after he begat Peleg four hundred and thirty years, and begat sons and daughters.
010b12002c	And Peleg lived thirty years, and begat Reu:
010b13005c	and Peleg lived after he begat Reu two hundred and nine years, and begat sons and daughters.
010b140034	And Reu lived two and thirty years, and begat Serug:
010b15005d	and Reu lived after he begat Serug two hundred and seven years, and begat sons and daughters.
010b16002e	And Serug lived thirty years, and begat Nahor:
010b170055	and Serug lived after he begat Nahor two hundred years, and begat sons and daughters.
010b180037	And Nahor lived nine and twenty years, and begat Terah:
010b190061	and Nahor lived after he begat Terah an hundred and nineteen years, and begat sons and daughters.
010b1a0041	And Terah lived seventy years, and begat Abram, Nahor, and Haran.
010b1b0061	Now these are the generations of Terah. Terah begat Abram, Nahor, and Haran; and Haran begat Lot.
010b1c0066	And Haran died in the presence of his father Terah in the land of his nativity, in Ur of the Chaldees.
010b1d00b8	And Abram and Nahor took them wives: the name of Abram’s wife was Sarai; and the name of Nahor’s wife, Milcah, the daughter of Haran, the father of Milcah, and the father of Iscah.
010b1e0027	And Sarai was barren; she had no child.
010b1f0100	And Terah took Abram his son, and Lot the son of Haran, his son’s son, and Sarai his daughter in law, his son Abram’s wife; and they went forth with them from Ur of the Chaldees, to go into the land of Canaan; and they came unto Haran, and dwelt there.
010b20004f	And the days of Terah were two hundred and five years: and Terah died in Haran.
010c010094	Now the LORD said unto Abram, Get thee out of thy country, and from thy kindred, and from thy father’s house, unto the land that I will shew thee:
010c02006f	and I will make of thee a great nation, and I will bless thee, and make thy name great; and be thou a blessing:
010c03008a	and I will bless them that bless thee, and him that curseth thee will I curse: and in thee shall all the families of the earth be blessed.
010c04008e	So Abram went, as the LORD had spoken unto him; and Lot went with him: and Abram was seventy and five years old when he departed out of Haran.
010c0500f2	And Abram took Sarai his wife, and Lot his brother’s son, and all their substance that they had gathered, and the souls that they had gotten in Haran; and they went forth to go into the land of Canaan; and into the land of Canaan they came.
