0100000007	Genesis
01041700cb	Then sayd Lamech vnto hys wyves Ada ad Zilla: heare my voyce ye wyves of Lamech and herken vnto my wordes for I haue slayne a man and wounded my selfe and haue slayn a yongman and gotte my selfe strypes:
010418004b	For Cain shall be avenged sevenfolde: but Lamech seventie tymes sevenfolde.
010419009f	Adam also laye with hys wyfe yet agayne and she bare a sonne ad called hys name Seth For god (sayd she) hath geven me a nother sonne For Abell whom Cain slewe.
01041a006d	And Seth begat a sonne and called hys name Enos. And in that tyme began men to call on the name of the LORde.
0105010073	Thys is the boke of the generacion of man In the daye when God created man and made hym after the symilytude of god
010502005a	Male and female made he the and called their names man in the daye when they were created.
010503007f	And when Adam was an hundred and thyrty yere old he begat a sonne after hys lycknesse and symilytude: and called hys name Seth.
0105040061	And the dayes of Adam after he begat Seth were eyght hundred yere and begat sonnes and doughters.
010505005b	and all the dayes of Adam which he lyved were. ix. hundred and. xxx. yere and then he dyed.
0105060037	And Seth lyved an hundred and. v. yeres and begat Enos.
0105070062	And after he had begot Enos he lyved. viij. hundred and. vij. yere and begat sonnes and doughters.
0105080044	And all the dayes of Seth were. ix. hundred and. xij. yere and dyed.
010509002c	And Enos lyved. lxxxx. yere and begat kenan.
01050a005f	And Enos after he begat kenan lyved viij. hundred and. xv. yere and begat sonnes and doughters:
01050b0049	and all the dayes of Enos were. ix hundred and. v. yere and than he dyed.
01050c0030	And kenan lyued. lxx. yere and begat Mahalaliel.
01050d006a	And kenan after he had begot Mahalaliel lyved. viij. hundred and. xl. yere and begat sonnes and doughters:
01050e004a	and al the dayes of kenan were. ix. hundred and. x. yere and than he dyed.
01050f0030	And Mahalaliel lyued. lxv. yere and begat Iared.
010510006b	And Mahalaliel after he had begot Iared lyved. viij. hundred and. xxx. yere and begat sonnes and doughters:
010511005b	and all the dayes of Mahalalyell were. viij. hundred nynetye and. v. yeare and than he dyed
010512003c	And Iared lyved an hundred and. lxij. yere and begat Henoch:
0105130059	and Iared lyved after he begat Henoch. viij. hundred yere and begat sonnes and doughters.
010514004e	And all the dayes of Iared were. ix. hundred and. lxij. yere and than he dyed.
010515002f	And Henoch lyved. lxv. yere ad begat Mathusala.
010516006a	And Henoch walked wyth god after he had begot Mathusala. iij. hundred yere and begat sonnes and doughters.
010517003e	And all the dayes of Henoch were. iij. hundred and. lxv. yere.
010518004d	and than Henoch lyved a godly lyfe and was nomore sene for God toke hym away.
0105190042	And Mathusala lyved an hundred and lxxxvij. yere and begat Lamech:
01051a006c	and Mathusala after he had begot Lamech lyved. vij. hundred and. lxxxij. yere ad begat sonnes and doughters.
01051b004d	And all the dayes of Methusala were. ix. hundred. lxix yere and than he dyed.
01051c003b	And Lamech lyved an hundred. lxxxij. yere and begat a sonne
01051d00a5	and called hym Noe sayng. This same shall comforte vs: as concernynge oure worke and sorowe of oure handes which we haue aboute the erthe that the LORde hath cursed.
01051e0067	And Lamech lyved after he had begot Noe v. hundred nynetie and. v. yere and begat sonnes and doughters.
01051f004e	And all the dayes of Lamech were. vij. hundred. lxxvij. yere and than he dyed.
0105200043	And when Noe was. v. hundred yere olde he begat Sem Ham and Iaphet.
0106010057	And it came to passe wha men bega to multiplye apo the erth ad had begot them doughters
010602007e	the sonnes of God sawe the doughters of men that they were fayre and toke vnto them wyves which they best liked amoge the all.
0106030096	And the LORd sayd: My spirite shall not allwaye stryve withe man for they are flesh. Nevertheles I wyll geue them yet space and hundred and. xx. yeres
01060400dc	There were tirantes in the world in thos dayes. For after that the children of God had gone in vnto the doughters of men and had begotten them childern the same childern were the mightiest of the world and men of renowne
010605009d	And whan the LORde sawe yt the wekednesse of man was encreased apon the erth and that all the ymaginacion and toughtes of his hert was only evell continually
0106060047	he repented that he had made man apon the erth and sorowed in his hert.
01060700a5	And sayd: I wyll destroy mankynde which I haue made fro of the face of the erth: both man beast worme and foule of the ayre for it repeteth me that I haue made them.
0106080033	But yet Noe found grace in the syghte of the LORde.
0106090068	These are the generatios of Noe. Noe was a righteous man and vncorrupte in his tyme and walked wyth god.
01060a0030	And Noe begat. iij. sonnes: Sem Ham and Iapheth.
01060b0048	And the erth was corrupte in the syghte of god and was full of mischefe.
01060c0066	And God loked vpon the erth ad loo it was corrupte: for all flesh had corrupte his way vppon the erth.
01060d008f	Than sayd God to Noe: the end of all flesh is come before me for the erth is full of there myschefe. And loo I wyll destroy them with the erth.
01060e006a	Make the an arcke of pyne tree and make chaumbers in the arcke and pytch it wythin and wythout wyth pytch.
01060f009f	And of this facion shalt thou make it. The lenth of the arcke shall be. iij. hundred cubytes ad the bredth of it. l. cubytes and the heyth of it. xxx. cubytes.
01061000d8	A wyndow shalt thou make aboue in the arcke. And wythin a cubyte compasse shalt thou finysh it. And the dore of the arcke shalt thou sette in ye syde of it: and thou shalt make it with. iij loftes one aboue an other.
01061100a6	For behold I wil bringe in a floud of water apon the erth to destroy all flesh from vnder heaven wherin breth of life is so that all that is in the erth shall perish.
0106120089	But I will make myne apoyntement with the that both thou shalt come in to ye arcke and thy sonnes thy wyfe and thy sonnes wyves with the.
010613009a	And of all that lyveth what soever flesh it be shalt thou brynge in to the arcke of every thynge a payre to kepe them a lyve wyth the. And male and female
01061400be	se that they be of byrdes in their kynde and of beastes in their kynde and of all maner of wormes of the erth in their kinde: a payre of every thinge shall come vnto the to kepe them a lyve.
0106150085	And take vnto the of all maner of meate yt may be eaten and laye it vp in stoore by the that it may be meate both for ye and for the:
0106160035	and Noe dyd acordynge to all that God commaunded hym.
010701008c	And the LORde sayd vnto Noe: goo in to the arcke both thou and all thy houssold. For the haue I sene rightuous before me in thys generacion.
0107020087	Of all clene beastes take vnto the. vij. of every kynde the male and hys female And of vnclene beastes a payre the male and hys female:
0107030067	lykewyse of the byrdes of the ayre vij. of every kynde male and female to save seed vppon all the erth.
01070400a6	For. vij. dayes hence wyll I send rayne vppo the erth. xl. dayes and. xl. nyghtes and wyll dystroy all maner of thynges that I haue made from of the face of the erth.
0107050038	And Noe dyd acordynge to all yt the lorde comaunded hym:
010706004f	and Noe was. vi. hundred yere olde when the floud of water came vppon the erth:
0107070073	and Noe went and his sonnes and his wyfe and his sonnes wyves wyth hym in to the arke from the waters of the floud.
0107080069	And of clene beastes and of beastes that ware vnclene and of byrdes and of all that crepeth vppo the erth
010709006b	came in by cooples of every kynde vnto Noe in to the arke: a male and a female: even as God commaunded Noe.
01070a0041	And the seventh daye the waters of the floud came vppon the erth.
01070b00c1	In the. vi. hundred yere of Noes lyfe in the secode moneth in the. xvij daye of the moneth yt same daye were all the founteynes of the grete depe broken vp and the wyndowes of heave were opened
01070c0040	ad there fell a rayne vpon the erth. xl. dayes and. xl. nyghtes.
01070d008a	And the selfe same daye went Noe Sem Ham and Iapheth Noes sonnes and Noes wyfe and the. iij. wyues of his sonnes wyth them in to the arke:
01070e00f1	both they and all maner of beastes in their kide and all maner of catell in their kynde and all maner of wormes that crepe vppon the erth in their kynde and all maner of byrdes in there kynde. and all maner off foules what soever had feders.
01070f0059	And they came vnto Noe in to the arke by cooples of all flesh yt had breth of lyfe in it.
0107100079	And they that came came male ad female of every flesh acordige as God comaunded hym: and ye LORde shytt the dore vppo him
010711008f	And the floud came. xl. dayes and. xl. nyghtes vppon the erth and the water increased and bare vp the arcke ad it was lifte vp from of the erth
0107120070	And the water prevayled and increased exceadingly vppon the erth: and the arke went vppo he toppe of the waters.
0107130090	And the waters prevayled excedingly above mesure vppo the erth so that all the hye hylles which are vnder all the partes of heaven were covered:
010714004a	eve. xv. cubytes hye prevayled the waters so that the hylles were covered.
010715007c	And all fleshe that moved on the erth bothe birdes catell and beastes perisshed with al that crepte on the erth and all men:
0107160068	so that all that had the breth of liffe in the nostrels of it thorow out all that was on drye lond dyed.
01071700cb	Thus was destroyed all that was vppo the erth both man beastes wormes and foules of the ayre so that they were destroyed from the erth: save Noe was reserved only and they that were wyth hym in the arke.
0107180044	And the waters prevayled vppon the erth an hundred and fyftye dayes.
0108010094	And god remebred Noe and all ye beastes and all ye catell yt were with hi in ye arke And god made a wynde to blow vppo ye erth and ye waters ceased:
0108020066	ad ye fountaynes of the depe ad the wyndowes of heave were stopte and the rayne of heaven was forbidde
010803005d	and the waters returned from of ye erth ad abated after the ende of an hundred and. l. dayes.
0108040055	And the arke rested vppo the mountayns of Ararat the. xvij. daye of the. vij. moneth.
0108050087	And the waters went away ad decreased vntyll the x. moneth. And the fyrst daye of the tenth moneth the toppes of the mounteyns appered.
0108060055	And after the ende of. xl. dayes. Noe opened the wyndow of the arke which he had made
0108070074	ad sent forth a raven which went out ever goinge and cominge agayne vntyll the waters were dreyed vpp vppon the erth
010808005b	Then sent he forth a doue from hym to wete whether the waters were fallen from of the erth.
01080900e4	And when the doue coude fynde no restinge place for hyr fote she returned to him agayne vnto the arke for the waters were vppon the face of all the erth. And he put out hys honde and toke her and pulled hyr to hym in to the arke
01080a004c	And he abode yet. vij. dayes mo and sent out the doue agayne out of the arke
01080b00c0	And the doue came to hym agayne aboute eventyde and beholde: There was in hyr mouth a lefe of an olyve tre which she had plucked wherby Noe perceaved that the waters wer abated vppon the erth.
01080c006f	And he taried yet. vij. other dayes and sent forth the doue which from thence forth came no more agayne to him.
01080d00e7	And it came to passe the syxte hundred and one yere and the fyrst daye of the fyrst moneth that the waters were dryed vpp apon the erth. And Noe toke off the hatches of the arke and loked: And beholde the face of the erth was drye.
01080e003f	so by the. xxvij. daye of the seconde moneth the erth was drye.
01080f001e	And God spake vnto Noe saynge:
0108100059	come out of the arcke both thou and thy wyfe ad thy sonnes and thy sonnes wyues with the.
01081100c7	And all the beastes that are with the whatsoever flesh it be both foule and catell and all maner wormes that crepe on the erth brynge out with the and let them moue growe ad multiplye vppon the erth.
010812004a	And Noe came out ad his sonnes and his wyfe and his sonnes wyues with hym.
0108130090	And all the beastes and all the wormes and all the foules and all that moved vppon the erth came also out of the arke all of one kynde together.
0108140091	And Noe made an aulter vnto the LORDE and toke of all maner of clene beastes and all maner of clene foules and offred sacrifyce vppon the aulter.
010815010c	And the LORDE smellyd a swete savoure and sayd in his hert: I wyll henceforth no more curse the erth for mannes sake for the imagynacion of mannes hert is evell even from the very youth of hym. Morover I wyll not destroy from henceforth all that lyveth as I haue done.
010816007c	Nether shall sowynge tyme and harvest colde and hete somere and wynter daye and nyghte ceasse as longe as the erth endureth.
0109010060	And God blessed Noe and his sonnes and sayd vnto them: Increase and multiplye and fyll the erth.
01090200c9	The feare also and drede of yow be vppon all beastes of the erth and vppon all foules of the ayre ad vppon all that crepeth on the erth and vppon all fyshes of the see which are geven vnto youre handes
0109030077	And all that moveth vppon the erth havynge lyfe shall be youre meate: Euen as ye grene herbes so geue I yow all thynge.
0109040044	Only the flesh with his life which is his bloud se that ye eate not.
01090500d7	For verely the bloude of yow wherein youre lyves are wyll I requyre: Eue of the hande of all beastes wyll I requyre it And of the hande of man and of the hand off euery mannes brother wyll I requyre the lyfe of man:
0109060078	so yt he which shedeth mannes bloude shall haue hys bloud shed by man agayne: for God made man after his awne lycknesse.
0109070053	See that ye encrease and waxe and be occupyde vppon the erth and multiplye therein.
0109080041	Farthermore God spake vnto Noe and to hys sonnes wyth hym saynge:
0109090033	see I make my bod wyth you and youre seed after you
01090a00bd	and wyth all lyvynge thinge that is wyth you: both foule and catell and all maner beste of the erth that is wyth yow of all that commeth out of the arke what soeuer beste of the erth it be.
01090b00a8	I make my bonde wyth yow that hence forth all flesh shall not be destroyed wyth yt waters of any floud ad yt hence forth there shall not be a floud to destroy the erth.
01090c0082	And God sayd. This is the token of my bode which I make betwene me and yow ad betwene all lyvynge thyng that is with yow for ever:
01090d006c	I wyll sette my bowe in the cloudes and it shall be a sygne of the appoyntment made betwene me and the erth:
01090e0051	So that when I brynge in cloudes vpo ye erth the bowe shall appere in ye cloudes.
01090f00d2	And than wyll I thynke vppon my testament which I haue made betwene me and yow and all that lyveth what soeuer flesh it be. So that henceforth there shall be no more waters to make a floud to destroy all flesh.
01091000a5	The bowe shalbe in the cloudes and I wyll loke vpon it to remembre the euerlastynge testament betwene God and all that lyveth vppon the erth what soeuer flesh it be.
0109110077	And God sayd vnto Noe: This is the sygne of the testament which I have made betwene me and all flesh yt is on the erth.
0109120069	The sonnes of Noe that came out of the arke were: Sem Ham and Iapheth. And Ham he is the father of Canaa.
010913004b	These are the. iij. sonnes of Noe and of these was all the world overspred.
010914003f	And Noe beynge an husbad man went furth and planted a vyneyarde
0109150055	and drancke of the wyne and was droncke and laye vncouered in the myddest of his tet.
0109160065	And Ham the father of Canaan sawe his fathers prevytees and tolde his ij. brethren that were wythout.
01091700c2	And Sem and Iapheth toke a mantell and put it on both there shulders ad went backward ad covered there fathers secrets but there faces were backward So that they sawe not there fathers nakydnes.
0109180059	As soone as Noe was awaked fro his wyne and wyst what his yongest sonne had done vnto hym
0109190050	he sayd: cursed be Canaan ad a seruante, of all seruantes be he to his brethren.
01091a0047	And he sayd: Blessed be the LORde God of Se and Canaan be his seruante.
01091b005b	God increase Iapheth that he may dwelle in the tentes of Sem. And Canaan be their seruante.
01091c003a	And Noe lyved after the floude. iij. hundred and. l. yere:
01091d004b	So that all the dayes of Noe were ix. hundred and. l. yere ad than he dyed.
010a010072	These are the generations of the sonnes of Noe: of Sem Ham and Iapheth which begat them children after the floude.
010a02004d	The sonnes of Iapheth were: Gomyr Magog Madai Iauan Tuball Mesech and Thyras.
010a03003a	And the sonnes of Gomyr were: Ascenas Riphat and Togarina.
010a04003f	And the sonnes of Iauan were: Elisa Tharsis Cithun and Dodanim.
010a050062	Of these came the Iles of the gentylls in there contres every man in his speach kynred and nation.
010a060035	The sonnes of Ham were: Chus Misraim Phut and Canaan.
010a07006c	The sonnes of Chus: were Seba Hevila Sabta Rayma and Sabtema. And the sonnes of Rayma were: Sheba and Dedan.
010a08003c	Chus also begot Nemrod which bega to be myghtye in the erth.
010a09008f	He was a myghtie hunter in the syghte of the LORde: Where of came the proverbe: he is as Nemrod that myghtie hunter in the syghte of the LORde.
010a0a005c	And the begynnynge of hys kyngdome was Babell Erech Achad and Chalne in the lande of Synear:
010a0b004f	Out of that lande came Assur and buylded Ninyue and the cyte rehoboth and Calah
010a0c003a	And Ressen betwene Ninyue ad Chalah. That is a grete cyte.
010a0d002f	And Mizraim begat Iudun Enamim Leabim Naphtuhim
010a0e004e	Pathrusim and Castuhim: from whence came the Philystyns and the Capthiherynes.
010a0f0031	Canaan also begat zidon his eldest sonne and Heth
010a100014	Iebusi Emori Girgosi
010a11000e	Hiui Arki Sini
010a12004d	Aruadi Zemari and hamari. And afterward sprange the kynreds of the Canaanytes
010a130095	And the costes of the Canaanytes were fro Sydon tyll thou come to Gerara and to Asa and tyll thou come to Sodoma Gomorra Adama Zeboim: eve vnto Lasa.
010a14004b	These were the chyldre of Ham in there kynreddes tonges landes and nations.
010a150063	And Sem the father of all ye childre of Eber and the eldest brother of Iapheth begat children also.
010a160037	And his sonnes were: Elam Assur Arphachsad Lud ad Aram.
010a170033	And ye childree of Aram were: Vz Hul Gether and Mas
010a18002e	And Arphachsad begat Sala and Sala begat Eber.
010a190088	And Eber begat. ij. sonnes. The name of the one was Peleg for in his tyme the erth was devyded. And the name of his brother was Iaketanr
010a1a002e	Iaketan begat Almodad Saleph Hyzarmoneth Iarah
010a1b0013	Hadoram Vsal Dikela
010a1c0011	Obal Abimach Seba
010a1d003c	Ophir Heuila and Iobab. All these are the sonnes of Iaketan.
010a1e0065	And the dwellynge of them was from Mesa vntill thou come vnto Sephara a mountayne of the easte lande.
010a1f004d	These are the sonnes o Sem in their kynreddes languages contrees and nations.
010a200094	These are the kynreddes of the sonnes of Noe in their generations and nations. And of these came the people that were in the world after the floude.
010b010034	And all the world was of one tonge and one language.
010b020062	And as they came from the east they founde a playne in the lande of Synear and there they dwelled.
010b030085	And they sayd one to a nother: come on let us make brycke ad burne it wyth fyre. So brycke was there stone and slyme was there morter
010b0400b9	And they sayd: Come on let vs buylde vs a cyte and a toure that the toppe may reach vnto heauen. And let vs make us a name for perauenture we shall be scatered abrode over all the erth.
010b05005d	And the LORde came downe to see the cyte and the toure which the childern of Ada had buylded.
010b0600aa	And the LORde sayd: See the people is one and haue one tonge amonge them all. And thys haue they begon to do and wyll not leaue of from all that they haue purposed to do.
010b07006a	Come on let vs descende and myngell theire tonge even there that one vnderstonde not what a nother sayeth.
010b080060	Thus ye LORde skatered them from thence vppon all the erth. And they left of to buylde the cyte.
010b0900bc	Wherfore the name of it is called Babell because that the LORDE there confounded the tonge of all the world. And because that the LORde from thence skatered them abrode vppon all the erth.
010b0a006e	These are the generations of Sem: Se was an hundred yere olde and begat Arcphachsad ij. yere after the floude.
010b0b005a	And Se lyved after he had begot Arphachsad. v. hundred yere an begat sonnes and doughters.
010b0c002e	And Arphacsad lyued. xxxv. yere and begat Sala
010b0d005c	and lyved after he had begot Sala iiij. hudred yere and. iij and begat sonnes and doughters.
010b0e002a	And Sala was. xxx. yere old and begat Eber
