0100000007	Genesis
010404007e	And Abel, he also brought of the firstlings of his flock, and of their fat. And Jehovah looked upon Abel, and on his offering;
0104050067	and upon Cain, and on his offering, he did not look. And Cain was very angry, and his countenance fell.
0104060050	And Jehovah said to Cain, Why art thou angry, and why is thy countenance fallen?
01040700bf	If thou doest well, will not [thy countenance] look up [with confidence]? and if thou doest not well, sin lieth at the door; and unto thee [shall be] his desire, and thou shalt rule over him.
010408008e	And Cain spoke to Abel his brother, and it came to pass when they were in the field, that Cain rose up against Abel his brother, and slew him.
0104090067	And Jehovah said to Cain, Where is Abel thy brother? And he said, I know not: am I my brother's keeper?
01040a0063	And he said, What hast thou done? the voice of thy brother's blood is crying to me from the ground.
01040b0071	And now be thou cursed from the ground, which hath opened its mouth to receive thy brother's blood from thy hand.
01040c0082	When thou tillest the ground, it shall not henceforth yield thee its strength; a wanderer and fugitive shalt thou be on the earth.
01040d0041	And Cain said to Jehovah, My punishment is too great to be borne.
01040e00de	Behold, thou hast driven me this day from the face of the ground, and from thy face shall I be hid; and I shall be a wanderer and fugitive on the earth; and it will come to pass, [that] every one who finds me will slay me.
01040f00a0	And Jehovah said to him, Therefore, whoever slayeth Cain, it shall be revenged sevenfold. And Jehovah set a mark on Cain, lest any finding him should smite him.
0104100066	And Cain went out from the presence of Jehovah, and dwelt in the land of Nod, toward the east of Eden.
0104110092	And Cain knew his wife, and she conceived and bore Enoch. And he built a city; and he called the name of the city after the name of his son Enoch.
0104120070	And to Enoch was born Irad; and Irad begot Mehujael; and Mehujael begot Methushael; and Methushael begot Lemech.
010413005c	And Lemech took two wives: the name of the one was Adah, and the name of the second, Zillah.
0104140057	And Adah bore Jabal: he was the father of those who dwell in tents, and [breed] cattle.
010415005a	And his brother's name was Jubal: he was the father of those who handle the harp and pipe.
0104160082	And Zillah, she also bore Tubal-Cain, the forger of every kind of tool of brass and iron. And the sister of Tubal-Cain was Naamah.
01041700a6	And Lemech said to his wives: Adah and Zillah, hear my voice, Ye wives of Lemech, listen to my speech. For I have slain a man for my wound, and a youth for my bruise.
0104180043	If Cain shall be avenged seven-fold; Lemech seventy and seven fold.
01041900a1	And Adam knew his wife again, and she bore a son, and called his name Seth: ...For God has appointed me another seed instead of Abel, because Cain has slain him.
01041a0078	And to Seth, to him also was born a son; and he called his name Enosh. Then people began to call on the name of Jehovah.
010501006c	This is the book of Adam's generations. In the day that God created man, in the likeness of God made he him.
0105020071	Male and female created he them; and blessed them, and called their name Adam, in the day when they were created.
0105030078	And Adam lived a hundred and thirty years, and begot [a son] in his likeness, after his image, and called his name Seth.
010504006a	And the days of Adam after he had begotten Seth were eight hundred years; and he begot sons and daughters.
0105050057	And all the days of Adam that he lived were nine hundred and thirty years; and he died.
0105060039	And Seth lived a hundred and five years, and begot Enosh.
0105070067	And Seth lived after he had begotten Enosh eight hundred and seven years, and begot sons and daughters.
0105080049	And all the days of Seth were nine hundred and twelve years; and he died.
010509002f	And Enosh lived ninety years, and begot Cainan.
01050a006b	And Enosh lived after he had begotten Cainan eight hundred and fifteen years, and begot sons and daughters.
01050b0048	And all the days of Enosh were nine hundred and five years; and he died.
01050c0035	And Cainan lived seventy years, and begot Mahalaleel.
01050d006e	And Cainan lived after he had begotten Mahalaleel eight hundred and forty years, and begot sons and daughters.
01050e0048	And all the days of Cainan were nine hundred and ten years; and he died.
01050f0037	And Mahalaleel lived sixty-five years, and begot Jared.
010510006e	And Mahalaleel lived after he had begotten Jared eight hundred and thirty years, and begot sons and daughters.
0105110055	And all the days of Mahalaleel were eight hundred and ninety-five years; and he died.
010512003f	And Jared lived a hundred and sixty-two years, and begot Enoch.
010513005e	And Jared lived after he had begotten Enoch eight hundred years, and begot sons and daughters.
010514004d	And all the days of Jared were nine hundred and sixty-two years; and he died.
0105150038	And Enoch lived sixty-five years, and begot Methushelah.
010516006e	And Enoch walked with God after he had begotten Methushelah three hundred years, and begot sons and daughters.
0105170042	And all the days of Enoch were three hundred and sixty-five years.
010518003c	And Enoch walked with God; and he was not, for God took him.
0105190049	And Methushelah lived a hundred and eighty-seven years, and begot Lemech.
01051a0074	And Methushelah lived after he had begotten Lemech seven hundred and eighty-two years, and begot sons and daughters.
01051b0054	And all the days of Methushelah were nine hundred and sixty-nine years; and he died.
01051c0041	And Lemech lived a hundred and eighty-two years, and begot a son.
01051d00aa	And he called his name Noah, saying, This [one] shall comfort us concerning our work and concerning the toil of our hands, because of the ground which Jehovah has cursed.
01051e006d	And Lemech lived after he had begotten Noah five hundred and ninety-five years, and begot sons and daughters.
01051f0053	And all the days of Lemech were seven hundred and seventy-seven years; and he died.
010520004b	And Noah was five hundred years old, and Noah begot Shem, Ham, and Japheth.
0106010061	And it came to pass when mankind began to multiply on the earth, and daughters were born to them,
0106020074	that the sons of God saw the daughters of men that they were fair, and took themselves wives of all that they chose.
0106030086	And Jehovah said, My Spirit shall not always plead with Man; for he indeed is flesh; but his days shall be a hundred and twenty years.
01060400d7	In those days were the giants on the earth, and also afterwards, when the sons of God had come in to the daughters of men, and they had borne [children] to them; these were the heroes, who of old were men of renown.
010605008c	And Jehovah saw that the wickedness of Man was great on the earth, and every imagination of the thoughts of his heart only evil continually.
0106060058	And Jehovah repented that he had made Man on the earth, and it grieved him in his heart.
01060700b5	And Jehovah said, I will destroy Man, whom I have created, from the earth — from man to cattle, to creeping things, and to fowl of the heavens; for I repent that I have made them.
010608002d	But Noah found favour in the eyes of Jehovah.
0106090068	This is the history of Noah. Noah was a just man, perfect amongst his generations: Noah walked with God.
01060a0032	And Noah begot three sons, Shem, Ham, and Japheth.
01060b0049	And the earth was corrupt before God, and the earth was full of violence.
01060c006c	And God looked upon the earth, and behold, it was corrupt; for all flesh had corrupted its way on the earth.
01060d009d	And God said to Noah, The end of all flesh is come before me, for the earth is full of violence through them; and behold, I will destroy them with the earth.
01060e0075	Make thyself an ark of gopher wood: [with] cells shalt thou make the ark; and pitch it inside and outside with pitch.
01060f0093	And thus shalt thou make it: let the length of the ark be three hundred cubits, the breadth of it fifty cubits, and the height of it thirty cubits.
01061000c5	A light shalt thou make to the ark; and to a cubit high shalt thou finish it above. And the door of the ark shalt thou set in its side: [with] a lower, second, and third [story] shalt thou make it.
01061100ab	For I, behold, I bring a flood of waters on the earth, to destroy all flesh under the heavens in which is the breath of life: everything that is on the earth shall expire.
010612008c	But with thee will I establish my covenant; and thou shalt go into the ark, thou, and thy sons, and thy wife, and thy sons' wives with thee.
0106130099	And of every living thing of all flesh, two of every [sort] shalt thou bring into the ark, to keep [them] alive with thee: they shall be male and female.
01061400aa	Of fowl after their kind, and of the cattle after their kind, of every creeping thing of the ground after its kind, two of each shall go in to thee, to keep [them] alive.
0106150070	And take thou of all food that is eaten, and gather [it] to thee, that it may be for food for thee and for them.
0106160048	And Noah did it; according to all that God had commanded him, so did he.
010701007f	And Jehovah said to Noah, Go into the ark, thou and all thy house; for thee have I seen righteous before me in this generation.
010702008e	Of all clean beasts thou shalt take to thee by sevens, a male and its female; but of the beasts that are not clean two, a male and its female.
010703006c	Also of the fowl of the heavens by sevens, male and female; to keep seed alive on the face of all the earth.
01070400a0	For in yet seven days I will cause it to rain on the earth forty days and forty nights; and every living being which I have made will I destroy from the ground.
010705003d	And Noah did according to all that Jehovah had commanded him.
010706004d	And Noah was six hundred years old when the flood of waters was on the earth.
010707007d	And Noah went in, and his sons, and his wife, and his sons' wives with him, into the ark, because of the waters of the flood.
010708006c	Of clean beasts, and of beasts that are not clean, and of fowl, and of everything that creeps on the ground,
010709005a	there came two and two unto Noah into the ark, male and female, as God had commanded Noah.
01070a0054	And it came to pass after seven days that the waters of the flood were on the earth.
01070b00cf	In the six hundredth year of Noah's life, in the second month, on the seventeenth day of the month, on that same day all the fountains of the great deep were broken up, and the windows of heaven were opened.
01070c0042	And the pour of rain was on the earth forty days and forty nights.
01070d0094	On the same day went Noah, and Shem and Ham and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, into the ark;
01070e00c6	they, and every beast after its kind, and all the cattle after their kind, and every creeping thing that creeps on the earth after its kind, and all fowl after its kind — every bird of every wing.
01070f005f	And they went to Noah, into the ark, two and two of all flesh, in which was the breath of life.
0107100069	And they that came, came male and female of all flesh, as God had commanded him. And Jehovah shut him in.
010711007f	And the flood was forty days on the earth. And the waters increased, and bore up the ark; and it was lifted up above the earth.
0107120068	And the waters prevailed and increased greatly on the earth; and the ark went on the face of the waters.
010713007a	And the waters prevailed exceedingly on the earth; and all the high mountains that are under all the heavens were covered.
010714004b	Fifteen cubits upward the waters prevailed; and the mountains were covered.
0107150095	And all flesh that moved on the earth expired, fowl as well as cattle, and beasts, and all crawling things which crawl on the earth, and all mankind:
0107160061	everything which had in its nostrils the breath of life, of all that was on the dry [land], died.
01071700e3	And every living being was destroyed that was on the ground, both man, and cattle, and creeping things, and fowl of the heavens; and they were destroyed from the earth. And Noah alone remained, and what was with him in the ark.
010718003f	And the waters prevailed on the earth a hundred and fifty days.
01080100a4	And God remembered Noah, and all the animals, and all the cattle that were with him in the ark; and God made a wind to pass over the earth, and the waters subsided.
0108020072	And the fountains of the deep and the windows of heaven were closed, and the pour of rain from heaven was stopped.
010803007d	And the waters retired from the earth, continually retiring; and in the course of a hundred and fifty days the waters abated.
0108040069	And the ark rested in the seventh month, on the seventeenth day of the month, on the mountains of Ararat.
010805008e	And the waters abated continually until the tenth month: in the tenth [month], on the first of the month, the tops of the mountains were seen.
0108060066	And it came to pass at the end of forty days that Noah opened the window of the ark which he had made.
0108070069	And he sent out the raven, which went forth going to and fro, until the waters were dried from the earth.
0108080055	And he sent out the dove from him, to see if the waters had become low on the ground.
01080900d5	But the dove found no resting-place for the sole of her foot, and returned to him into the ark; for the waters were on the whole earth; and he put forth his hand, and took her, and brought her to him into the ark.
01080a0054	And he waited yet other seven days, and again he sent forth the dove out of the ark.
01080b0097	And the dove came to him at eventide; and behold, in her beak was an olive-leaf plucked off; and Noah knew that the waters had become low on the earth.
01080c005d	And he waited yet other seven days, and sent forth the dove; but she returned no more to him.
01080d00fc	And it came to pass in the six hundred and first year, in the first [month], on the first of the month, that the waters were dried up from the earth. And Noah removed the covering of the ark, and looked, and behold, the surface of the ground was dried.
01080e0053	And in the second month, on the twenty-seventh day of the month, the earth was dry.
01080f001e	And God spoke to Noah, saying,
0108100053	Go out of the ark, thou, and thy wife, and thy sons, and thy sons' wives with thee.
01081100e3	Bring forth with thee every animal which is with thee, of all flesh, fowl as well as cattle, and all the creeping things which creep on the earth, that they may swarm on the earth, and may be fruitful and multiply on the earth.
010812004c	And Noah went out, and his sons, and his wife, and his sons' wives with him.
010813008a	All the animals, all the creeping things, and all the fowl — everything that moves on the earth, after their kinds, went out of the ark.
0108140087	And Noah built an altar to Jehovah; and took of every clean animal, and of all clean fowl, and offered up burnt-offerings on the altar.
01081500f5	And Jehovah smelled the sweet odour. And Jehovah said in his heart, I will no more henceforth curse the ground on account of Man, for the thought of Man's heart is evil from his youth; and I will no more smite every living thing, as I have done.
010816008d	Henceforth, all the days of the earth, seed [time] and harvest, and cold and heat, and summer and winter, and day and night, shall not cease.
0109010062	And God blessed Noah and his sons, and said to them, Be fruitful and multiply, and fill the earth.
01090200de	And let the fear of you and the dread of you be upon every animal of the earth, and upon all fowl of the heavens: upon all that moveth [on] the ground; and upon all the fishes of the sea: into your hand are they delivered.
010903005e	Every moving thing that liveth shall be food for you: as the green herb I give you everything.
010904003b	Only, the flesh with its life, its blood, ye shall not eat.
01090500d8	And indeed your blood, [the blood] of your lives, will I require: at the hand of every animal will I require it, and at the hand of Man, at the hand of each [the blood] of his brother, will I require the life of Man.
0109060065	Whoso sheddeth Man's blood, by Man shall his blood be shed; for in the image of God he hath made Man.
0109070049	And ye, be fruitful and multiply: swarm on the earth, and multiply on it.
0109080038	And God spoke to Noah, and to his sons with him, saying,
010909004e	And I, behold, I establish my covenant with you, and with your seed after you;
01090a00b3	and with every living soul which is with you, fowl as well as cattle, and all the animals of the earth with you, of all that has gone out of the ark — every animal of the earth.
01090b00a8	And I establish my covenant with you, neither shall all flesh be cut off any more by the waters of a flood, and henceforth there shall be no flood to destroy the earth.
01090c0091	And God said, This is the sign of the covenant that I set between me and you and every living soul that is with you, for everlasting generations:
01090d0060	I set my bow in the clouds, and it shall be for a sign of the covenant between me and the earth.
01090e0066	And it shall come to pass when I bring clouds over the earth, that the bow shall be seen in the cloud,
01090f00a8	and I will remember my covenant which is between me and you and every living soul of all flesh; and the waters shall not henceforth become a flood to destroy all flesh.
01091000af	And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant between God and every living soul of all flesh that is upon the earth.
0109110080	And God said to Noah, This is the sign of the covenant which I have established between me and all flesh that is upon the earth.
010912006e	And the sons of Noah who went out of the ark were Shem, and Ham, and Japheth. And Ham is the father of Canaan.
0109130067	These three are the sons of Noah; and from these was [the population of] the whole earth spread abroad.
010914003c	And Noah began [to be] a husbandman, and planted a vineyard.
0109150050	And he drank of the wine, and was drunken, and he uncovered himself in his tent.
0109160060	And Ham the father of Canaan saw the nakedness of his father, and told his two brethren outside.
01091700e1	And Shem and Japheth took the upper garment and both laid [it] upon their shoulders, and went backwards, and covered the nakedness of their father. And their faces were turned away, that they saw not their father's nakedness.
0109180050	And Noah awoke from his wine, and learned what his youngest son had done to him.
010919004f	And he said, Cursed be Canaan; Let him be a bondman of bondmen to his brethren.
01091a0050	And he said, Blessed be Jehovah, the God of Shem, And let Canaan be his bondman.
01091b005f	Let God enlarge Japheth, and let him dwell in the tents of Shem, And let Canaan be his bondman.
01091c003d	And Noah lived after the flood three hundred and fifty years.
01091d0048	And all the days of Noah were nine hundred and fifty years; and he died.
010a010076	And these are the generations of the sons of Noah: Shem, Ham, and Japheth; and to them were sons born after the flood.
010a02005f	The sons of Japheth: Gomer, and Magog, and Madai, and Javan, and Tubal, and Meshech, and Tiras.
010a03003b	And the sons of Gomer: Ashkenaz, and Riphath, and Togarmah.
010a040042	And the sons of Javan: Elishah, and Tarshish, Kittim, and Dodanim.
010a05009b	From these came the distribution of the isles of the nations, according to their lands, every one after his tongue, after their families, in their nations.
010a06003d	And the sons of Ham: Cush, and Mizraim, and Phut, and Canaan.
010a070077	And the sons of Cush: Seba, and Havilah, and Sabtah, and Raamah, and Sabtecha. And the sons of Raamah: Sheba and Dedan.
010a08003a	And Cush begot Nimrod: he began to be mighty on the earth.
010a090069	He was a mighty hunter before Jehovah; therefore it is said, As Nimrod, the mighty hunter before Jehovah!
010a0a0064	And the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh, in the land of Shinar.
010a0b004e	From that land went out Asshur, and built Nineveh, and Rehoboth-Ir, and Calah,
010a0c003d	and Resen, between Nineveh and Calah: this is the great city.
010a0d0054	— And Mizraim begot the Ludim, and the Anamim, and the Lehabim, and the Naphtuhim,
010a0e0059	and the Pathrusim, and the Casluhim, out of whom came the Philistines, and the Caphtorim.
010a0f0034	— And Canaan begot Sidon, his firstborn, and Heth,
010a100036	and the Jebusite, and the Amorite, and the Girgashite,
010a11002f	and the Hivite, and the Arkite, and the Sinite,
010a12007e	and the Arvadite, and the Zemarite, and the Hamathite. And afterwards the families of the Canaanites spread themselves abroad.
010a13009a	And the border of the Canaanite was from Sidon, as one goes to Gerar, up to Gazah; as one goes to Sodom, and Gomorrah, and Admah, and Zeboim, up to Lesha.
010a140067	These are the sons of Ham, after their families, after their tongues, in their lands, in their nations.
010a150079	And to Shem — to him also were [sons] born; he is the father of all the sons of Eber, the brother of Japheth the elder.
010a160044	The sons of Shem: Elam, and Asshur, and Arphaxad, and Lud, and Aram.
010a170038	And the sons of Aram: Uz, and Hul, and Gether, and Mash.
010a180035	— And Arphaxad begot Shelah; and Shelah begot Eber.
010a190088	And to Eber were born two sons: the name of the one was Peleg, for in his days was the earth divided; and his brother's name was Joktan.
010a1a0042	And Joktan begot Almodad, and Sheleph, and Hazarmaveth, and Jerah,
010a1b0022	and Hadoram, and Uzal, and Diklah,
010a1c0021	and Obal, and Abimael, and Sheba,
010a1d0041	and Ophir, and Havilah, and Jobab: all these were sons of Joktan.
010a1e004f	And their dwelling was from Mesha, as one goes to Sephar, the eastern mountain.
010a1f006b	These are the sons of Shem, after their families, after their tongues, in their lands, after their nations.
010a2000a8	These are the families of the sons of Noah, after their generations, in their nations. And from these came the distribution of the nations on the earth after the flood.
010b010039	And the whole earth had one language, and the same words.
010b020074	And it came to pass as they journeyed from the east, that they found a plain in the land of Shinar, and dwelt there.
010b030095	And they said one to another, Come on, let us make bricks, and burn [them] thoroughly. And they had brick for stone, and they had asphalt for mortar.
010b0400c8	And they said, Come on, let us build ourselves a city and a tower, the top of which [may reach] to the heavens; and let us make ourselves a name, lest we be scattered over the face of the whole earth.
010b050054	And Jehovah came down to see the city and the tower which the children of men built.
010b0600aa	And Jehovah said, Behold, the people is one, and have all one language; and this have they begun to do. And now will they be hindered in nothing that they meditate doing.
010b07006b	Come, let us go down, and there confound their language, that they may not understand one another's speech.
010b080068	And Jehovah scattered them thence over the face of the whole earth. And they left off building the city.
010b0900aa	Therefore was its name called Babel; because Jehovah there confounded the language of the whole earth. And Jehovah scattered them thence over the face of the whole earth.
010b0a006e	These are the generations of Shem. Shem was a hundred years old, and begot Arphaxad two years after the flood.
010b0b005f	And Shem lived after he had begotten Arphaxad five hundred years, and begot sons and daughters.
010b0c0037	And Arphaxad lived thirty-five years, and begot Shelah.
010b0d006b	And Arphaxad lived after he had begotten Shelah four hundred and three years, and begot sons and daughters.
010b0e002e	And Shelah lived thirty years, and begot Eber.
010b0f0067	And Shelah lived after he had begotten Eber four hundred and three years, and begot sons and daughters.
010b100032	And Eber lived thirty-four years, and begot Peleg.
010b110067	And Eber lived after he had begotten Peleg four hundred and thirty years, and begot sons and daughters.
010b12002c	And Peleg lived thirty years, and begot Reu.
010b130063	And Peleg lived after he had begotten Reu two hundred and nine years, and begot sons and daughters.
010b140030	And Reu lived thirty-two years, and begot Serug.
010b150064	And Reu lived after he had begotten Serug two hundred and seven years, and begot sons and daughters.
010b16002e	And Serug lived thirty years, and begot Nahor.
010b17005c	And Serug lived after he had begotten Nahor two hundred years, and begot sons and daughters.
010b180033	And Nahor lived twenty-nine years, and begot Terah.
010b190067	And Nahor lived after he had begotten Terah a hundred and nineteen years, and begot sons and daughters.
010b1a0041	And Terah lived seventy years, and begot Abram, Nahor, and Haran.
010b1b0061	And these are the generations of Terah: Terah begot Abram, Nahor, and Haran; and Haran begot Lot.
010b1c0066	And Haran died before the face of his father Terah in the land of his nativity at Ur of the Chaldeans.
010b1d00ac	And Abram and Nahor took wives: the name of Abram's wife was Sarai; and the name of Nahor's wife, Milcah, a daughter of Haran, the father of Milcah and the father of Iscah.
010b1e0027	And Sarai was barren: she had no child.
010b1f00fd	And Terah took Abram his son, and Lot the son of Haran his son's son, and Sarai his daughter-in-law, his son Abram's wife; and they went forth together out of Ur of the Chaldeans, to go into the land of Canaan, and came as far as Haran, and dwelt there.
010b20004f	And the days of Terah were two hundred and five years; and Terah died in Haran.
010c010088	And Jehovah had said to Abram, Go out of thy land, and from thy kindred, and from thy father's house, to the land that I will shew thee.
010c02006e	And I will make of thee a great nation, and bless thee, and make thy name great; and thou shalt be a blessing.
010c03007f	And I will bless them that bless thee, and curse him that curseth thee; and in thee shall all families of the earth be blessed.
010c040089	And Abram departed as Jehovah had said to him. And Lot went with him. And Abram was seventy-five years old when he departed out of Haran.
010c0500f2	And Abram took Sarai his wife, and Lot his brother's son, and all their possessions that they had acquired, and the souls that they had obtained in Haran, and they went out to go into the land of Canaan; and into the land of Canaan they came.
010c060077	And Abram passed through the land to the place of Shechem, to the oak of Moreh. And the Canaanite was then in the land.
